2004 Federal Election House of Representatives Distribution of Preferences By Division [12246 8/11/2005 11:09:59 PM]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
VIC,226,McEwen,0,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,0
VIC,226,McEwen,0,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,0,2,14721,SACH,Mark,FFP,Family First,,Preference Count,1500
VIC,226,McEwen,0,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,1.72
VIC,226,McEwen,0,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,0
VIC,226,McEwen,0,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,0
VIC,226,McEwen,0,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,6686
VIC,226,McEwen,0,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,7.65
VIC,226,McEwen,0,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,0
VIC,226,McEwen,0,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,0
VIC,226,McEwen,0,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,713
VIC,226,McEwen,0,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0.82
VIC,226,McEwen,0,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,0
VIC,226,McEwen,0,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,0
VIC,226,McEwen,0,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,188
VIC,226,McEwen,0,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0.22
VIC,226,McEwen,0,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,0,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,0,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,278
VIC,226,McEwen,0,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0.32
VIC,226,McEwen,0,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,0,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,0,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,45230
VIC,226,McEwen,0,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,51.74
VIC,226,McEwen,0,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,0
VIC,226,McEwen,0,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,0
VIC,226,McEwen,0,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30205
VIC,226,McEwen,0,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,34.55
VIC,226,McEwen,0,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,0
VIC,226,McEwen,0,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,0
VIC,226,McEwen,0,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,398
VIC,226,McEwen,0,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0.46
VIC,226,McEwen,0,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,0
VIC,226,McEwen,0,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,1,1,15550,GORDON,Robert,IND,Independent,,Preference Count,2248
VIC,226,McEwen,1,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,2.57
VIC,226,McEwen,1,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,28
VIC,226,McEwen,1,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,14.89
VIC,226,McEwen,1,2,14721,SACH,Mark,FFP,Family First,,Preference Count,1528
VIC,226,McEwen,1,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,1.75
VIC,226,McEwen,1,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,28
VIC,226,McEwen,1,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,14.89
VIC,226,McEwen,1,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,6710
VIC,226,McEwen,1,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,7.68
VIC,226,McEwen,1,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,24
VIC,226,McEwen,1,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,12.77
VIC,226,McEwen,1,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,743
VIC,226,McEwen,1,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0.85
VIC,226,McEwen,1,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,30
VIC,226,McEwen,1,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,15.96
VIC,226,McEwen,1,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,1,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,1,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,-188
VIC,226,McEwen,1,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,-100
VIC,226,McEwen,1,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,303
VIC,226,McEwen,1,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0.35
VIC,226,McEwen,1,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,25
VIC,226,McEwen,1,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,13.3
VIC,226,McEwen,1,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,45259
VIC,226,McEwen,1,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,51.77
VIC,226,McEwen,1,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,29
VIC,226,McEwen,1,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,15.43
VIC,226,McEwen,1,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30221
VIC,226,McEwen,1,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,34.57
VIC,226,McEwen,1,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,16
VIC,226,McEwen,1,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,8.51
VIC,226,McEwen,1,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,406
VIC,226,McEwen,1,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0.46
VIC,226,McEwen,1,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,8
VIC,226,McEwen,1,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,4.26
VIC,226,McEwen,2,1,15550,GORDON,Robert,IND,Independent,,Preference Count,2327
VIC,226,McEwen,2,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,2.66
VIC,226,McEwen,2,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,79
VIC,226,McEwen,2,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,26.07
VIC,226,McEwen,2,2,14721,SACH,Mark,FFP,Family First,,Preference Count,1548
VIC,226,McEwen,2,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,1.77
VIC,226,McEwen,2,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,20
VIC,226,McEwen,2,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,6.6
VIC,226,McEwen,2,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,6734
VIC,226,McEwen,2,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,7.7
VIC,226,McEwen,2,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,24
VIC,226,McEwen,2,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,7.92
VIC,226,McEwen,2,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,770
VIC,226,McEwen,2,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0.88
VIC,226,McEwen,2,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,27
VIC,226,McEwen,2,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,8.91
VIC,226,McEwen,2,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,2,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,2,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,2,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,2,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,2,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,2,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,-303
VIC,226,McEwen,2,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,-100
VIC,226,McEwen,2,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,45321
VIC,226,McEwen,2,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,51.84
VIC,226,McEwen,2,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,62
VIC,226,McEwen,2,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,20.46
VIC,226,McEwen,2,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30248
VIC,226,McEwen,2,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,34.6
VIC,226,McEwen,2,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,27
VIC,226,McEwen,2,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,8.91
VIC,226,McEwen,2,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,470
VIC,226,McEwen,2,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0.54
VIC,226,McEwen,2,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,64
VIC,226,McEwen,2,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,21.12
VIC,226,McEwen,3,1,15550,GORDON,Robert,IND,Independent,,Preference Count,2501
VIC,226,McEwen,3,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,2.86
VIC,226,McEwen,3,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,174
VIC,226,McEwen,3,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,37.02
VIC,226,McEwen,3,2,14721,SACH,Mark,FFP,Family First,,Preference Count,1573
VIC,226,McEwen,3,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,1.8
VIC,226,McEwen,3,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,25
VIC,226,McEwen,3,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,5.32
VIC,226,McEwen,3,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,6771
VIC,226,McEwen,3,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,7.75
VIC,226,McEwen,3,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,37
VIC,226,McEwen,3,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,7.87
VIC,226,McEwen,3,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,793
VIC,226,McEwen,3,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0.91
VIC,226,McEwen,3,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,23
VIC,226,McEwen,3,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,4.89
VIC,226,McEwen,3,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,3,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,3,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,3,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,3,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,3,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,3,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,3,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,3,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,45423
VIC,226,McEwen,3,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,51.96
VIC,226,McEwen,3,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,102
VIC,226,McEwen,3,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,21.7
VIC,226,McEwen,3,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30357
VIC,226,McEwen,3,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,34.73
VIC,226,McEwen,3,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,109
VIC,226,McEwen,3,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,23.19
VIC,226,McEwen,3,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,0
VIC,226,McEwen,3,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0
VIC,226,McEwen,3,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,-470
VIC,226,McEwen,3,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,-100
VIC,226,McEwen,4,1,15550,GORDON,Robert,IND,Independent,,Preference Count,2713
VIC,226,McEwen,4,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,3.1
VIC,226,McEwen,4,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,212
VIC,226,McEwen,4,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,26.73
VIC,226,McEwen,4,2,14721,SACH,Mark,FFP,Family First,,Preference Count,1642
VIC,226,McEwen,4,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,1.88
VIC,226,McEwen,4,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,69
VIC,226,McEwen,4,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,8.7
VIC,226,McEwen,4,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,7000
VIC,226,McEwen,4,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,8.01
VIC,226,McEwen,4,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,229
VIC,226,McEwen,4,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,28.88
VIC,226,McEwen,4,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,0
VIC,226,McEwen,4,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0
VIC,226,McEwen,4,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,-793
VIC,226,McEwen,4,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,-100
VIC,226,McEwen,4,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,4,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,4,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,4,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,4,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,4,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,4,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,4,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,4,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,45571
VIC,226,McEwen,4,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,52.13
VIC,226,McEwen,4,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,148
VIC,226,McEwen,4,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,18.66
VIC,226,McEwen,4,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30492
VIC,226,McEwen,4,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,34.88
VIC,226,McEwen,4,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,135
VIC,226,McEwen,4,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,17.02
VIC,226,McEwen,4,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,0
VIC,226,McEwen,4,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0
VIC,226,McEwen,4,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,0
VIC,226,McEwen,4,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,5,1,15550,GORDON,Robert,IND,Independent,,Preference Count,3075
VIC,226,McEwen,5,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,3.52
VIC,226,McEwen,5,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,362
VIC,226,McEwen,5,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,22.05
VIC,226,McEwen,5,2,14721,SACH,Mark,FFP,Family First,,Preference Count,0
VIC,226,McEwen,5,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,0
VIC,226,McEwen,5,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,-1642
VIC,226,McEwen,5,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,-100
VIC,226,McEwen,5,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,7208
VIC,226,McEwen,5,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,8.25
VIC,226,McEwen,5,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,208
VIC,226,McEwen,5,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,12.67
VIC,226,McEwen,5,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,0
VIC,226,McEwen,5,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0
VIC,226,McEwen,5,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,0
VIC,226,McEwen,5,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,0
VIC,226,McEwen,5,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,5,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,5,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,5,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,5,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,5,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,5,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,5,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,5,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,46427
VIC,226,McEwen,5,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,53.11
VIC,226,McEwen,5,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,856
VIC,226,McEwen,5,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,52.13
VIC,226,McEwen,5,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,30708
VIC,226,McEwen,5,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,35.13
VIC,226,McEwen,5,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,216
VIC,226,McEwen,5,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,13.15
VIC,226,McEwen,5,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,0
VIC,226,McEwen,5,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0
VIC,226,McEwen,5,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,0
VIC,226,McEwen,5,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,6,1,15550,GORDON,Robert,IND,Independent,,Preference Count,0
VIC,226,McEwen,6,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,0
VIC,226,McEwen,6,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,-3075
VIC,226,McEwen,6,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,-100
VIC,226,McEwen,6,2,14721,SACH,Mark,FFP,Family First,,Preference Count,0
VIC,226,McEwen,6,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,0
VIC,226,McEwen,6,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,0
VIC,226,McEwen,6,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,0
VIC,226,McEwen,6,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,8700
VIC,226,McEwen,6,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,9.95
VIC,226,McEwen,6,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,1492
VIC,226,McEwen,6,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,48.52
VIC,226,McEwen,6,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,0
VIC,226,McEwen,6,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0
VIC,226,McEwen,6,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,0
VIC,226,McEwen,6,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,0
VIC,226,McEwen,6,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,6,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,6,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,6,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,6,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,6,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,6,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,6,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,6,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,47245
VIC,226,McEwen,6,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,54.04
VIC,226,McEwen,6,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,818
VIC,226,McEwen,6,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,26.6
VIC,226,McEwen,6,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,31473
VIC,226,McEwen,6,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,36
VIC,226,McEwen,6,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,765
VIC,226,McEwen,6,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,24.88
VIC,226,McEwen,6,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,0
VIC,226,McEwen,6,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Percent,0
VIC,226,McEwen,6,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Count,0
VIC,226,McEwen,6,9,15503,LUTZ,Damon Gordon,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,7,1,15550,GORDON,Robert,IND,Independent,,Preference Count,0
VIC,226,McEwen,7,1,15550,GORDON,Robert,IND,Independent,,Preference Percent,0
VIC,226,McEwen,7,1,15550,GORDON,Robert,IND,Independent,,Transfer Count,0
VIC,226,McEwen,7,1,15550,GORDON,Robert,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,7,2,14721,SACH,Mark,FFP,Family First,,Preference Count,0
VIC,226,McEwen,7,2,14721,SACH,Mark,FFP,Family First,,Preference Percent,0
VIC,226,McEwen,7,2,14721,SACH,Mark,FFP,Family First,,Transfer Count,0
VIC,226,McEwen,7,2,14721,SACH,Mark,FFP,Family First,,Transfer Percent,0
VIC,226,McEwen,7,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Count,0
VIC,226,McEwen,7,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Preference Percent,0
VIC,226,McEwen,7,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Count,-8700
VIC,226,McEwen,7,3,15085,HANNES-PATERSON,Megan,GRN,Australian Greens,,Transfer Percent,-100
VIC,226,McEwen,7,4,15154,WHITE,Marj,DEM,Democrats,,Preference Count,0
VIC,226,McEwen,7,4,15154,WHITE,Marj,DEM,Democrats,,Preference Percent,0
VIC,226,McEwen,7,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Count,0
VIC,226,McEwen,7,4,15154,WHITE,Marj,DEM,Democrats,,Transfer Percent,0
VIC,226,McEwen,7,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Count,0
VIC,226,McEwen,7,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Preference Percent,0
VIC,226,McEwen,7,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Count,0
VIC,226,McEwen,7,5,14469,McLENNAN,Rod,CEC,Citizens Electoral Council,,Transfer Percent,0
VIC,226,McEwen,7,6,14260,SMITH,Maurie,IND,Independent,,Preference Count,0
VIC,226,McEwen,7,6,14260,SMITH,Maurie,IND,Independent,,Preference Percent,0
VIC,226,McEwen,7,6,14260,SMITH,Maurie,IND,Independent,,Transfer Count,0
VIC,226,McEwen,7,6,14260,SMITH,Maurie,IND,Independent,,Transfer Percent,0
VIC,226,McEwen,7,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Count,49322
VIC,226,McEwen,7,7,14236,BAILEY,Fran,LP,Liberal,#,Preference Percent,56.42
VIC,226,McEwen,7,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Count,2077
VIC,226,McEwen,7,7,14236,BAILEY,Fran,LP,Liberal,#,Transfer Percent,23.87
VIC,226,McEwen,7,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Count,38096
VIC,226,McEwen,7,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Preference Percent,43.58
VIC,226,McEwen,7,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Count,6623
VIC,226,McEwen,7,8,14630,BEALES,Jenny,ALP,Australian Labor Party,,Transfer Percent,76.13
VIC,226,McEwen,7,9,15503,LUTZ,Damon Gordon,IND,Independent,,Preference Count,0
