CED_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED237,116,0,1427,139,1749,152,4,1904,0,2043,4,216,157,0,373,0,376,0,6,0,0,5,0,5,144,1969,309,3,2278,0,2426,0,0,0,0,0,0,4,1459,2080,309,3,2394,4,3858,690,51,0,0,51,0,741,72,1107,92,0,1197,0,1268,0,155,121,0,277,0,283,0,0,0,0,0,0,0,78,1259,213,0,1473,0,1550,0,0,0,0,0,0,0,768,1314,213,0,1522,0,2289,341,30,0,0,30,0,372,33,623,55,0,683,0,715,4,103,91,0,196,0,198,0,0,0,0,0,0,0,31,727,148,0,875,0,911,0,0,0,0,0,0,0,375,758,148,0,909,0,1280,10747,1067,4,0,1075,12,11835,1398,17156,1058,14,18228,30,19655,35,1678,1014,9,2694,5,2736,9,22,0,10,27,0,37,1445,18847,2073,28,20948,28,22421,6,32,8,0,41,52,94,12195,19948,2087,29,22061,87,34343
CED238,23,6,3019,57,71,0,0,69,0,122,6,10,9,0,19,0,21,0,0,0,0,0,0,0,57,77,9,0,83,0,149,0,0,0,0,0,3,4,3054,99,9,0,108,6,3171,715,5,0,0,5,0,722,13,23,0,0,23,0,32,0,0,3,0,3,0,3,0,0,0,0,0,0,0,16,23,3,0,26,0,38,0,0,0,0,0,0,4,731,28,3,0,28,5,765,215,0,0,0,0,0,216,4,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,6,0,0,0,0,0,0,0,222,0,0,0,0,0,222,20962,196,3,0,199,26,21188,486,830,39,0,863,5,1355,14,58,54,0,116,0,136,5,0,0,0,6,0,10,507,888,89,0,983,3,1495,21,0,0,0,0,44,70,21484,1089,95,0,1184,73,22750
CED239,99,0,1496,118,804,63,0,870,5,988,6,87,37,0,123,0,126,0,0,0,0,0,0,0,120,897,96,0,993,5,1119,0,0,0,0,0,0,0,1516,991,99,0,1094,5,2621,815,65,0,0,64,0,883,86,545,40,0,585,0,670,0,64,21,0,81,0,82,0,0,0,0,0,0,0,84,608,61,0,667,0,749,0,0,0,0,0,0,0,896,674,58,0,735,0,1632,334,11,0,0,11,0,346,34,323,27,0,347,0,384,3,33,31,0,65,0,69,0,0,0,0,0,0,0,38,356,58,0,415,0,454,0,0,0,0,0,0,0,371,371,58,0,429,0,803,12777,972,32,0,997,11,13779,1488,8331,435,19,8781,15,10288,24,780,231,0,1011,0,1035,0,6,6,0,15,0,11,1517,9118,669,20,9806,15,11336,13,26,0,3,28,31,71,14303,10111,697,25,10832,51,25186
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,71,5,3312,106,432,31,0,457,0,563,3,42,30,0,76,0,81,0,0,0,0,0,0,3,108,477,55,0,531,0,638,0,0,0,0,0,0,4,3355,540,63,0,599,5,3956,892,16,0,0,16,3,912,20,145,6,0,148,0,163,3,17,11,0,31,0,35,0,0,0,0,0,0,0,22,159,20,0,176,0,196,0,0,0,0,0,0,0,908,178,20,0,196,3,1109,273,5,0,3,10,0,287,7,63,0,0,66,0,73,0,5,8,0,11,0,9,0,0,0,0,0,0,0,7,74,7,0,77,0,84,0,0,0,0,0,0,3,288,81,7,3,84,0,373,26057,763,7,3,775,37,26863,945,4445,171,4,4618,4,5566,27,314,158,0,475,0,504,0,3,0,7,16,0,13,974,4769,332,12,5108,4,6086,47,5,0,0,5,17,69,27074,5536,343,15,5889,58,33020
CED302,90,3,3289,133,793,54,0,844,0,981,0,93,54,0,144,0,147,0,0,0,0,0,0,0,136,881,106,0,985,0,1129,0,0,0,0,0,0,0,3334,972,104,0,1079,3,4414,1381,30,0,0,30,0,1415,62,440,33,0,467,0,530,0,37,25,0,70,0,69,0,0,0,0,0,0,0,67,483,54,0,541,0,602,0,0,0,0,0,0,0,1444,510,54,0,570,0,2013,577,26,0,0,26,0,601,34,214,16,0,235,0,268,3,18,20,0,38,0,36,0,0,0,0,0,0,0,39,235,39,0,270,0,311,0,0,0,0,0,0,0,612,258,39,0,296,0,910,21681,845,7,0,849,5,22533,1572,7321,315,4,7645,8,9230,25,613,310,0,925,0,956,3,6,0,0,10,0,16,1603,7947,630,7,8583,8,10193,8,15,0,0,15,11,39,23295,8805,629,7,9444,22,32767
CED303,60,0,3569,134,262,8,0,270,0,404,0,11,7,0,16,0,20,0,4,0,0,4,0,4,137,281,17,0,293,0,425,0,0,0,0,0,0,0,3649,338,17,0,349,3,4003,1251,33,0,0,33,0,1288,39,134,10,0,147,0,185,3,3,5,0,11,0,12,0,0,0,0,0,0,0,42,146,15,0,156,0,200,0,0,0,0,0,0,0,1292,175,15,0,184,0,1478,462,7,0,0,7,0,469,20,63,6,0,68,0,85,0,3,0,0,8,0,5,0,0,0,0,0,0,0,19,68,8,0,71,0,93,0,0,0,0,0,0,0,483,80,8,0,86,0,566,23526,547,0,0,548,28,24103,1005,2100,70,0,2172,0,3179,26,76,39,0,112,0,139,0,8,0,0,8,0,8,1029,2180,108,0,2289,0,3324,24,8,0,0,8,12,43,24582,2737,112,0,2848,44,27467
CED304,39,0,2741,109,241,8,0,257,0,364,6,19,6,0,28,0,35,0,0,0,0,0,0,0,113,259,19,0,281,0,395,0,0,0,0,0,0,0,2816,302,18,0,325,0,3135,1524,27,0,0,27,0,1552,64,113,9,0,121,0,186,0,3,9,0,15,0,14,0,0,0,0,0,0,0,69,122,20,0,138,0,204,0,0,0,0,0,0,0,1587,149,20,0,162,0,1755,571,8,0,0,8,0,581,23,63,10,0,67,0,89,0,5,7,0,12,0,12,0,0,0,0,0,0,0,23,67,10,0,79,0,98,0,0,0,0,0,0,0,589,73,10,0,85,0,676,18664,505,3,0,511,3,19177,1210,3338,110,0,3451,0,4663,21,221,61,0,277,3,304,0,0,0,0,0,0,4,1231,3558,171,0,3730,3,4965,9,4,0,0,4,17,27,19905,4065,172,3,4246,21,24174
CED305,22,0,2652,47,153,7,0,163,0,214,5,11,23,0,38,0,42,0,0,0,0,0,0,0,56,165,33,0,202,0,258,0,0,0,0,0,3,6,2683,185,36,0,225,4,2910,386,0,0,0,0,0,386,13,46,0,0,46,0,58,0,6,8,0,14,0,14,0,0,0,0,0,0,0,13,59,8,0,65,0,77,0,0,0,0,0,0,0,390,59,8,0,65,0,461,139,0,0,0,0,0,139,6,11,0,0,11,0,17,0,0,0,0,5,0,5,0,0,0,0,0,0,0,6,14,0,0,13,0,20,0,0,0,0,0,0,0,145,14,0,0,13,0,157,21255,223,3,5,236,9,21504,478,1446,61,0,1508,4,1993,16,90,118,0,210,0,232,0,0,0,0,8,0,8,501,1533,181,7,1723,6,2230,20,9,0,0,9,16,50,21778,1767,184,12,1966,34,23778
CED306,36,0,2894,79,235,4,0,239,0,313,3,24,14,0,39,0,34,0,0,0,0,0,0,0,78,260,18,0,276,0,353,4,0,0,0,0,0,5,2941,292,14,0,309,0,3250,409,10,0,0,10,0,416,11,59,0,0,59,0,75,0,9,0,0,11,0,8,0,0,0,0,0,0,0,17,69,0,0,71,0,84,0,0,0,0,0,0,0,419,79,0,0,81,0,497,126,0,0,0,0,0,124,4,28,0,0,28,0,35,0,6,0,0,6,0,6,0,0,0,0,0,0,0,4,29,0,0,30,0,38,0,0,0,0,0,0,0,131,33,0,0,32,0,161,19876,344,4,0,347,14,20236,682,1844,35,0,1883,5,2571,22,160,89,0,250,0,269,0,0,0,0,0,0,3,702,2005,125,0,2133,5,2844,15,3,0,0,3,19,44,20598,2351,129,0,2481,39,23119
CED307,56,0,4049,94,370,7,0,381,0,471,6,18,18,0,36,0,42,4,0,0,0,0,0,5,100,389,30,0,417,0,521,0,0,0,0,0,0,0,4093,450,30,0,474,0,4567,1565,25,0,0,26,0,1592,40,200,9,0,208,0,246,0,13,11,0,23,0,23,0,0,0,0,0,0,0,40,213,27,0,233,0,271,0,0,0,0,0,0,0,1603,239,25,0,262,0,1863,600,9,0,0,9,0,610,23,84,4,0,91,0,114,0,3,9,0,14,0,15,0,0,0,0,0,0,0,27,89,10,0,102,0,129,0,0,0,0,0,0,0,627,105,10,0,116,0,738,27216,585,12,0,600,6,27826,1026,3004,105,0,3109,9,4135,10,137,105,0,237,0,248,9,4,0,0,4,0,12,1039,3146,207,0,3351,9,4393,20,15,0,0,15,16,52,28274,3743,217,0,3963,31,32265
CED308,96,4,3333,149,459,29,0,490,0,635,5,29,28,0,56,0,65,0,0,0,0,4,0,4,154,490,57,3,548,0,705,0,0,0,0,0,0,0,3392,581,59,6,648,4,4036,1087,40,0,0,40,0,1127,49,232,16,0,256,0,305,11,16,20,0,35,0,39,0,3,0,0,3,0,3,59,252,37,0,286,0,353,0,0,0,0,0,0,0,1149,289,37,0,327,0,1478,435,9,0,0,9,0,449,22,152,17,0,166,0,188,0,15,17,0,29,0,31,0,0,0,0,0,0,0,25,168,35,0,195,0,226,0,0,0,0,0,0,0,463,179,35,0,209,0,674,23467,798,14,6,815,25,24306,1465,4724,251,4,4975,0,6446,47,400,196,0,599,0,643,4,16,0,0,18,0,19,1516,5140,447,5,5588,0,7110,39,22,0,0,16,17,76,25018,5954,462,12,6426,50,31495
CED309,40,0,3392,87,154,7,0,160,0,251,0,3,4,0,11,0,11,0,0,0,0,0,0,0,89,160,5,0,168,0,254,0,0,0,0,0,0,0,3442,206,5,0,210,0,3647,853,13,0,0,13,0,864,17,46,5,0,52,0,67,0,0,0,0,5,0,4,0,0,0,0,0,0,0,21,52,3,0,56,0,75,3,0,0,0,0,0,4,875,64,3,0,63,0,943,316,7,0,0,7,0,324,16,22,0,0,22,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,22,0,40,0,0,0,0,0,0,0,335,22,0,0,22,0,361,23636,434,12,0,447,6,24095,908,1523,35,0,1561,0,2472,16,70,22,0,90,0,109,0,0,0,0,0,0,0,927,1594,62,0,1650,0,2582,31,0,0,0,0,8,43,24604,2027,75,0,2101,17,26720
CED310,50,0,3419,75,176,7,0,181,0,257,4,4,3,0,13,0,12,0,0,0,0,0,0,0,82,184,7,0,192,0,268,0,0,0,0,0,0,0,3441,236,7,0,242,0,3687,890,4,0,0,4,0,901,33,47,0,0,51,0,81,3,3,0,0,4,0,3,0,0,0,0,0,0,0,28,52,0,0,56,0,88,0,0,0,0,0,0,0,924,58,0,0,60,0,986,314,0,0,0,0,0,317,5,16,0,0,17,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,19,0,27,0,0,0,0,0,0,0,324,19,0,0,22,0,340,22938,403,15,0,422,19,23382,842,1759,52,0,1805,5,2649,19,74,19,0,89,0,111,0,4,0,0,4,0,5,865,1831,62,0,1893,5,2766,25,0,0,0,0,23,52,23828,2237,80,0,2319,46,26197
CED311,17,0,2924,69,182,0,0,185,0,247,4,5,5,0,14,0,18,0,0,0,0,0,0,0,66,192,12,0,203,0,265,7,0,0,0,0,0,9,2981,207,12,0,217,4,3201,300,0,0,0,0,0,300,10,30,0,0,30,0,37,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,34,0,0,40,0,45,0,0,0,0,0,0,0,304,34,0,0,40,0,344,72,0,0,0,0,0,72,0,13,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,15,0,0,0,0,0,0,0,71,13,0,0,11,0,85,22497,225,3,0,228,26,22759,565,1416,26,0,1446,4,2011,19,67,43,0,112,0,125,4,4,0,0,4,0,6,587,1486,70,0,1554,4,2147,26,0,0,0,5,52,87,23117,1711,72,0,1788,84,24988
CED312,86,0,3438,160,492,40,0,534,4,694,5,77,76,0,156,0,159,0,0,0,4,4,0,4,165,570,119,8,693,4,853,0,0,0,0,0,0,0,3519,658,118,8,778,0,4298,896,24,0,0,26,0,925,43,212,26,0,237,0,282,3,48,47,0,90,0,91,0,0,0,0,0,0,0,48,257,73,0,332,0,379,0,0,0,0,0,0,0,947,282,71,0,355,0,1304,375,11,0,0,11,0,379,18,112,12,0,126,0,149,0,26,31,0,57,0,57,0,0,0,0,0,0,0,18,135,43,0,185,0,203,0,0,0,0,0,0,0,389,149,43,0,194,0,585,25918,966,8,9,984,62,26960,1420,5181,351,5,5535,15,6970,32,667,415,4,1083,0,1116,0,0,0,5,14,0,15,1450,5848,765,17,6636,15,8098,53,15,0,4,13,31,102,27418,6828,779,29,7631,111,35158
CED313,52,0,2854,133,446,19,0,470,0,599,3,31,32,0,57,0,61,0,0,0,0,0,0,0,130,471,49,0,526,0,658,0,0,0,0,0,0,0,2935,532,49,0,578,0,3515,1528,20,0,0,20,0,1548,62,256,14,0,265,0,330,0,16,10,0,28,0,33,0,0,0,0,0,0,0,64,270,25,0,298,0,358,0,0,0,0,0,0,0,1592,292,25,0,320,0,1909,605,10,0,0,10,0,618,19,103,9,0,107,0,122,0,10,14,0,25,0,25,0,0,0,0,0,0,0,19,118,19,0,134,0,149,0,0,0,0,0,0,0,622,126,19,0,140,0,766,20151,627,9,0,633,10,20795,1345,4473,171,5,4652,0,5998,6,231,138,0,366,0,377,0,7,3,0,10,0,6,1351,4713,313,5,5029,3,6382,17,7,0,0,9,9,32,21517,5346,323,5,5670,25,27211
CED314,41,4,3107,53,281,20,0,304,0,356,5,53,141,0,193,0,190,0,0,0,0,0,0,0,55,333,158,0,494,0,547,0,0,0,0,0,0,3,3116,378,160,0,532,0,3654,549,9,0,0,9,0,558,8,78,0,0,82,0,89,0,20,94,0,110,0,110,0,0,0,0,0,0,0,8,98,93,0,187,0,199,0,0,0,0,0,0,0,563,107,93,0,195,0,762,188,0,0,0,0,0,188,9,28,3,0,37,0,40,0,4,46,0,53,0,53,0,0,0,0,0,0,0,9,39,51,0,84,0,91,0,0,0,0,0,0,0,197,39,51,0,84,0,284,21502,301,9,0,313,15,21830,435,2684,121,0,2800,3,3243,18,373,988,0,1362,7,1386,4,7,0,7,19,0,17,460,3062,1109,5,4181,12,4641,24,14,3,0,20,22,67,21985,3377,1121,5,4506,46,26542
CED315,31,4,2574,99,223,17,0,236,0,333,0,33,34,0,64,0,66,0,0,0,0,0,0,0,102,258,44,0,303,0,399,6,0,0,0,0,0,6,2638,289,42,0,337,4,2979,598,9,0,0,8,0,607,39,99,5,0,107,0,145,0,13,10,0,22,0,22,0,0,0,0,0,0,0,39,112,19,0,134,0,165,0,0,0,0,0,0,0,635,123,20,0,140,0,778,193,0,0,0,0,0,194,9,37,0,0,43,0,54,0,6,7,0,13,0,13,0,0,0,0,0,0,0,9,45,7,0,53,0,65,0,0,0,0,0,0,0,202,49,7,0,56,0,256,20242,373,17,0,389,31,20657,779,2088,66,3,2149,4,2933,9,209,214,0,426,0,434,0,5,0,0,10,0,11,793,2305,283,3,2585,4,3380,12,0,0,3,4,6,21,21049,2675,295,5,2976,35,24057
CED316,37,0,2528,52,124,0,0,124,0,175,3,4,3,0,5,0,10,0,0,0,0,0,0,0,55,122,7,0,133,0,182,0,0,0,0,0,0,4,2549,165,4,5,167,0,2715,351,5,0,0,5,0,354,12,19,0,0,21,0,37,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,26,0,0,25,0,40,0,0,0,0,0,0,0,364,25,0,0,30,0,389,108,0,0,0,0,0,110,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,0,0,0,0,0,111,5,0,0,5,0,121,16652,229,5,0,235,21,16907,526,1119,18,3,1141,0,1668,23,34,14,0,54,0,80,0,0,4,0,4,0,4,548,1158,36,3,1199,0,1747,11,3,0,0,9,20,33,17208,1393,38,9,1440,42,18690
CED317,39,0,2671,87,219,5,0,226,0,315,0,18,22,0,43,0,41,0,0,0,0,0,0,0,97,234,31,0,265,0,358,5,0,0,0,0,7,11,2722,269,26,0,298,12,3033,299,7,0,0,7,0,317,10,31,0,0,31,0,41,0,4,5,0,10,0,12,0,0,0,0,0,0,0,8,40,5,0,41,0,51,0,0,0,0,0,0,0,318,48,5,0,56,0,370,83,3,0,0,3,0,87,3,10,5,0,14,0,19,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,12,5,0,17,0,23,0,0,0,0,0,0,0,85,16,5,0,19,0,103,19881,437,5,4,444,39,20366,805,2162,68,0,2232,0,3031,26,175,139,0,318,0,344,8,0,0,16,19,0,26,838,2346,207,19,2569,0,3401,20,15,0,0,15,52,81,20741,2796,208,21,3022,87,23845
CED318,66,0,2396,194,440,28,0,465,0,662,3,32,45,0,81,0,82,0,0,0,5,5,0,6,202,466,71,5,543,0,750,0,0,0,0,0,6,11,2536,533,74,5,614,11,3155,374,19,0,0,19,0,390,31,86,3,0,88,0,123,0,14,21,0,35,0,40,0,0,0,0,0,0,0,32,102,22,0,124,0,160,0,0,0,0,0,0,0,407,120,22,0,146,0,551,120,3,0,0,3,0,123,7,32,0,0,33,0,39,0,3,0,0,7,0,7,0,0,0,0,4,0,4,7,36,0,0,38,0,49,0,0,0,0,0,0,0,133,39,0,0,46,0,174,16524,693,8,0,706,17,17246,1564,4660,237,5,4903,0,6471,51,376,351,3,727,0,777,6,21,7,41,65,0,69,1614,5053,591,55,5699,0,7318,25,9,0,0,9,53,89,18161,5759,597,55,6415,73,24648
CED319,44,0,2710,125,409,18,0,427,0,553,0,28,37,0,66,0,68,0,0,0,0,0,0,0,129,439,57,0,494,0,622,0,0,0,0,0,0,0,2796,479,57,0,531,0,3330,1121,24,0,0,24,0,1147,55,215,10,0,230,0,281,4,16,28,0,42,0,43,0,0,0,0,0,0,0,60,235,36,0,266,0,328,0,0,0,0,0,0,0,1175,254,36,0,291,0,1466,423,9,0,0,9,0,429,24,107,11,0,115,0,137,0,8,12,0,18,0,20,0,0,0,0,0,0,0,25,113,24,0,133,0,159,0,0,0,0,0,0,0,441,115,24,0,138,0,579,20348,571,3,0,572,7,20931,1297,4462,168,4,4636,5,5933,26,245,202,0,447,0,478,0,3,0,3,4,0,4,1328,4715,373,4,5090,5,6418,14,7,0,0,7,10,32,21687,5295,372,4,5668,20,27377
CED320,46,0,3410,111,213,22,0,239,0,349,3,13,5,0,28,0,32,0,0,0,0,0,0,0,120,234,29,0,262,0,379,0,0,0,0,0,0,0,3478,278,29,0,313,3,3792,822,11,0,0,11,0,834,32,94,0,0,104,0,134,6,7,6,0,10,0,16,0,0,0,0,0,0,0,38,105,3,0,113,0,151,0,0,0,0,0,0,0,855,118,3,0,121,0,983,297,6,0,0,6,0,302,15,39,5,0,41,0,57,0,0,3,0,7,0,7,0,0,0,0,0,0,0,15,39,5,0,45,0,63,0,0,0,0,0,0,0,318,43,5,0,49,0,368,25143,459,11,0,473,55,25668,859,1878,87,3,1970,3,2831,23,131,77,0,206,0,233,6,0,0,0,4,0,8,885,2015,161,6,2183,3,3073,31,12,0,0,12,27,68,26062,2483,177,6,2664,82,28810
