CED_CODE_2021,D_18_20_FPULPTW_MPTLF,D_18_20_FPULPTW_MPNLF,D_18_20_FPULPTW_MPLFSNS,D_18_20_FPULPTW_T,D_18_20_FPUT_MPEFT,D_18_20_FPUT_MPEPT,D_18_20_FPUT_MPEAW,D_18_20_FPUT_MPEHNS,D_18_20_FPUT_MPET,D_18_20_FPUT_MPULFTW,D_18_20_FPUT_MPULPTW,D_18_20_FPUT_MPUT,D_18_20_FPUT_MPTLF,D_18_20_FPUT_MPNLF,D_18_20_FPUT_MPLFSNS,D_18_20_FPUT_T,D_18_20_FPTLF_MPEFT,D_18_20_FPTLF_MPEPT,D_18_20_FPTLF_MPEAW,D_18_20_FPTLF_MPEHNS,D_18_20_FPTLF_MPET,D_18_20_FPTLF_MPULFTW,D_18_20_FPTLF_MPULPTW,D_18_20_FPTLF_MPUT,D_18_20_FPTLF_MPTLF,D_18_20_FPTLF_MPNLF,D_18_20_FPTLF_MPLFSNS,D_18_20_FPTLF_T,D_18_20_FPNLF_MPEFT,D_18_20_FPNLF_MPEPT,D_18_20_FPNLF_MPEAW,D_18_20_FPNLF_MPEHNS,D_18_20_FPNLF_MPET,D_18_20_FPNLF_MPULFTW,D_18_20_FPNLF_MPULPTW,D_18_20_FPNLF_MPUT,D_18_20_FPNLF_MPTLF,D_18_20_FPNLF_MPNLF,D_18_20_FPNLF_MPLFSNS,D_18_20_FPNLF_T,D_18_20_FPLFSNS_MPEFT,D_18_20_FPLFSNS_MPEPT,D_18_20_FPLFSNS_MPEAW,D_18_20_FPLFSNS_MPEHNS,D_18_20_FPLFSNS_MPET,D_18_20_FPLFSNS_MPULFTW,D_18_20_FPLFSNS_MPULPTW,D_18_20_FPLFSNS_MPUT,D_18_20_FPLFSNS_MPTLF,D_18_20_FPLFSNS_MPNLF,D_18_20_FPLFSNS_MPLFSNS,D_18_20_FPLFSNS_T,D_18_20_FPT_MPEFT,D_18_20_FPT_MPEPT,D_18_20_FPT_MPEAW,D_18_20_FPT_MPEHNS,D_18_20_FPT_MPET,D_18_20_FPT_MPULFTW,D_18_20_FPT_MPULPTW,D_18_20_FPT_MPUT,D_18_20_FPT_MPTLF,D_18_20_FPT_MPNLF,D_18_20_FPT_MPLFSNS,D_18_20_FPT_T,D_21_24_FPEFT_MPEFT,D_21_24_FPEFT_MPEPT,D_21_24_FPEFT_MPEAW,D_21_24_FPEFT_MPEHNS,D_21_24_FPEFT_MPET,D_21_24_FPEFT_MPULFTW,D_21_24_FPEFT_MPULPTW,D_21_24_FPEFT_MPUT,D_21_24_FPEFT_MPTLF,D_21_24_FPEFT_MPNLF,D_21_24_FPEFT_MPLFSNS,D_21_24_FPEFT_T,D_21_24_FPEPT_MPEFT,D_21_24_FPEPT_MPEPT,D_21_24_FPEPT_MPEAW,D_21_24_FPEPT_MPEHNS,D_21_24_FPEPT_MPET,D_21_24_FPEPT_MPULFTW,D_21_24_FPEPT_MPULPTW,D_21_24_FPEPT_MPUT,D_21_24_FPEPT_MPTLF,D_21_24_FPEPT_MPNLF,D_21_24_FPEPT_MPLFSNS,D_21_24_FPEPT_T,D_21_24_FPEAW_MPEFT,D_21_24_FPEAW_MPEPT,D_21_24_FPEAW_MPEAW,D_21_24_FPEAW_MPEHNS,D_21_24_FPEAW_MPET,D_21_24_FPEAW_MPULFTW,D_21_24_FPEAW_MPULPTW,D_21_24_FPEAW_MPUT,D_21_24_FPEAW_MPTLF,D_21_24_FPEAW_MPNLF,D_21_24_FPEAW_MPLFSNS,D_21_24_FPEAW_T,D_21_24_FPHNS_MPEFT,D_21_24_FPHNS_MPEPT,D_21_24_FPHNS_MPEAW,D_21_24_FPHNS_MPEHNS,D_21_24_FPHNS_MPET,D_21_24_FPHNS_MPULFTW,D_21_24_FPHNS_MPULPTW,D_21_24_FPHNS_MPUT,D_21_24_FPHNS_MPTLF,D_21_24_FPHNS_MPNLF,D_21_24_FPHNS_MPLFSNS,D_21_24_FPHNS_T,D_21_24_FPET_MPEFT,D_21_24_FPET_MPEPT,D_21_24_FPET_MPEAW,D_21_24_FPET_MPEHNS,D_21_24_FPET_MPET,D_21_24_FPET_MPULFTW,D_21_24_FPET_MPULPTW,D_21_24_FPET_MPUT,D_21_24_FPET_MPTLF,D_21_24_FPET_MPNLF,D_21_24_FPET_MPLFSNS,D_21_24_FPET_T,D_21_24_FPULFTW_MPEFT,D_21_24_FPULFTW_MPEPT,D_21_24_FPULFTW_MPEAW,D_21_24_FPULFTW_MPEHNS,D_21_24_FPULFTW_MPET,D_21_24_FPULFTW_MPULFTW,D_21_24_FPULFTW_MPULPTW,D_21_24_FPULFTW_MPUT,D_21_24_FPULFTW_MPTLF,D_21_24_FPULFTW_MPNLF,D_21_24_FPULFTW_MPLFSNS,D_21_24_FPULFTW_T,D_21_24_FPULPTW_MPEFT,D_21_24_FPULPTW_MPEPT,D_21_24_FPULPTW_MPEAW,D_21_24_FPULPTW_MPEHNS,D_21_24_FPULPTW_MPET,D_21_24_FPULPTW_MPULFTW,D_21_24_FPULPTW_MPULPTW,D_21_24_FPULPTW_MPUT,D_21_24_FPULPTW_MPTLF,D_21_24_FPULPTW_MPNLF,D_21_24_FPULPTW_MPLFSNS,D_21_24_FPULPTW_T,D_21_24_FPUT_MPEFT,D_21_24_FPUT_MPEPT,D_21_24_FPUT_MPEAW,D_21_24_FPUT_MPEHNS,D_21_24_FPUT_MPET,D_21_24_FPUT_MPULFTW,D_21_24_FPUT_MPULPTW,D_21_24_FPUT_MPUT,D_21_24_FPUT_MPTLF,D_21_24_FPUT_MPNLF,D_21_24_FPUT_MPLFSNS,D_21_24_FPUT_T,D_21_24_FPTLF_MPEFT,D_21_24_FPTLF_MPEPT,D_21_24_FPTLF_MPEAW,D_21_24_FPTLF_MPEHNS,D_21_24_FPTLF_MPET,D_21_24_FPTLF_MPULFTW,D_21_24_FPTLF_MPULPTW,D_21_24_FPTLF_MPUT,D_21_24_FPTLF_MPTLF,D_21_24_FPTLF_MPNLF,D_21_24_FPTLF_MPLFSNS,D_21_24_FPTLF_T,D_21_24_FPNLF_MPEFT,D_21_24_FPNLF_MPEPT,D_21_24_FPNLF_MPEAW,D_21_24_FPNLF_MPEHNS,D_21_24_FPNLF_MPET,D_21_24_FPNLF_MPULFTW,D_21_24_FPNLF_MPULPTW,D_21_24_FPNLF_MPUT,D_21_24_FPNLF_MPTLF,D_21_24_FPNLF_MPNLF,D_21_24_FPNLF_MPLFSNS,D_21_24_FPNLF_T,D_21_24_FPLFSNS_MPEFT,D_21_24_FPLFSNS_MPEPT,D_21_24_FPLFSNS_MPEAW,D_21_24_FPLFSNS_MPEHNS,D_21_24_FPLFSNS_MPET,D_21_24_FPLFSNS_MPULFTW,D_21_24_FPLFSNS_MPULPTW,D_21_24_FPLFSNS_MPUT,D_21_24_FPLFSNS_MPTLF,D_21_24_FPLFSNS_MPNLF,D_21_24_FPLFSNS_MPLFSNS,D_21_24_FPLFSNS_T,D_21_24_FPT_MPEFT,D_21_24_FPT_MPEPT,D_21_24_FPT_MPEAW,D_21_24_FPT_MPEHNS
CED237,46,7,0,50,50,17,3,0,69,8,7,15,79,13,0,89,1177,260,27,17,1483,32,15,43,1525,129,0,1656,279,94,6,12,390,25,13,33,426,200,0,627,6,0,0,0,3,0,0,0,3,0,6,10,1463,353,42,27,1876,51,22,79,1955,329,7,2289,330,46,6,0,375,7,0,9,381,37,0,421,248,67,10,0,323,5,0,6,334,41,4,375,14,10,3,0,22,0,0,0,22,9,0,30,4,0,0,0,5,0,0,0,5,5,0,10,588,118,9,9,726,11,8,12,737,89,4,835,11,4,0,0,13,9,0,7,26,6,0,27,12,3,0,0,14,3,0,3,14,4,0,22,24,7,0,0,32,8,3,13,41,6,0,50,611,128,12,3,758,19,5,29,780,97,4,880,161,65,7,4,235,3,0,3,239,152,0,398,0,0,0,0,4,0,0,0,3,0,0,5,769,188,18,13
CED238,7,0,0,7,3,5,0,0,8,0,0,0,8,0,0,8,548,79,14,4,653,5,3,6,662,19,0,681,42,12,3,4,63,0,0,0,63,17,0,80,0,0,0,0,0,0,0,0,0,0,0,0,587,97,22,12,717,5,3,6,726,36,3,765,83,8,0,0,93,3,0,3,93,3,0,104,68,15,5,0,84,0,0,0,84,3,0,83,0,0,5,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,148,19,7,0,178,3,0,3,181,8,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,19,7,0,178,3,0,3,181,8,0,189,10,8,0,0,18,0,0,0,18,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,160,22,7,3
CED239,24,0,0,22,26,3,0,0,28,0,0,0,27,9,0,36,931,163,24,0,1119,37,4,37,1152,85,3,1241,184,86,9,0,282,11,0,15,292,97,0,382,0,0,0,5,5,0,0,0,5,0,0,3,1111,249,28,7,1397,41,7,47,1450,177,5,1632,190,25,0,3,216,4,0,4,224,33,0,260,191,32,9,0,230,3,0,0,236,21,0,261,15,0,5,0,18,0,0,0,18,0,0,26,0,0,0,4,8,0,0,0,8,0,0,12,398,61,18,4,478,3,0,7,486,64,0,548,3,6,0,0,4,0,0,0,3,0,0,12,3,0,0,0,7,3,0,3,9,0,0,9,5,4,0,0,10,5,0,5,18,0,0,18,403,66,18,4,489,11,0,11,502,64,4,564,105,38,6,3,149,7,3,8,161,70,0,231,0,0,0,4,4,0,0,0,4,0,0,4,506,103,24,12
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,15,3,0,19,23,0,0,0,23,0,0,0,24,4,0,32,721,84,30,3,848,14,0,14,857,70,0,926,99,24,7,0,132,0,0,3,141,40,0,181,0,0,0,0,0,0,0,0,0,0,0,3,827,110,41,6,980,12,0,14,995,106,3,1109,132,13,11,0,153,3,0,5,157,3,0,165,84,19,6,5,106,0,0,0,107,8,0,121,6,3,5,0,14,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,220,32,18,0,276,4,0,5,276,15,0,294,3,0,0,0,3,0,0,0,3,0,0,5,5,0,0,0,5,0,0,0,3,0,0,3,4,0,0,0,8,0,0,3,7,0,0,11,225,35,18,0,282,5,0,8,290,18,0,305,38,7,3,0,47,0,0,0,54,17,3,67,0,0,0,0,0,0,0,0,0,0,0,0,261,35,22,5
CED302,26,3,0,25,26,0,0,0,29,0,0,3,33,3,0,35,1391,158,50,12,1610,27,0,28,1633,89,3,1726,167,33,16,0,219,13,0,13,234,49,0,286,0,0,0,0,0,0,0,0,0,0,7,3,1565,191,62,13,1831,36,4,40,1867,138,15,2013,312,35,7,3,351,9,0,10,361,26,3,392,220,42,6,0,264,4,0,6,271,26,0,295,34,4,4,0,42,0,0,0,49,0,0,47,5,0,0,0,5,0,0,0,5,0,0,4,563,84,14,9,664,9,3,12,677,57,5,740,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,7,0,0,6,8,0,0,0,6,0,0,4,10,0,0,10,570,80,14,9,673,12,3,15,689,55,5,749,95,12,5,0,118,5,0,5,118,41,0,159,0,0,0,0,0,0,0,0,0,0,0,0,669,95,22,3
CED303,11,3,0,18,13,6,0,0,22,0,0,0,20,7,0,22,1025,123,49,17,1206,23,6,23,1229,57,5,1288,126,14,7,7,150,3,0,5,157,26,0,187,0,0,0,0,4,0,0,0,4,0,0,6,1152,136,56,17,1365,23,6,30,1392,88,3,1478,203,15,8,0,220,0,0,0,226,11,0,234,160,27,3,0,187,3,0,3,192,11,0,203,22,0,4,0,30,0,0,0,30,0,0,28,5,0,0,0,5,0,0,0,5,0,0,5,390,42,12,0,448,4,0,4,449,22,0,476,3,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,7,0,0,0,7,0,0,3,3,0,0,0,8,0,0,0,8,3,0,10,391,45,14,0,450,4,0,4,459,26,0,481,37,10,7,0,57,4,0,4,63,17,0,80,0,0,0,0,3,0,0,0,3,0,0,3,438,52,22,3
CED304,12,0,0,12,18,6,0,0,21,0,0,4,21,0,0,28,1214,152,40,5,1415,15,7,22,1435,71,0,1507,186,18,3,0,208,6,0,3,216,31,0,244,3,0,0,0,3,0,0,0,3,0,0,3,1405,167,49,7,1629,21,6,25,1652,98,0,1755,238,23,3,0,265,4,0,8,271,17,0,293,164,31,9,0,202,5,0,5,206,21,0,223,25,0,3,0,29,0,0,0,33,0,0,33,0,0,0,6,8,0,0,0,8,0,0,11,433,56,15,5,506,10,3,14,519,40,0,556,3,0,0,0,8,0,0,0,8,0,0,6,3,0,0,0,3,0,0,0,3,0,0,3,7,0,0,0,4,0,0,0,4,0,0,10,434,61,15,5,513,10,3,14,529,39,0,568,69,14,0,0,92,5,0,4,92,18,0,105,0,0,0,0,0,0,0,0,0,0,5,0,507,73,19,9
CED305,3,0,0,3,6,0,0,0,6,0,0,0,4,0,0,4,341,30,10,0,380,4,0,4,382,13,0,398,38,9,3,4,49,0,0,0,49,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0,376,36,15,0,433,5,0,4,437,24,0,461,72,3,0,0,77,0,0,0,76,6,0,86,34,3,3,0,42,0,0,0,45,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,111,7,8,0,128,3,0,3,123,9,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,7,8,0,122,3,0,3,125,9,0,139,5,6,0,0,16,0,0,0,16,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,118,17,8,4
CED306,5,0,0,5,6,0,0,0,6,0,0,4,7,0,0,8,363,26,9,3,402,3,5,3,410,19,0,432,40,4,0,0,57,0,0,3,61,10,0,67,0,0,0,0,0,0,0,0,0,0,0,0,410,32,10,3,460,9,5,8,468,33,0,497,72,4,0,0,75,0,0,0,77,7,0,82,43,4,3,0,45,0,0,0,50,7,0,49,0,3,3,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,6,0,0,6,115,10,10,0,129,0,0,4,133,11,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,10,10,0,129,0,0,4,133,13,0,145,8,3,5,0,14,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,119,13,11,0
CED307,17,0,0,22,20,0,3,0,28,3,0,3,25,4,0,29,1225,173,62,9,1470,21,7,24,1492,100,0,1594,186,27,18,5,230,0,0,0,234,35,0,272,0,0,0,0,0,0,0,0,0,0,0,0,1408,198,78,11,1698,22,7,30,1725,135,0,1863,253,26,6,0,288,9,3,5,296,20,0,312,155,35,11,0,203,0,0,4,204,24,0,228,26,10,9,0,41,0,0,0,43,0,0,45,4,0,0,0,3,0,0,0,3,0,0,4,434,68,27,4,533,9,4,11,543,46,0,589,4,0,0,0,4,0,0,0,4,0,0,4,0,3,0,0,3,0,3,3,9,0,0,7,3,3,0,0,8,0,3,3,13,0,0,9,441,65,27,4,541,13,3,11,554,49,0,602,85,9,5,0,102,0,6,5,109,26,0,135,0,0,0,0,0,0,0,0,0,0,0,0,531,79,34,4
CED308,10,3,0,16,18,6,0,0,26,12,0,12,34,6,0,39,923,125,40,7,1104,25,3,30,1136,86,0,1222,124,38,11,4,172,9,0,9,182,67,0,251,0,0,0,3,3,0,0,0,3,0,0,6,1050,160,49,16,1279,32,3,36,1316,152,4,1478,194,29,3,0,235,3,0,3,237,15,0,253,136,42,7,0,187,8,6,11,200,18,0,220,15,3,3,0,23,0,0,0,20,5,0,24,0,0,0,4,5,0,0,0,5,0,0,4,350,78,13,0,449,10,6,21,459,38,3,499,4,0,0,0,4,0,0,5,10,0,0,13,10,0,0,0,10,4,0,4,9,0,0,9,16,0,0,0,16,9,0,7,19,0,0,20,364,78,13,0,463,20,7,24,488,42,3,527,74,17,3,0,96,6,0,6,103,46,0,148,0,0,0,0,0,0,0,0,0,0,0,0,432,97,17,9
CED309,10,0,0,10,6,0,4,0,13,0,0,0,13,0,0,13,609,118,46,9,775,0,0,3,777,54,0,828,71,10,8,0,87,4,0,4,92,25,0,115,0,0,0,0,0,0,0,0,0,0,0,0,681,127,50,9,859,4,0,8,862,75,0,943,99,11,3,0,111,0,0,3,120,14,0,128,85,22,6,0,112,0,0,0,112,11,0,125,19,0,8,0,24,0,0,0,24,0,0,29,0,0,0,3,3,0,0,0,3,0,0,3,212,29,12,5,260,0,0,3,259,25,0,285,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,8,0,0,7,7,0,0,0,11,0,0,0,7,0,0,13,214,33,12,5,266,0,0,3,273,26,0,299,31,7,8,7,47,0,0,0,50,17,0,62,0,0,0,0,0,0,0,0,0,0,0,0,248,37,20,10
CED310,14,0,0,14,16,0,0,0,22,0,0,0,23,5,0,23,624,135,30,8,791,10,0,8,798,59,0,860,80,14,9,0,109,0,0,0,109,14,0,125,0,0,0,0,0,0,0,0,0,0,0,0,704,149,36,7,901,10,0,9,913,72,0,986,106,21,3,0,129,0,0,0,134,9,0,138,79,40,10,0,124,0,0,0,125,4,0,132,8,5,5,0,18,0,0,0,18,3,0,19,0,0,0,3,3,0,0,0,3,0,0,3,194,64,15,4,272,0,0,0,276,20,0,295,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,197,64,16,5,280,0,0,0,283,21,0,302,18,5,0,0,27,0,3,6,29,15,0,39,0,0,0,0,0,0,0,0,0,0,0,0,213,65,21,6
CED311,4,0,0,4,7,0,0,0,7,4,0,4,5,0,0,5,247,15,10,5,275,5,0,5,285,9,0,292,21,3,4,3,32,0,0,9,36,12,0,49,0,0,0,0,0,0,0,0,0,0,0,0,272,18,6,9,312,8,0,12,322,19,0,344,32,0,3,0,34,0,0,0,33,0,0,35,22,4,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,5,5,0,70,0,0,0,68,3,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,5,0,70,0,0,0,70,3,0,71,11,0,0,0,11,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,64,5,5,0
CED312,12,0,0,12,12,5,0,0,21,3,0,3,23,4,0,25,795,114,32,9,949,16,5,26,973,77,0,1048,141,29,4,5,183,13,3,20,200,51,0,259,0,0,0,0,0,0,0,0,0,0,0,5,934,143,37,12,1134,31,7,40,1171,130,3,1304,172,29,4,0,198,8,3,8,210,19,0,228,108,31,5,0,144,0,0,4,149,15,0,164,27,6,0,0,32,0,0,0,32,0,0,36,3,0,0,0,7,0,0,0,7,0,0,7,304,60,10,0,385,5,3,15,396,39,0,435,4,0,0,0,7,4,0,4,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,7,0,0,0,10,5,0,5,10,0,0,10,313,61,15,0,393,10,3,17,408,39,0,440,65,20,6,0,85,0,0,5,90,51,0,145,0,0,0,0,0,0,0,0,0,0,0,0,378,83,17,9
CED313,10,0,0,13,18,0,0,0,22,0,0,0,26,0,0,22,1319,165,57,8,1542,20,3,23,1570,72,0,1641,183,18,9,0,211,4,6,8,223,46,0,268,0,0,0,0,3,0,0,0,3,0,0,5,1500,189,60,6,1759,26,4,34,1787,117,3,1909,269,29,4,0,305,7,0,3,314,26,0,339,198,26,3,0,230,0,0,3,233,11,0,250,27,0,7,0,37,0,0,0,40,3,0,39,3,0,0,0,3,0,0,0,3,0,0,5,498,60,17,3,582,5,3,10,588,43,0,636,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,3,0,3,3,0,0,6,8,0,0,0,8,3,0,3,9,0,0,11,512,60,17,3,587,10,3,14,602,47,0,648,62,16,0,0,85,3,0,3,83,31,0,116,0,0,0,0,0,0,0,0,0,0,0,0,570,79,18,3
CED314,6,0,0,6,5,0,0,0,9,0,0,0,9,0,0,8,469,60,14,0,543,3,0,3,550,25,0,573,67,14,0,0,84,3,6,17,96,80,0,178,0,0,0,0,0,0,0,0,0,0,3,8,542,72,14,0,628,10,6,18,643,112,3,762,98,11,0,0,107,0,0,0,111,4,0,116,61,14,0,0,77,0,0,0,77,11,0,87,0,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,166,28,0,0,188,0,0,0,192,16,0,207,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,3,0,0,7,6,0,0,0,6,0,0,0,6,3,0,8,171,28,0,0,193,0,0,0,196,17,0,218,19,0,0,0,23,0,5,6,21,40,0,62,0,0,0,0,0,0,0,0,0,0,3,6,187,27,0,3
CED315,5,4,0,5,3,0,0,0,4,0,0,3,6,0,0,13,505,64,17,7,595,12,9,18,617,51,4,667,66,12,0,0,76,3,0,3,84,21,0,103,0,0,0,4,4,0,0,0,4,0,0,0,575,78,16,7,679,12,9,19,701,71,4,778,93,15,3,0,107,0,0,0,110,11,0,124,75,9,6,0,90,4,0,4,90,3,0,95,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,5,175,20,10,0,211,4,0,4,212,18,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,20,10,0,211,4,0,4,214,18,0,231,12,3,0,0,16,0,0,0,23,6,0,29,0,0,0,0,0,0,0,0,0,0,0,3,192,28,9,0
CED316,7,0,0,3,7,0,0,0,7,0,0,0,7,0,0,9,230,52,7,11,298,3,0,3,304,30,0,330,24,6,0,0,32,0,0,0,31,33,0,62,0,0,0,0,0,0,0,0,0,0,0,0,258,49,11,11,329,3,0,3,337,55,0,389,30,7,0,0,32,4,0,4,34,5,0,44,33,6,0,0,38,0,4,4,41,3,0,46,0,0,3,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,61,12,3,3,77,4,4,3,85,11,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,61,12,3,3,77,4,4,3,84,11,0,92,8,0,3,0,16,0,0,0,20,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,73,17,4,5
CED317,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,8,258,27,10,5,301,4,0,9,310,9,3,322,20,3,5,0,27,0,0,0,29,15,0,47,0,0,0,0,0,0,0,0,0,0,0,0,275,34,11,6,328,9,0,5,334,28,3,370,47,3,0,0,54,0,0,0,54,3,0,57,20,3,5,0,24,0,0,0,24,0,0,28,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,8,5,4,85,0,0,0,85,5,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,10,4,86,0,0,0,86,5,0,92,10,0,0,0,10,0,0,0,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,73,8,10,4
CED318,9,0,0,9,7,0,0,0,7,6,3,6,13,0,0,13,309,64,16,9,397,10,6,9,407,32,0,441,50,18,0,4,77,0,6,0,82,26,0,105,0,0,0,0,0,0,0,0,0,0,0,0,364,89,18,8,474,12,6,18,491,62,0,551,52,6,0,0,61,4,0,4,57,6,0,64,38,9,0,0,54,4,0,4,57,3,0,55,3,0,0,0,5,0,0,0,5,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,93,20,3,0,115,5,0,5,119,11,0,139,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,95,20,3,0,119,4,0,4,124,11,0,135,18,7,0,0,23,6,0,6,20,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,112,23,3,0
CED319,16,0,0,17,19,3,0,0,23,4,0,4,25,5,0,28,990,129,43,7,1169,11,7,17,1185,84,0,1267,129,23,0,0,156,0,0,5,162,40,0,202,0,0,0,0,0,0,0,0,0,0,0,0,1120,153,43,8,1322,12,9,23,1342,122,0,1466,181,30,10,0,221,3,0,6,232,20,0,253,140,29,7,0,172,3,0,0,172,11,0,181,19,3,4,0,30,0,0,0,30,3,0,30,0,0,0,0,3,0,0,0,3,0,0,0,340,62,22,0,420,7,4,6,433,38,0,471,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,10,3,0,7,10,0,0,0,9,0,0,0,10,3,0,14,345,62,22,0,430,9,4,11,445,45,0,483,52,17,0,0,74,0,4,4,81,21,0,100,0,0,0,0,0,0,0,0,0,0,0,0,399,78,27,0
CED320,7,4,0,11,16,3,0,0,19,0,0,0,19,4,0,18,613,89,33,12,746,8,5,16,766,53,0,818,101,19,7,0,121,5,0,7,132,32,0,164,0,0,0,0,0,0,0,0,0,0,0,0,711,106,45,13,872,17,8,21,894,91,0,983,109,17,3,0,130,0,0,0,132,5,0,141,80,22,5,0,100,5,0,5,105,17,0,115,13,3,4,0,21,0,0,0,21,3,0,23,0,0,0,0,0,0,0,0,0,0,0,5,203,40,12,5,258,5,0,0,258,27,0,287,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,3,0,0,4,205,40,11,5,261,6,0,4,262,27,0,293,37,10,3,0,53,0,0,0,55,19,0,71,0,0,0,0,0,0,0,0,0,0,0,0,244,45,13,3
