CED_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED233,22,84,0,3,11,0,5,0,0,133,229,1859,20,12,43,12,7,6,17,2210,1742,6153,344,313,701,334,152,265,146,10161,59,151,9,4,20,0,3,3,9,260,308,975,44,61,114,24,18,23,16,1576,92,205,16,20,52,14,0,5,3,422,3949,12934,1370,1257,1893,1125,521,947,339,24338,5,3,13,4,3,5,4,3,3,43,382,536,364,171,134,121,66,95,26,1891,562,600,720,387,269,211,136,303,57,3236,623,413,1835,466,323,254,228,393,71,4598,53,33,47,52,36,22,19,43,4,308,90,101,87,52,35,51,31,45,14,500,65,165,46,27,26,22,20,21,9,411,89,129,89,69,28,49,39,98,150,745,8264,24337,5008,2918,3684,2256,1241,2251,874,50837,24,123,3,10,11,3,0,0,0,174,240,1680,11,23,64,5,0,9,17,2039,1758,7130,252,606,1178,403,18,138,137,11630,48,193,9,13,25,14,0,8,3,312
CED234,20,35,3,0,4,4,0,0,3,70,128,766,21,5,17,7,11,4,10,956,1248,2681,245,124,456,215,108,115,91,5294,37,77,11,3,18,3,5,5,3,159,220,498,43,35,63,28,12,23,13,922,61,95,9,13,20,9,3,3,3,217,3033,6016,871,493,1052,711,304,380,235,13091,3,4,5,0,0,0,0,0,0,22,456,422,318,133,125,119,83,122,34,1815,543,428,509,262,210,219,131,191,49,2540,943,322,2812,338,254,295,326,501,104,5904,32,20,37,25,17,29,16,36,7,220,107,76,93,36,43,53,42,47,4,495,54,96,47,13,17,26,19,19,10,299,105,100,79,40,28,36,32,38,97,547,7001,11620,5100,1534,2321,1764,1086,1469,655,32551,8,52,0,0,4,3,0,0,0,72,83,578,16,8,25,6,0,3,8,727,771,2940,119,241,745,198,17,50,74,5149,35,115,3,9,26,4,3,0,0,195
CED235,3,14,0,3,0,0,0,0,0,20,24,122,9,0,10,0,0,3,0,175,181,438,26,31,46,19,4,13,11,766,9,19,3,3,4,0,3,0,0,38,102,241,19,34,15,8,8,11,0,436,32,47,10,8,7,0,0,0,0,108,775,1674,203,241,156,93,58,180,31,3401,8,0,5,4,0,0,0,5,0,25,271,223,180,126,55,49,45,81,21,1048,385,249,308,274,96,109,83,141,13,1658,1870,334,5572,466,306,459,1341,1403,240,12004,56,16,49,32,14,26,43,74,5,314,79,30,60,47,31,24,68,70,7,412,28,21,19,7,3,0,7,14,3,115,99,41,106,49,19,46,85,115,64,623,3929,3469,6572,1316,764,840,1749,2102,406,21135,7,25,0,0,6,0,0,0,0,38,23,132,3,4,14,0,0,0,0,180,195,877,14,71,72,9,0,10,19,1272,15,41,0,4,3,0,0,0,4,67
CED236,3,8,0,0,6,0,0,0,0,14,23,111,5,0,4,0,0,0,0,141,201,429,40,29,37,20,10,21,6,799,6,12,4,0,0,3,0,0,0,34,63,227,10,20,16,4,7,9,3,374,28,27,3,17,0,0,0,3,0,90,779,1534,212,186,140,96,81,203,35,3271,3,0,5,4,0,0,3,5,0,18,379,175,154,90,61,36,54,75,10,1035,529,256,296,267,96,64,115,176,16,1815,2144,366,5267,553,328,430,1375,1587,240,12291,62,17,61,39,14,42,61,118,0,409,95,27,70,45,15,37,82,96,4,475,21,29,18,5,5,10,20,26,6,139,136,44,106,35,13,52,121,170,93,778,4480,3264,6244,1309,746,799,1927,2488,431,21680,3,26,0,0,0,0,0,0,0,36,22,99,4,7,6,0,0,0,7,136,192,751,18,79,56,17,3,28,12,1160,5,57,0,0,4,0,0,3,0,80
CED237,8,17,0,0,3,0,0,0,0,29,46,312,8,5,10,6,9,8,3,408,486,1349,254,173,269,168,283,182,72,3235,15,63,3,7,4,12,13,5,0,123,64,239,17,23,57,11,25,13,6,451,20,63,11,4,5,0,3,0,0,120,1085,2763,717,519,740,408,624,459,114,7439,5,0,11,3,0,0,6,0,3,31,281,262,407,149,162,107,216,139,31,1760,438,307,670,346,292,212,399,274,47,2987,796,250,4258,477,393,365,1078,1024,183,8831,27,23,49,51,40,18,61,55,5,333,96,50,86,74,61,52,100,81,16,613,46,43,63,16,18,13,54,42,3,306,50,72,140,43,58,46,107,106,120,746,3470,5822,6709,1900,2126,1418,2997,2390,606,27425,8,36,0,3,0,0,0,0,0,51,20,235,12,3,20,0,0,0,0,297,255,1452,102,386,420,142,27,154,38,2979,12,85,0,6,16,3,0,5,3,141
CED238,5,19,0,0,0,0,0,0,0,21,31,179,3,7,6,0,4,0,7,240,234,454,36,32,54,11,7,35,8,871,11,27,0,3,0,0,0,0,3,47,79,237,22,41,17,3,4,12,9,408,31,56,7,16,12,0,0,0,0,127,1022,1785,243,256,179,112,69,261,38,3962,4,0,3,5,0,0,0,0,0,16,490,205,141,103,67,59,63,115,22,1266,517,230,258,276,99,75,80,161,30,1727,2520,328,4915,585,286,414,1394,1608,254,12300,74,20,54,34,16,32,66,121,9,424,124,25,66,36,16,26,63,84,14,451,26,19,20,17,5,8,11,30,6,142,182,52,104,34,12,46,116,133,72,756,5343,3633,5867,1452,779,787,1874,2569,460,22760,9,46,0,9,5,0,0,0,0,61,41,158,4,7,17,5,0,0,5,227,244,904,14,63,80,14,0,22,15,1351,8,72,5,3,4,0,0,0,0,98
CED239,10,35,0,4,8,4,0,5,0,67,141,969,3,11,28,3,10,6,9,1180,872,2689,278,219,349,161,225,230,98,5118,21,66,8,7,12,0,9,9,4,139,199,672,44,55,82,21,11,18,9,1114,61,139,9,16,19,4,3,5,0,265,2211,6227,947,758,1149,545,475,515,176,13008,0,0,12,11,0,0,0,4,3,34,287,363,327,141,133,101,109,112,17,1590,469,499,614,331,253,163,167,222,46,2763,698,337,3111,458,374,253,437,615,107,6389,16,21,36,33,32,28,12,28,7,213,86,79,70,49,65,42,53,51,4,502,46,67,54,25,30,11,25,27,6,291,58,78,76,40,36,33,72,60,108,561,5180,12245,5589,2161,2556,1378,1606,1909,603,33225,23,81,0,3,15,0,0,0,0,125,148,1065,8,3,39,0,0,0,11,1282,956,3747,126,343,532,129,19,98,75,6014,35,142,4,10,16,4,0,3,3,217
CED294,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,18,30,4,3,3,0,3,0,0,61,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,29,68,12,16,11,8,14,22,0,187,0,0,0,0,0,0,0,0,0,0,7,5,4,5,0,6,3,3,0,32,12,13,7,4,0,0,5,8,0,55,16,16,113,15,0,10,37,62,9,272,0,0,6,0,0,0,0,5,0,10,3,0,3,0,0,0,0,3,0,10,0,4,0,0,0,0,0,0,0,6,5,0,9,0,0,0,0,8,5,27,77,146,154,52,21,35,64,123,16,695,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,15,3,39,0,4,10,0,0,4,0,59,0,4,0,0,0,0,0,0,0,4
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,3,13,0,0,4,0,0,0,0,20,24,153,6,3,8,3,0,0,7,200,257,590,46,58,82,39,36,29,17,1148,10,27,5,7,6,0,5,0,0,57,54,217,19,33,21,3,9,7,4,369,36,64,11,12,8,0,0,0,0,143,740,2091,350,365,305,132,197,195,63,4442,3,5,5,3,0,0,3,6,0,23,226,232,211,140,83,37,86,52,17,1082,544,407,556,492,301,153,250,203,35,2944,1403,571,6722,1134,704,547,1917,1677,281,14952,51,32,129,66,47,86,155,226,17,809,100,56,102,71,43,47,142,158,13,736,27,25,33,11,11,11,25,35,4,189,83,49,124,58,32,34,140,122,142,780,3570,4524,8320,2458,1645,1120,2958,2703,596,27891,3,31,0,3,4,0,0,0,0,43,24,157,0,10,8,0,0,0,0,202,209,910,27,93,130,35,6,26,17,1451,9,41,0,7,4,0,0,0,0,65
CED302,8,27,0,0,7,0,0,0,0,44,79,539,4,6,18,0,6,4,4,664,927,1755,124,68,222,131,95,73,42,3431,23,64,4,4,18,5,0,0,0,111,147,405,44,21,41,22,5,14,5,702,86,145,21,20,22,4,3,0,0,306,2159,5121,636,412,777,428,280,300,112,10220,4,8,5,3,0,3,4,3,0,28,381,370,265,111,115,70,63,89,18,1478,697,537,513,313,275,215,188,209,39,2980,1333,491,4290,468,502,435,849,838,165,9377,36,26,70,41,44,49,51,99,4,416,103,66,96,39,45,43,81,80,11,561,53,75,34,11,21,16,22,32,3,268,90,80,63,30,25,41,58,64,93,544,6113,9699,6166,1548,2135,1455,1701,1812,500,31128,16,57,0,0,4,0,0,0,0,85,48,465,12,6,14,4,0,4,4,559,568,2106,55,190,444,123,8,38,51,3587,22,95,0,6,22,3,0,0,0,146
CED303,9,19,0,0,0,0,0,0,0,26,55,186,8,5,3,0,0,0,0,266,378,615,43,38,76,30,20,9,18,1232,15,23,4,0,0,0,5,0,0,49,95,207,22,31,14,10,5,9,10,402,60,74,3,15,14,6,3,3,6,173,1124,2283,366,296,344,213,112,148,55,4938,0,0,0,3,0,3,0,3,0,19,385,314,253,127,106,69,76,55,25,1417,662,503,525,326,245,195,166,156,35,2811,1728,578,6551,543,634,593,1247,1339,220,13435,62,22,115,42,24,53,76,107,4,507,112,60,115,54,44,68,117,93,18,679,44,44,26,20,14,12,19,28,9,203,72,64,94,25,28,20,76,64,77,527,4796,4987,8124,1515,1562,1283,1914,2019,479,26687,7,35,0,0,6,0,0,0,0,46,32,188,3,4,7,0,0,0,0,234,267,954,23,78,129,38,3,13,13,1517,14,56,0,6,6,0,0,0,0,89
CED304,22,47,0,0,0,0,0,0,0,76,174,1182,13,12,9,8,10,5,9,1423,1598,3434,203,171,360,183,99,147,81,6272,39,113,9,10,14,5,5,0,0,199,287,801,43,53,86,27,17,18,8,1343,145,285,25,22,54,20,7,16,3,575,3749,10623,1053,841,1341,817,399,719,228,19777,3,0,3,9,0,0,3,6,0,32,382,454,302,152,142,102,60,91,13,1705,752,741,622,420,372,279,178,269,52,3687,1131,623,2867,648,568,480,476,643,126,7554,59,39,68,88,46,66,43,92,6,503,124,102,80,58,46,88,40,69,4,612,61,133,38,37,24,17,21,40,8,399,107,164,78,64,45,50,37,61,119,727,8633,18758,5404,2581,3114,2152,1402,2170,678,44887,19,57,0,4,9,3,0,0,4,99,139,1068,11,19,27,6,0,5,11,1291,1095,3631,111,334,529,152,11,111,77,6053,55,145,0,12,14,3,0,9,7,240
CED305,4,7,0,0,0,0,0,0,0,9,18,182,4,3,4,0,0,0,0,209,151,413,42,39,40,13,34,20,10,754,3,15,0,0,0,0,0,0,0,31,47,169,23,23,19,0,6,9,0,301,38,61,17,13,10,6,9,0,0,146,504,1808,331,207,132,57,122,116,36,3308,9,0,0,3,0,0,3,0,0,18,190,168,178,84,38,17,63,29,14,787,351,242,383,250,87,44,156,81,33,1636,1372,443,7782,614,342,348,2629,1158,317,14996,26,24,107,55,18,64,116,162,3,582,73,27,99,49,19,40,161,98,4,572,22,23,36,8,9,7,33,25,4,163,74,28,115,40,22,33,207,114,99,725,2879,3618,9121,1384,736,628,3524,1808,526,24229,0,28,0,3,0,0,0,0,0,33,11,144,0,3,0,0,0,0,4,167,128,662,16,42,54,21,3,13,13,953,4,50,0,7,8,0,0,0,0,69
CED306,3,7,0,0,0,0,0,0,0,15,22,231,4,7,0,0,0,4,0,265,207,487,44,38,32,10,17,24,9,879,3,21,5,0,0,0,5,0,0,34,69,146,28,22,15,4,9,5,4,297,30,47,9,5,13,0,7,0,0,112,685,2038,347,278,144,90,134,172,27,3913,3,0,9,0,0,4,6,0,0,17,231,228,207,90,49,27,74,60,13,982,454,272,443,268,113,67,156,137,24,1929,1742,566,8013,575,414,422,2368,1248,336,15691,49,34,112,68,18,68,113,134,4,597,87,43,86,47,22,49,128,95,8,561,32,38,46,12,8,9,33,30,8,215,83,52,113,46,13,25,133,127,89,678,3696,4218,9467,1458,843,776,3169,2038,528,26198,0,29,0,0,8,0,0,0,0,31,14,175,3,5,4,0,0,0,5,209,152,653,22,61,76,29,3,28,5,1034,0,54,0,3,4,0,0,3,0,70
CED307,4,16,0,0,0,0,0,0,0,21,55,309,7,8,7,3,3,0,0,392,506,979,71,61,123,36,29,15,26,1846,16,39,4,0,0,7,0,0,0,66,143,302,22,40,35,11,10,7,4,583,84,108,16,12,32,9,3,5,5,270,1446,3495,437,378,502,235,156,148,74,6876,4,7,7,0,0,0,0,3,0,14,414,370,288,160,130,58,66,59,21,1561,729,554,588,448,325,196,163,151,39,3191,1494,608,6038,709,656,561,1115,1177,185,12545,46,27,91,50,32,64,69,111,6,510,115,76,107,53,54,41,91,76,3,621,44,45,31,11,16,8,13,12,3,179,56,51,75,27,31,21,55,62,81,463,5156,6984,7774,1966,1939,1251,1778,1838,449,29131,8,45,0,0,3,0,0,0,0,65,44,295,4,7,14,4,0,0,0,360,313,1264,30,129,175,46,3,19,20,2000,10,76,3,7,12,0,0,0,0,106
CED308,9,15,0,0,6,0,7,0,0,30,44,373,3,3,0,8,4,3,0,445,486,918,102,74,135,117,85,67,27,2011,12,45,0,0,5,0,0,0,4,71,74,244,15,25,28,16,12,3,0,424,42,77,6,15,10,9,0,5,0,167,1202,2758,530,420,377,393,268,258,88,6291,0,0,8,5,5,9,0,0,0,23,399,344,292,133,93,104,99,77,23,1565,700,542,646,467,268,332,245,290,41,3525,1776,600,6526,701,554,803,1349,1589,290,14207,59,37,115,53,20,89,78,141,7,597,135,77,145,89,39,109,115,133,9,851,46,47,45,22,15,20,25,30,11,260,100,83,137,55,36,49,106,85,118,767,5092,6172,8566,2073,1600,2045,2382,2694,620,31245,9,48,0,0,6,5,0,0,0,75,39,301,4,7,13,5,0,6,6,375,316,1381,47,143,248,108,14,33,34,2318,14,62,0,0,4,3,0,0,0,91
CED309,8,16,0,0,3,0,0,0,0,34,50,302,4,0,3,3,0,3,4,376,414,769,57,80,70,46,34,37,17,1520,12,38,0,0,3,0,0,3,3,65,90,349,26,33,25,18,12,13,5,567,47,87,9,8,12,0,0,0,4,172,1175,3245,463,419,303,297,145,219,73,6336,5,0,0,4,0,3,0,3,0,18,345,357,244,139,80,89,67,85,20,1431,524,442,584,364,191,177,128,202,35,2638,1609,527,6230,705,472,621,1059,1392,236,12858,44,25,78,48,21,51,54,126,5,457,97,73,85,89,40,71,79,123,12,658,34,54,34,13,15,13,22,32,12,220,71,69,114,52,20,62,50,73,106,610,4521,6360,7930,1950,1251,1460,1649,2297,523,27949,6,42,0,0,3,0,0,0,0,62,35,308,0,6,12,8,0,3,11,372,296,1247,33,129,147,29,7,38,17,1948,19,62,0,12,3,0,0,5,3,103
CED310,8,19,0,5,0,0,0,0,0,36,28,279,4,3,4,3,0,3,5,327,310,788,41,76,53,32,23,39,14,1371,4,31,0,0,5,0,0,0,0,48,92,241,28,24,29,15,6,12,9,454,40,77,10,23,4,12,0,0,4,165,1022,2973,411,395,289,225,134,220,63,5733,7,3,3,0,0,0,6,0,0,20,336,366,254,150,71,88,59,67,29,1418,556,435,525,389,172,191,138,178,33,2614,1753,528,6398,731,460,671,1193,1520,235,13500,40,18,88,44,18,66,56,114,8,445,115,69,92,63,39,75,81,124,16,665,37,53,38,21,13,4,11,23,0,202,80,67,119,48,19,32,61,77,83,593,4420,5951,8004,1964,1182,1413,1768,2390,493,27587,8,53,0,6,0,3,0,0,0,67,31,279,8,8,14,0,0,0,0,335,210,1257,23,118,116,42,3,23,19,1806,8,75,3,4,3,0,0,0,0,97
CED311,3,7,0,0,0,0,0,0,0,8,9,66,5,0,3,0,3,5,0,90,138,280,37,21,29,12,17,9,5,544,6,4,0,0,0,0,0,0,0,11,61,126,19,14,9,0,8,7,0,245,22,21,19,3,6,0,0,0,3,82,506,1329,235,148,94,42,112,137,30,2631,0,0,6,0,0,0,3,0,0,10,222,160,163,55,39,18,60,40,14,779,400,181,323,176,88,44,166,105,32,1515,1593,401,7377,409,353,297,2743,1387,380,14944,75,26,124,42,30,77,160,181,4,720,119,21,102,44,16,26,138,105,7,584,26,32,34,14,3,3,28,26,9,174,112,33,80,31,19,32,185,209,108,801,3294,2692,8503,968,687,553,3624,2203,605,23123,4,30,0,0,3,0,0,0,0,38,11,41,3,3,5,0,0,0,0,62,101,438,18,43,39,14,0,8,8,664,7,20,4,0,0,0,0,0,0,34
CED312,4,10,0,0,5,0,0,0,0,18,18,144,8,0,4,5,4,3,5,192,275,550,77,60,83,42,88,45,26,1243,13,23,0,5,0,0,0,0,5,49,50,177,19,30,21,12,5,6,3,323,24,52,7,10,11,0,0,0,0,106,805,2094,415,342,342,206,295,226,52,4780,9,3,9,0,0,0,0,10,3,25,249,242,262,113,94,63,123,69,20,1237,538,413,643,382,243,212,325,241,52,3044,1618,558,7309,756,671,599,1905,1875,311,15596,40,18,117,49,44,56,137,173,8,647,94,72,130,60,61,75,178,148,15,840,28,41,38,14,14,11,43,21,6,225,82,36,129,38,35,36,103,102,158,707,3839,4427,9161,1862,1622,1313,3215,2919,655,29023,0,26,0,3,0,0,0,0,5,32,19,142,4,4,11,0,0,0,3,175,208,906,44,135,159,71,19,41,20,1604,10,40,0,5,6,0,0,0,5,64
CED313,16,47,0,0,0,4,0,0,0,70,133,1138,15,10,12,8,8,10,8,1336,1404,2947,190,149,288,120,91,108,69,5367,48,75,5,6,10,7,6,0,3,156,266,747,48,45,97,21,14,19,10,1262,121,211,16,22,57,9,0,4,3,442,3360,8973,942,752,1168,648,354,556,201,16948,0,3,11,3,0,6,0,0,0,16,397,407,301,97,148,87,57,91,20,1613,714,697,612,424,316,260,164,230,33,3455,1261,507,3443,574,476,453,543,660,137,8057,50,37,68,47,44,55,50,80,0,420,96,88,93,51,54,65,42,68,3,562,55,126,38,38,23,16,18,27,12,351,91,145,71,42,36,29,53,74,105,659,8017,16147,5837,2256,2734,1772,1400,1929,615,40708,21,87,3,4,12,0,0,7,0,130,126,1121,9,16,37,3,0,4,5,1325,1000,3527,105,300,544,129,12,70,70,5757,30,137,4,14,23,6,0,4,3,220
CED314,4,22,0,0,0,0,0,0,0,23,35,422,4,8,4,3,6,10,0,496,302,769,69,84,59,48,53,83,23,1489,3,29,3,3,0,3,0,5,0,48,61,244,18,35,26,8,9,11,5,425,50,112,14,10,20,0,0,8,0,213,837,2642,355,363,269,155,129,274,44,5066,3,0,3,3,0,0,0,0,0,10,240,216,176,100,62,44,65,64,10,981,464,356,455,357,185,115,174,139,38,2290,1393,391,5677,819,503,540,1262,1266,191,12049,47,14,106,52,42,89,87,170,8,626,100,27,80,72,31,48,86,87,11,547,20,42,33,14,11,3,14,22,0,162,71,44,70,69,22,25,56,92,74,517,3637,5340,7061,1984,1234,1087,1942,2236,415,24932,4,27,0,0,0,0,0,0,0,32,45,253,0,7,3,0,0,0,3,317,194,1156,37,149,113,36,0,38,12,1729,6,49,5,8,9,4,0,0,0,77
CED315,8,20,0,0,0,0,0,0,0,24,58,340,13,7,4,5,5,0,0,430,247,564,52,64,59,27,30,30,8,1079,4,14,0,4,3,0,0,0,0,35,60,209,16,28,24,8,7,9,8,366,35,58,7,9,5,0,4,5,3,130,748,2579,322,427,240,111,149,154,37,4768,0,0,4,3,0,0,0,0,0,7,199,184,201,156,79,23,59,58,12,970,447,333,405,505,186,99,154,107,40,2275,1297,535,6329,1331,483,484,1582,1127,226,13405,44,29,90,107,33,73,89,131,6,603,69,39,96,79,34,36,100,86,14,556,19,28,37,21,10,3,15,22,4,165,49,51,92,60,23,24,91,76,99,561,3284,4967,7669,2812,1178,900,2292,1800,459,25371,7,39,0,6,0,0,0,0,0,58,35,331,4,7,12,9,0,0,0,404,214,1041,39,97,88,29,5,22,11,1551,19,69,0,8,9,3,0,0,0,100
