CED_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
CED513,35,76,254,790,163,1099,125,713,36,3305,394,1727,1019,2137,1000,1348,398,940,144,9111,3008,11914,3640,3494,3207,1536,1172,1959,443,30371,4206,9338,2748,1981,2620,958,922,1222,365,24367,3382,5816,1947,1441,2519,873,796,936,233,17950,2262,3655,1415,1126,2126,723,679,887,151,13025,552,1144,363,297,628,268,206,321,45,3833,82,129,28,22,68,36,27,50,18,451,3,10,4,0,10,0,0,4,0,31,13928,33808,11423,11290,12336,6845,4329,7039,1454,102446
CED514,70,118,387,874,207,1431,185,897,67,4238,406,1643,1571,2453,1136,1587,745,1302,203,11044,2367,8668,4195,3301,2957,1585,2030,2378,558,28041,3203,6973,3129,2106,2737,954,1499,1469,391,22467,2749,4306,2213,1595,2450,801,1433,1206,278,17028,1873,2854,1515,1186,2198,732,1238,1014,195,12801,571,1000,396,307,627,274,350,319,74,3909,66,111,32,17,61,24,23,46,25,419,3,3,0,0,6,3,4,0,14,39,11305,25676,13447,11851,12381,7392,7496,8640,1798,99983
CED515,58,197,428,1175,245,1946,280,1173,66,5576,319,1641,1143,1704,911,1493,444,868,142,8655,1354,5972,2034,1543,1650,865,767,936,231,15357,3230,7740,2410,1651,2582,784,851,906,285,20437,3706,6473,2288,1803,2931,988,865,977,276,20305,2631,4336,1633,1218,2540,847,780,923,205,15116,710,1400,505,338,816,329,267,348,68,4766,102,164,41,23,75,42,29,55,24,552,3,11,0,0,7,0,0,0,11,38,12113,27927,10484,9448,11761,7305,4271,6192,1304,90803
CED594,0,0,5,13,7,8,5,13,5,53,4,20,20,39,15,13,16,51,5,185,33,85,82,76,31,20,49,118,6,501,40,67,69,41,32,15,46,40,4,355,15,36,58,17,30,6,57,24,4,248,12,27,27,30,24,9,35,41,5,216,0,9,6,4,10,0,12,6,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,257,272,223,150,77,213,292,33,1614
CED597,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,8,0,17,0,3,15,0,0,0,11,25,0,62,0,8,30,0,4,0,8,36,4,95,4,8,13,0,0,0,5,21,6,59,0,9,13,0,0,0,3,6,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,83,9,10,0,31,98,6,277
CED601,53,30,354,515,119,928,114,612,55,2773,202,428,838,918,336,663,273,633,94,4393,1031,2377,1825,1688,964,856,850,1315,190,11100,1353,2422,1251,1204,1023,625,679,915,179,9658,1544,2201,1190,1263,1380,706,754,1059,161,10264,1290,1733,1020,1025,1243,618,754,966,142,8789,462,519,256,213,303,183,201,277,43,2459,99,48,24,22,30,18,20,28,24,306,9,5,0,0,4,3,0,0,4,32,6050,9769,6757,6858,5411,4599,3655,5806,889,49782
CED602,81,33,472,391,106,1017,94,649,51,2884,228,320,878,733,321,563,259,647,58,4014,894,1601,1696,1389,796,678,742,1520,162,9479,1194,1658,1285,1146,919,606,794,1023,161,8778,1454,1562,1260,1437,1228,737,977,1261,173,10095,1263,1316,1175,1202,1165,586,1026,1323,151,9209,547,382,300,219,273,134,246,286,65,2462,117,41,18,8,32,16,25,36,45,346,10,3,4,0,0,0,0,4,11,34,5792,6918,7084,6535,4838,4335,4164,6755,873,47298
CED603,29,58,201,539,129,795,58,466,40,2314,228,778,718,1117,511,847,138,501,77,4915,1285,4238,2122,2733,1595,1283,728,1670,281,15924,1700,3648,1255,1387,1286,552,418,852,190,11285,1812,3336,1016,1107,1420,496,354,610,183,10325,1196,2404,801,852,1247,409,417,585,129,8048,364,811,239,208,293,118,103,192,38,2381,63,79,26,13,42,25,9,20,22,301,0,7,0,0,0,0,0,0,4,13,6681,15361,6384,7958,6519,4533,2226,4892,966,55519
CED604,56,35,377,449,123,855,72,458,43,2473,189,462,778,785,449,645,139,456,59,3963,1140,2861,1930,1720,1328,785,440,1064,213,11482,1854,3456,1592,1312,1455,516,377,789,211,11558,1955,2869,1286,1278,1727,605,398,783,178,11075,1405,2087,1102,1021,1460,514,487,749,132,8955,363,606,250,208,369,168,136,233,59,2393,76,44,15,13,34,20,15,25,21,268,10,6,0,0,0,4,0,0,4,22,7048,12425,7332,6787,6936,4103,2057,4567,935,52187
CED605,72,17,445,354,83,792,100,625,39,2529,208,245,913,717,401,543,225,673,78,3998,1020,1385,2026,1400,1091,724,695,1263,183,9792,1474,1517,1479,1246,1229,599,758,1123,214,9634,1601,1490,1411,1380,1502,726,929,1244,204,10487,1573,1298,1282,1161,1349,673,1099,1292,175,9901,663,390,305,240,343,165,277,342,99,2816,193,42,20,13,39,16,26,38,30,411,21,3,0,0,3,3,0,0,15,44,6817,6392,7873,6508,6040,4243,4099,6601,1044,49615
CED694,0,0,0,0,0,0,0,3,0,12,0,0,4,8,0,3,0,8,0,33,9,18,11,6,7,5,10,12,5,79,4,10,11,7,3,9,9,11,4,69,0,8,9,13,6,0,16,11,3,63,7,5,3,3,9,3,5,5,3,42,0,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,48,39,27,21,37,50,11,309
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12
CED701,33,81,331,493,175,580,82,498,90,2375,177,531,702,995,447,327,201,530,128,4037,1176,2705,1848,2308,1436,610,549,1006,320,11958,1576,2475,1542,1824,1303,423,573,802,270,10791,1627,1882,1301,1429,1274,336,593,802,203,9454,1255,1472,932,904,1004,292,516,654,169,7201,408,440,254,197,240,106,167,190,55,2063,51,34,20,18,32,7,16,22,14,216,0,0,0,0,0,0,0,0,0,14,6306,9623,6932,8164,5921,2684,2697,4506,1249,48087
CED702,45,60,274,522,195,861,91,489,57,2608,239,642,834,1220,710,611,227,464,120,5071,1489,4477,2371,2841,2154,1056,740,1167,312,16613,2047,3715,1953,1879,1905,646,594,890,235,13857,2000,2610,1380,1338,1705,531,593,813,194,11155,1407,1841,890,736,1198,398,519,590,119,7691,354,573,241,181,344,143,134,174,43,2188,43,57,12,7,36,14,16,14,6,204,7,0,0,0,3,0,0,0,7,18,7627,13963,7959,8731,8248,4255,2910,4605,1111,59400
CED794,0,0,0,7,0,0,0,5,0,13,0,10,6,9,0,0,0,12,0,34,13,34,13,22,10,8,10,52,9,175,20,34,13,12,10,3,0,18,4,126,9,19,9,5,12,3,10,18,5,84,7,11,3,5,8,7,3,7,4,53,0,6,4,0,3,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,107,49,62,46,19,31,107,22,500
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,3,0,0,0,10,0,16,0,7,4,0,0,0,0,0,0,10,0,0,4,0,0,0,0,6,0,10,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,5,0,0,4,26,0,56
CED801,68,134,507,1008,250,1366,123,682,61,4205,350,1133,1278,1455,1195,869,222,486,140,7129,2322,6143,2615,2025,2983,958,487,915,461,18916,4102,6666,1805,1507,2767,542,439,692,442,18960,4086,4900,1472,1285,3016,529,496,632,340,16761,2259,3075,1040,986,2317,498,505,605,205,11476,388,860,269,273,563,195,168,186,49,2943,55,88,29,22,60,36,14,21,12,348,3,9,0,0,0,0,0,4,4,23,13637,22998,9029,8564,13159,4991,2441,4218,1718,80752
CED802,394,308,266,1403,321,1245,76,512,53,4590,1156,2981,742,2382,1743,1171,144,521,231,11071,3514,9939,1749,2105,2586,919,342,1041,467,22656,4833,7123,1043,1059,1812,354,169,586,384,17355,4469,5523,733,782,1726,301,136,329,325,14326,2323,3595,512,501,1244,297,157,241,185,9059,505,1212,132,136,331,126,70,72,56,2645,64,182,26,12,54,23,3,13,12,387,13,14,0,0,5,8,0,5,8,45,17279,30866,5208,8384,9819,4445,1106,3314,1722,82142
CED803,84,119,417,1027,248,1403,101,685,48,4132,406,1295,1353,1708,1280,1154,218,595,157,8151,2921,7112,3153,2898,3242,1490,768,1356,564,23506,4733,8081,2353,2190,3550,776,507,909,525,23633,3712,5006,1558,1538,2968,549,444,683,356,16804,1550,2216,771,790,1646,345,340,528,158,8348,240,546,193,175,347,122,119,168,41,1963,23,47,21,16,22,16,11,17,5,172,0,4,0,0,0,0,0,3,3,9,13669,24422,9821,10334,13315,5863,2508,4944,1852,86733
CED894,3,0,0,6,0,12,0,5,0,22,3,4,9,13,4,6,0,3,0,36,4,17,8,5,11,9,3,0,0,59,5,13,7,3,0,0,0,11,0,38,4,7,3,0,0,6,0,0,0,32,7,11,0,4,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,51,25,30,27,21,5,19,0,216
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
