CED_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED234,786,19,0,20,807,148,0,954,8,0,0,0,9,0,0,0,6,0,17,27,3826,566,80,35,4509,82,16,100,4605,321,27,4955,940,126,9,3,1083,16,7,18,1101,61,0,1163,1022,180,24,8,1223,22,0,25,1252,62,4,1312,29,7,11,0,47,0,0,0,47,3,0,47,3,0,0,3,13,0,0,0,13,0,0,19,1997,312,43,11,2368,41,4,47,2414,130,8,2545,16,4,0,0,26,0,0,0,26,3,0,32,43,4,0,0,47,5,6,8,58,0,0,60,61,11,0,0,78,9,6,13,90,4,0,91,2060,320,44,17,2444,46,10,57,2497,132,8,2635,389,80,8,10,480,12,4,16,501,103,0,599,7,0,0,3,13,0,0,0,13,0,9,20,2453,403,53,28,2936,62,11,76,3011,230,13,3253,1374,160,22,4,1560,39,7,43,1603,87,5,1695,1410,229,18,5,1662,28,9,35,1701,77,0,1775
CED235,479,16,0,21,497,96,0,592,9,0,0,0,9,0,0,0,7,0,26,35,2626,441,97,77,3235,42,22,64,3301,262,33,3586,654,84,20,4,757,8,4,14,773,36,0,809,844,146,25,7,1019,11,4,13,1035,63,5,1093,43,8,13,0,69,0,0,0,71,0,0,71,6,0,0,12,22,0,0,0,22,3,0,28,1541,239,54,29,1867,22,11,30,1896,99,4,2003,6,0,0,0,4,0,0,0,4,4,0,6,17,0,0,0,17,3,0,5,18,3,0,20,21,0,0,0,20,3,0,5,22,10,0,32,1562,242,54,29,1891,20,9,34,1920,108,4,2038,221,57,16,6,296,6,4,5,301,74,3,376,4,0,0,4,5,0,0,0,5,0,9,17,1787,297,67,38,2184,30,12,37,2227,181,18,2431,775,103,21,4,900,4,4,3,900,42,0,945,1022,210,24,13,1265,15,0,22,1284,70,0,1350
CED236,530,19,4,23,559,272,0,831,3,3,0,5,11,0,0,0,11,0,20,29,2994,419,99,73,3581,43,29,75,3659,384,30,4066,824,84,18,9,936,7,0,10,949,37,0,981,878,105,14,3,1000,10,7,8,1013,53,0,1069,34,10,18,0,61,0,0,0,58,3,0,64,14,4,0,16,30,0,0,0,30,0,0,29,1744,195,55,30,2032,13,3,24,2050,92,0,2145,11,0,0,0,11,0,0,0,14,3,0,19,16,7,0,0,25,0,0,0,24,3,0,22,32,7,0,0,34,3,0,3,37,11,0,45,1779,205,55,30,2066,17,3,21,2091,98,0,2188,222,62,12,14,303,18,3,18,328,175,3,508,3,0,0,0,3,0,0,0,3,0,10,12,2000,260,66,46,2374,35,10,44,2415,278,14,2710,1099,106,22,9,1236,3,4,8,1239,44,0,1285,1042,140,28,7,1224,3,0,10,1230,42,0,1272
CED237,987,59,17,74,1063,341,4,1409,8,3,0,15,23,0,0,0,23,5,22,51,3271,641,100,93,4102,139,38,175,4283,524,38,4843,678,105,11,8,804,15,0,19,823,62,3,885,748,154,30,5,936,18,0,19,962,57,0,1016,47,10,5,0,64,3,0,3,62,8,0,72,14,4,0,14,25,0,0,0,30,0,0,28,1486,274,40,28,1829,41,7,42,1875,123,3,2004,17,0,0,0,22,10,0,10,27,3,0,27,34,8,5,0,46,9,4,11,57,5,0,65,52,13,5,0,67,16,4,16,82,4,0,94,1536,282,45,31,1899,55,7,63,1958,133,3,2095,388,124,25,19,553,31,10,38,589,276,3,871,5,0,0,8,16,0,0,0,16,0,20,31,1929,407,66,53,2461,83,17,106,2563,407,30,2997,929,148,14,5,1094,22,9,33,1128,81,0,1205,942,179,27,10,1157,32,0,31,1187,88,0,1281
CED238,421,3,0,3,428,89,0,511,0,0,0,0,0,0,0,0,0,3,12,20,2976,430,79,68,3556,27,8,36,3588,189,20,3796,813,86,8,9,922,3,0,4,923,32,0,954,992,145,24,15,1175,5,0,5,1186,42,0,1225,56,10,12,0,70,0,0,0,76,0,0,77,18,4,0,18,41,0,0,0,41,5,0,46,1877,244,42,42,2207,12,0,13,2219,78,4,2301,6,0,0,0,3,0,0,0,3,0,0,3,13,0,0,0,10,0,0,0,14,0,0,14,18,4,0,0,15,0,0,0,20,0,0,23,1893,247,42,42,2225,10,0,14,2239,80,4,2321,205,34,12,8,256,3,0,3,259,76,0,338,5,0,0,0,6,0,0,0,6,0,10,14,2104,280,53,51,2488,13,0,16,2502,157,12,2669,1009,108,15,8,1145,8,4,10,1153,50,0,1207,1125,161,43,10,1338,9,0,7,1344,54,3,1397
CED239,603,22,13,33,643,149,3,795,4,3,0,3,15,0,0,0,15,5,19,32,2461,496,69,49,3063,73,23,93,3153,273,32,3458,571,86,4,0,662,13,4,21,681,43,0,725,599,113,14,0,729,13,0,13,743,42,4,791,30,8,0,0,43,0,0,4,48,0,0,49,6,0,0,7,14,0,0,0,14,0,0,18,1204,209,23,12,1447,30,3,34,1484,85,4,1577,13,4,0,0,17,0,0,0,16,0,0,18,26,3,0,0,28,0,0,0,26,0,0,34,43,3,0,0,45,3,0,3,51,4,0,53,1246,215,26,12,1496,33,3,33,1527,93,5,1630,242,78,12,10,338,11,4,19,357,119,3,477,0,0,0,0,8,0,0,0,8,0,7,14,1489,294,34,23,1842,48,4,54,1896,206,19,2115,712,107,8,0,824,17,0,16,844,64,0,900,726,117,33,0,884,29,3,34,916,48,0,967
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,892,37,6,44,935,241,4,1179,12,0,0,13,24,0,0,0,24,0,20,49,3794,584,194,115,4692,98,24,124,4814,515,38,5368,1063,116,41,8,1231,14,5,18,1250,83,5,1335,791,138,38,0,970,13,9,19,990,57,4,1047,109,12,21,3,145,0,0,0,146,15,0,164,11,6,0,18,34,0,0,0,35,3,0,37,1972,272,100,35,2376,29,12,47,2422,163,3,2586,37,8,0,4,40,5,0,5,43,10,0,51,34,7,0,3,44,8,0,7,50,7,5,54,67,11,0,3,86,10,0,5,93,13,5,108,2041,285,100,40,2463,37,15,52,2516,174,8,2693,427,76,19,20,542,15,3,21,566,160,3,725,0,0,0,8,6,0,0,0,6,0,9,17,2466,361,117,65,3015,55,21,72,3087,332,18,3440,1317,155,45,6,1521,22,3,27,1545,99,0,1649,899,141,33,11,1083,13,4,21,1101,65,3,1176
CED302,664,15,0,15,685,90,0,771,0,0,0,4,8,0,0,0,8,0,12,15,4161,496,113,37,4803,77,4,83,4892,231,17,5138,1267,129,28,5,1426,19,0,22,1446,48,6,1496,925,130,24,3,1083,6,0,11,1095,46,4,1143,104,15,14,5,133,3,0,3,131,6,0,144,3,0,0,10,14,0,0,0,14,0,0,17,2299,269,59,21,2656,30,3,39,2691,104,4,2802,16,0,0,0,24,4,0,4,21,0,0,25,33,8,0,0,41,3,0,3,46,3,0,48,52,11,0,0,67,4,0,4,71,6,0,75,2352,280,62,21,2720,37,9,46,2762,108,4,2873,326,45,11,9,400,10,0,10,409,84,0,491,3,0,0,0,3,0,0,0,8,0,0,11,2686,333,68,32,3120,46,13,56,3174,190,6,3375,1661,181,30,6,1876,38,9,45,1922,90,0,2013,1189,188,33,6,1415,14,6,24,1441,68,0,1504
CED303,538,16,0,12,558,89,0,640,7,0,0,3,12,0,0,0,12,0,10,21,3720,475,142,43,4383,51,5,51,4440,229,16,4683,1021,108,27,4,1161,17,4,16,1176,66,3,1242,949,132,28,3,1122,8,0,8,1131,36,0,1169,104,22,15,0,138,0,0,0,138,3,0,146,4,0,0,10,17,0,0,0,17,0,0,23,2080,266,75,23,2438,24,4,26,2461,104,0,2571,12,3,0,0,18,3,0,3,26,0,0,26,20,6,0,0,26,0,6,7,29,5,0,37,35,5,0,0,49,4,6,6,54,5,0,61,2114,268,75,23,2488,27,8,36,2516,110,0,2634,309,46,15,5,379,11,0,9,385,66,0,452,9,0,0,3,12,0,0,0,12,0,10,22,2433,314,87,38,2874,38,7,50,2921,178,14,3104,1429,131,41,6,1612,25,5,30,1642,86,0,1729,1158,168,37,8,1367,11,0,14,1387,41,0,1420
CED304,469,6,3,16,481,33,0,509,3,0,0,3,3,0,0,0,3,0,7,8,2931,347,86,20,3386,61,17,76,3458,125,7,3589,825,96,14,0,940,24,0,24,960,55,0,1015,684,91,16,5,790,9,0,11,799,23,0,823,79,17,19,0,109,0,0,3,114,0,0,119,0,0,0,4,8,0,0,0,6,0,0,6,1585,208,46,8,1849,35,3,36,1882,80,0,1962,18,6,0,0,22,3,0,3,23,0,0,30,20,3,5,0,22,0,0,0,29,0,0,31,39,10,5,0,47,3,3,4,54,5,0,50,1624,212,54,8,1892,33,9,38,1933,80,0,2016,240,23,4,4,268,3,0,4,268,30,0,306,4,0,0,0,4,0,0,0,4,0,4,4,1865,238,54,10,2165,39,6,44,2207,115,3,2323,1139,135,38,7,1312,28,6,33,1346,77,0,1427,897,106,26,3,1032,5,0,5,1038,47,0,1082
CED305,503,15,0,12,519,80,3,595,8,0,0,7,15,0,0,0,15,0,16,26,3306,317,143,83,3847,39,6,46,3897,197,31,4116,926,73,30,13,1042,11,0,11,1055,21,0,1080,843,79,26,15,969,11,3,15,977,33,0,1016,35,6,9,0,44,0,0,0,44,0,0,52,10,0,0,20,29,0,0,0,32,5,3,36,1812,156,68,42,2087,21,3,18,2105,68,3,2177,15,0,0,0,14,0,0,0,12,0,0,12,32,0,0,0,37,0,0,0,36,0,0,36,39,5,0,0,46,0,0,0,51,0,0,51,1857,162,70,42,2132,17,4,22,2155,68,3,2229,227,29,11,11,280,6,0,6,285,44,0,331,4,0,0,0,6,0,0,0,6,0,6,16,2086,189,82,59,2411,29,4,29,2448,108,10,2573,1165,93,39,17,1315,13,0,13,1327,35,0,1363,887,96,26,12,1021,15,4,16,1033,41,0,1072
CED306,452,18,7,19,473,73,0,549,0,0,0,0,11,0,0,0,11,0,6,15,3341,316,68,69,3796,57,18,69,3868,203,10,4084,968,66,26,9,1069,17,0,17,1082,37,0,1123,908,91,20,15,1036,7,4,10,1043,36,0,1087,25,0,6,0,37,0,0,0,39,8,0,49,6,0,0,19,24,0,0,0,24,4,5,29,1910,160,51,40,2168,24,4,29,2193,84,5,2282,15,0,0,0,16,0,0,0,18,0,0,23,30,0,0,0,29,5,0,3,31,0,0,32,40,6,0,0,50,4,0,3,51,0,0,56,1958,164,54,40,2217,26,4,32,2247,91,5,2339,231,19,3,9,265,13,0,13,282,59,4,340,4,0,0,0,7,0,0,0,7,0,5,14,2188,187,62,55,2489,41,4,42,2528,151,15,2694,1280,99,43,9,1429,11,4,17,1450,47,0,1497,1007,109,32,15,1156,8,8,18,1177,48,0,1225
CED307,663,9,6,14,675,110,0,788,8,0,0,3,10,0,0,0,10,0,12,25,4288,552,170,47,5056,57,10,66,5121,295,19,5433,1197,113,36,6,1355,15,3,20,1377,62,4,1435,1090,129,38,8,1266,14,3,15,1285,41,0,1325,138,17,15,0,170,0,0,0,176,8,0,186,5,4,0,14,22,0,0,0,22,0,0,23,2430,270,89,22,2809,33,12,42,2852,114,7,2973,15,0,0,0,15,0,0,0,23,8,0,28,26,4,0,0,31,3,0,3,32,3,0,38,44,4,0,0,52,3,0,3,55,7,0,64,2467,272,95,24,2860,35,12,49,2909,119,7,3034,346,58,15,5,421,6,0,6,428,65,0,495,5,0,0,0,6,0,0,0,6,0,7,10,2821,334,110,30,3291,42,12,52,3341,185,16,3536,1625,185,38,3,1854,34,4,44,1892,97,0,1991,1330,182,44,5,1559,19,5,21,1581,63,0,1649
CED308,721,43,15,52,768,173,0,952,9,8,0,6,23,0,0,0,23,3,26,44,3503,612,146,72,4329,119,30,151,4487,402,49,4933,913,126,29,4,1072,21,10,30,1104,84,0,1184,884,148,35,3,1075,17,5,25,1099,55,5,1156,109,27,22,3,160,0,0,3,160,12,0,178,7,3,0,19,29,0,0,0,29,0,4,34,1917,299,87,31,2331,40,16,58,2391,148,8,2549,22,4,3,0,25,8,0,8,38,4,0,37,33,3,0,0,38,4,0,7,43,7,0,47,52,5,3,3,67,10,0,11,78,14,0,90,1967,309,92,32,2401,49,18,74,2471,161,8,2641,353,90,18,13,472,19,4,23,493,125,4,621,5,0,0,9,14,0,0,0,19,0,10,30,2327,400,112,48,2889,73,23,90,2979,287,21,3291,1300,139,46,8,1493,23,14,40,1530,99,0,1629,1008,232,38,6,1283,25,6,33,1310,83,8,1406
CED309,554,16,0,18,563,102,0,668,8,0,0,8,16,0,0,0,16,0,8,29,3348,673,158,56,4231,62,12,75,4306,256,29,4593,844,122,33,0,998,11,7,15,1022,62,0,1080,963,212,38,0,1211,11,8,15,1232,57,3,1286,113,24,26,0,156,0,0,3,163,6,0,168,11,0,0,10,25,0,0,0,25,0,4,24,1928,353,93,20,2399,26,11,38,2433,121,4,2566,13,3,0,0,15,0,0,0,15,0,0,15,29,10,5,0,40,0,0,0,43,4,0,44,39,6,5,0,52,0,0,0,57,4,0,57,1968,361,100,17,2449,27,18,38,2490,128,4,2620,266,48,16,0,329,8,0,7,338,71,0,412,6,0,0,4,8,0,0,0,8,0,11,19,2241,417,109,22,2786,31,15,48,2839,194,16,3047,1089,166,49,6,1313,12,8,21,1335,74,0,1411,1065,246,50,5,1374,13,5,16,1389,75,5,1464
CED310,601,11,3,8,611,105,6,721,3,0,0,3,6,0,0,0,6,0,15,27,3349,659,173,64,4243,54,23,78,4321,308,32,4661,828,120,32,10,992,9,10,22,1013,47,0,1064,867,186,33,4,1085,16,6,19,1105,56,5,1168,109,12,17,4,142,0,0,0,142,3,0,148,11,3,0,10,20,0,0,0,20,4,3,27,1811,327,88,18,2239,24,14,43,2277,121,3,2405,3,0,0,0,3,0,0,0,9,5,0,10,29,5,6,0,42,0,0,0,42,0,0,44,34,8,6,0,45,0,0,0,46,8,0,53,1844,335,88,18,2286,28,14,41,2328,123,3,2453,234,38,14,8,297,7,6,6,308,70,0,379,3,0,0,0,6,0,0,0,6,0,12,20,2077,367,105,32,2586,36,19,49,2636,190,17,2844,1146,168,28,11,1355,12,10,23,1377,69,5,1448,1114,241,65,13,1429,13,3,16,1442,62,5,1509
CED311,655,22,16,30,681,152,4,839,3,0,0,5,8,0,0,0,8,7,23,37,3472,330,138,100,4034,63,20,81,4116,301,37,4453,883,56,22,7,976,7,0,7,989,28,0,1013,906,89,25,12,1037,12,3,14,1045,50,0,1097,44,5,6,0,58,7,0,7,58,3,0,62,9,4,0,24,40,0,0,0,40,0,4,45,1845,155,56,46,2099,21,3,25,2130,86,4,2216,16,0,0,0,18,5,0,5,19,4,0,25,18,0,0,0,24,3,0,3,21,0,0,21,32,0,0,5,40,6,0,6,43,4,0,49,1880,160,57,47,2142,26,3,33,2179,89,4,2267,322,48,16,7,399,14,5,20,419,131,5,552,3,0,0,3,11,0,0,0,11,5,18,31,2213,204,77,59,2546,43,7,53,2598,224,25,2847,1141,75,34,8,1261,12,0,11,1279,53,0,1329,964,93,23,15,1093,9,0,20,1106,46,0,1154
CED312,985,44,8,57,1036,195,3,1233,12,0,0,8,17,0,0,0,17,0,18,42,4083,678,165,91,5016,122,27,146,5163,412,37,5612,1098,128,35,7,1267,17,8,24,1289,78,3,1373,894,182,29,11,1121,24,0,24,1145,50,0,1196,139,16,16,0,172,0,0,0,174,14,0,184,19,6,0,8,36,0,0,0,39,5,4,49,2152,331,83,27,2590,38,13,51,2646,144,9,2799,25,6,0,0,36,4,0,4,42,3,0,47,37,12,0,0,49,7,6,10,60,0,0,62,70,13,0,0,83,12,6,13,100,3,0,106,2218,341,84,31,2674,52,12,68,2743,150,7,2899,441,116,23,19,595,24,5,31,629,141,3,770,3,0,0,3,3,0,0,0,3,0,11,16,2662,462,102,51,3277,77,22,97,3374,291,24,3689,1359,151,45,8,1555,14,9,30,1588,106,14,1702,1031,192,39,5,1268,18,4,19,1291,89,0,1380
CED313,498,18,0,15,514,76,6,593,4,0,0,0,5,0,0,0,5,0,8,8,3474,379,69,15,3932,58,16,69,4005,183,16,4204,975,103,16,0,1096,30,6,35,1126,37,0,1165,737,83,6,5,833,6,0,6,837,32,4,872,74,5,11,0,90,0,0,0,90,7,0,100,11,0,0,7,20,0,0,0,20,0,0,16,1797,193,37,7,2036,33,6,41,2075,75,4,2152,19,9,0,0,21,3,0,5,29,0,0,29,17,0,0,0,20,0,0,3,25,4,0,27,32,6,0,0,43,3,0,9,51,4,0,53,1829,206,34,11,2077,38,3,43,2126,83,4,2210,269,31,8,0,312,5,0,5,315,56,0,373,6,0,0,0,6,0,0,0,6,0,0,4,2102,242,42,10,2391,48,3,50,2442,138,5,2590,1399,133,33,4,1572,23,3,29,1601,72,0,1679,961,120,16,0,1098,8,3,9,1102,45,0,1147
CED314,625,27,18,49,673,243,0,913,0,3,0,0,9,0,0,0,9,3,16,29,3487,451,76,48,4066,78,29,109,4170,377,20,4571,933,96,21,4,1050,13,3,14,1067,47,0,1118,939,100,20,5,1062,11,3,14,1079,52,0,1130,29,3,3,0,37,0,0,0,41,4,0,41,3,0,0,8,14,0,0,0,14,4,0,20,1903,204,45,19,2170,24,10,35,2203,104,0,2305,12,5,0,0,17,6,0,6,21,5,0,25,26,6,0,0,35,5,0,5,45,0,0,46,41,11,0,5,49,12,0,8,63,3,0,71,1941,213,46,24,2221,37,9,46,2266,106,0,2379,279,54,5,5,348,20,8,29,376,141,0,517,0,0,0,6,6,0,0,0,6,0,7,17,2223,262,53,36,2570,56,20,75,2650,247,11,2910,1277,128,22,0,1428,9,3,10,1442,73,6,1517,1126,138,21,9,1286,18,0,23,1310,57,0,1365
CED315,440,25,7,28,466,189,4,659,0,0,0,4,4,0,0,0,4,9,5,17,2985,346,73,48,3455,78,22,95,3549,383,13,3950,919,90,21,12,1038,16,8,26,1066,83,0,1144,629,90,21,9,737,11,7,16,755,43,0,802,21,10,8,0,48,0,0,0,48,9,0,55,12,0,0,3,15,0,0,0,15,4,0,19,1582,188,51,18,1835,32,8,42,1879,135,0,2018,13,4,0,0,14,0,0,0,13,5,0,23,23,0,0,0,22,4,0,4,28,4,0,32,38,9,0,0,43,4,4,7,46,9,0,60,1616,193,51,18,1876,36,12,51,1922,150,0,2074,224,41,6,4,275,21,0,25,294,119,0,415,0,0,0,0,0,0,0,0,0,4,6,5,1837,237,56,27,2150,55,18,74,2220,269,4,2498,1226,119,30,10,1385,12,4,11,1400,93,0,1499,759,98,23,6,884,16,4,17,904,75,0,977
CED316,441,25,9,33,474,213,0,686,4,3,0,5,6,0,0,0,6,0,6,21,2196,465,88,77,2820,56,31,84,2908,423,11,3344,694,122,19,3,840,10,5,17,854,81,7,940,581,147,17,10,751,18,4,20,772,61,0,838,25,12,6,0,45,0,0,0,48,7,0,56,3,0,0,26,27,0,0,0,29,9,7,35,1309,276,44,41,1666,28,11,40,1706,156,10,1869,13,0,0,0,17,3,7,7,25,6,0,30,10,0,0,0,14,5,0,4,18,8,0,24,23,4,0,0,31,4,7,12,41,8,0,52,1330,278,43,38,1695,31,18,53,1745,171,14,1924,204,67,14,12,297,15,0,13,313,165,0,479,4,0,0,5,4,0,0,0,8,0,7,22,1541,342,58,54,1991,48,23,69,2063,334,18,2420,850,139,31,11,1030,10,9,22,1053,84,3,1140,670,149,18,9,848,18,4,22,867,77,0,937
