CED_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED234,6112,232,12,6363,69,9,0,0,78,11,0,11,88,7,0,90,114,15,3,8,140,15,3,21,161,10,0,169,183,22,3,8,221,23,3,30,249,14,0,263,5261,805,105,66,6239,96,26,120,6362,246,12,6623,1248,252,33,23,1557,50,15,65,1621,211,9,1838,16,6,0,16,35,0,0,0,35,0,14,51,6521,1065,137,106,7834,144,46,184,8022,460,35,8513,1337,170,23,4,1539,30,3,28,1568,99,4,1665,1666,271,24,5,1966,20,9,26,1992,60,0,2053,56,16,17,0,84,0,0,0,84,7,0,90,9,7,0,12,22,0,0,0,27,3,3,33,3076,457,62,19,3609,53,13,59,3675,167,9,3844,40,4,0,0,47,3,0,3,49,0,0,52,52,7,0,0,60,6,5,8,72,7,0,78,91,11,0,0,109,13,5,16,120,13,0,133,3170,464,64,19,3714,63,17,78,3791,177,9,3978,652,101,13,10
CED235,4344,200,12,4561,19,5,0,0,25,3,0,3,25,4,0,29,53,8,0,0,62,3,0,3,68,6,0,70,72,10,0,0,85,3,0,3,91,7,0,99,3608,560,129,84,4377,51,11,62,4437,213,12,4662,822,144,33,38,1040,22,5,28,1070,149,4,1220,8,0,0,0,11,0,0,0,11,7,35,47,4435,711,158,122,5428,72,17,87,5517,366,51,5933,806,112,20,7,946,8,3,13,959,63,0,1021,1305,226,34,16,1572,15,5,20,1597,84,5,1683,97,15,27,0,135,0,0,0,134,10,0,143,15,5,0,37,51,0,0,0,51,0,0,54,2219,356,81,58,2709,22,16,37,2748,159,5,2910,10,0,0,0,13,0,0,0,8,0,0,10,22,3,0,0,32,5,0,5,38,4,0,44,36,3,0,0,41,5,0,3,45,4,0,52,2252,359,75,58,2756,27,17,42,2793,163,5,2957,367,77,20,15
CED236,4768,186,12,4970,19,0,0,0,25,0,5,6,23,9,0,37,45,10,0,5,61,5,4,9,67,9,0,74,63,10,0,5,76,7,4,16,91,18,0,110,4108,498,119,71,4796,44,20,69,4861,198,12,5075,855,195,30,34,1107,42,14,62,1163,368,12,1539,11,5,0,6,19,0,0,0,19,0,39,60,4970,692,147,112,5926,88,36,122,6048,564,61,6677,1059,108,34,11,1203,11,8,19,1225,37,0,1258,1415,174,27,14,1629,7,10,20,1643,59,0,1707,59,18,19,0,103,0,0,0,103,5,0,108,22,0,0,25,42,0,0,0,46,5,6,54,2553,302,82,52,2980,17,15,37,3016,102,9,3129,20,0,0,0,20,0,0,0,20,3,0,21,32,9,6,0,36,6,6,8,44,3,0,50,46,9,6,0,54,8,5,10,64,6,0,74,2598,310,78,52,3037,24,28,51,3086,115,8,3204,386,110,19,20
CED237,5632,286,15,5936,83,14,5,0,104,10,4,15,116,6,0,121,139,31,3,3,177,15,3,22,195,9,0,205,219,48,11,10,275,28,4,35,306,14,0,331,4716,859,125,97,5792,109,34,150,5943,306,19,6260,1663,448,56,74,2241,140,39,175,2411,693,15,3117,21,4,0,31,51,0,0,0,51,4,61,118,6396,1312,176,199,8089,246,71,324,8407,1000,92,9500,1104,162,26,8,1296,31,12,40,1341,79,4,1424,1244,246,27,12,1527,37,6,37,1568,81,0,1650,65,14,9,0,86,0,0,0,90,11,0,98,27,4,0,18,45,0,0,0,45,0,4,50,2438,413,66,43,2959,64,22,84,3045,169,12,3221,34,12,0,0,46,5,0,11,55,3,0,54,65,22,0,3,91,8,0,8,95,7,0,103,95,28,0,3,133,15,5,16,145,10,0,159,2538,446,66,50,3095,80,22,97,3194,182,12,3385,732,195,31,26
CED238,4924,148,10,5082,9,4,0,0,13,0,0,0,16,0,0,18,31,5,0,0,41,0,0,0,42,9,0,45,43,8,0,0,51,4,0,0,61,4,0,64,4156,587,109,83,4936,25,17,38,4981,156,5,5143,684,121,20,39,861,11,4,18,877,134,0,1012,10,0,4,4,16,0,0,0,16,0,12,29,4854,708,130,124,5815,37,19,54,5878,289,25,6187,1001,127,18,8,1144,7,0,9,1159,37,0,1194,1500,225,26,12,1763,10,4,18,1780,52,3,1831,100,17,17,8,139,6,0,6,141,3,0,144,17,6,0,26,46,0,0,0,46,0,3,54,2620,365,65,50,3097,25,12,28,3132,99,5,3230,8,4,0,0,10,0,0,0,10,0,0,10,20,0,0,0,22,0,0,4,23,3,0,24,27,4,0,0,29,0,0,4,38,3,0,42,2649,368,65,51,3129,22,8,30,3165,98,9,3269,332,61,13,15
CED239,4529,175,14,4710,49,7,0,0,54,11,0,11,60,4,0,62,69,16,3,0,90,7,4,11,100,11,0,109,117,24,8,0,140,19,4,17,164,12,0,171,3784,672,84,48,4580,78,30,108,4692,182,14,4879,1004,305,33,42,1388,51,12,65,1452,284,6,1745,9,8,0,16,26,0,0,0,26,4,27,61,4795,986,118,102,6001,131,40,171,6174,469,41,6685,911,134,20,0,1062,19,0,19,1088,66,0,1155,999,173,16,11,1203,19,6,19,1227,47,3,1275,48,11,7,0,63,0,0,0,65,3,0,68,8,0,0,15,29,0,0,0,29,0,6,26,1977,320,41,27,2362,42,5,45,2404,114,3,2526,27,5,0,0,29,3,0,3,32,3,0,32,40,9,0,0,56,3,3,8,63,8,4,66,70,16,0,0,87,7,3,7,92,10,4,104,2041,333,43,27,2449,48,6,52,2501,122,7,2628,410,155,20,14
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,6184,360,15,6562,82,12,0,3,104,15,4,19,123,12,0,136,111,29,0,3,149,7,4,4,153,6,6,162,196,43,0,9,251,19,10,25,273,22,6,295,5301,776,166,114,6359,82,27,112,6464,378,17,6857,1540,329,96,62,2019,62,17,79,2102,388,14,2498,11,4,4,22,38,0,0,0,38,0,32,67,6850,1102,265,197,8418,143,45,185,8598,769,55,9428,1527,171,65,7,1773,18,10,29,1804,125,4,1933,1282,221,43,15,1563,30,5,31,1596,99,4,1707,194,34,29,6,255,0,0,0,255,24,0,284,11,3,0,34,51,0,0,0,52,0,3,54,3016,426,141,61,3646,51,15,64,3715,256,13,3977,37,8,0,9,52,8,0,11,62,9,0,72,62,14,0,4,76,7,0,7,86,10,0,91,100,18,0,9,126,16,0,17,144,14,0,164,3112,448,147,73,3779,60,20,80,3858,270,7,4139,671,139,43,37
CED302,6907,204,11,7123,45,14,3,0,58,9,0,9,68,6,0,69,108,14,0,0,122,3,0,3,128,10,0,133,147,26,3,0,182,14,0,14,193,11,0,204,6009,770,157,62,6996,89,11,102,7102,215,11,7324,1026,191,32,15,1264,29,5,27,1287,146,5,1443,12,3,0,9,28,0,0,0,28,0,23,48,7040,966,190,87,8282,118,14,133,8416,359,32,8814,1801,186,33,8,2024,27,0,30,2053,68,0,2123,1562,186,41,4,1793,17,5,19,1816,50,0,1870,135,28,17,0,181,0,0,9,184,8,0,196,7,0,0,19,28,0,0,0,28,3,3,34,3512,401,84,27,4020,51,7,60,4081,135,5,4219,34,3,0,0,33,8,0,8,41,3,0,43,62,8,0,0,66,10,0,10,74,3,0,83,96,6,0,0,102,12,0,12,116,5,0,125,3603,409,89,27,4131,62,7,69,4197,137,5,4346,553,84,24,8
CED303,5517,198,24,5733,30,3,4,0,38,11,0,11,49,0,0,50,80,8,3,0,89,8,0,8,96,5,0,97,105,10,4,0,123,15,0,15,139,5,0,150,4749,613,177,52,5588,62,13,71,5656,203,24,5880,801,147,51,21,1011,18,5,20,1034,101,3,1141,7,0,3,7,22,0,0,0,22,0,18,35,5556,761,224,75,6619,76,20,93,6711,307,38,7054,1520,161,55,6,1751,14,5,21,1768,68,0,1840,1490,206,38,5,1743,11,0,11,1748,52,3,1805,189,27,29,0,237,0,0,0,241,8,0,246,17,0,0,16,34,0,0,0,34,3,0,35,3213,398,121,26,3762,22,5,29,3786,134,6,3928,15,0,0,0,20,11,0,11,28,6,0,34,48,7,4,0,58,0,0,0,58,4,0,62,62,7,3,0,69,10,0,13,88,6,0,88,3273,407,126,29,3831,37,6,41,3874,141,6,4022,444,69,18,16
CED304,4779,136,3,4916,33,8,0,0,40,3,0,10,46,5,0,55,66,7,4,0,78,7,0,5,81,0,0,86,100,13,5,0,118,10,0,15,129,7,0,141,4207,493,89,24,4812,82,12,96,4906,139,3,5055,845,83,20,19,964,19,3,23,995,70,0,1062,6,0,0,3,17,0,0,0,17,0,13,30,5067,580,106,45,5795,100,19,120,5918,211,18,6151,1262,126,32,0,1423,28,4,27,1455,71,0,1526,1087,146,13,0,1243,17,5,15,1260,20,0,1283,124,18,20,0,164,0,0,0,164,0,0,169,5,0,0,9,14,0,0,0,14,0,0,14,2474,294,68,17,2843,39,10,50,2893,89,0,2989,25,7,0,0,33,5,0,10,39,0,0,42,25,3,3,0,37,5,6,8,41,0,0,45,51,12,3,0,68,10,5,14,80,5,0,84,2524,301,72,17,2916,50,14,61,2978,95,0,3071,395,49,12,7
CED305,5214,157,23,5395,25,4,0,0,33,3,5,9,40,0,0,44,79,12,3,3,97,0,0,0,101,0,0,107,106,15,4,3,133,3,0,9,143,6,0,146,4616,428,167,94,5314,41,7,47,5359,165,23,5545,975,112,41,52,1181,29,7,37,1215,115,4,1331,11,0,0,6,16,0,0,0,16,0,19,38,5608,544,207,153,6512,63,12,80,6588,278,47,6916,1354,106,46,19,1522,7,0,6,1529,51,9,1586,1414,137,49,11,1618,9,4,16,1633,52,5,1687,47,15,18,0,79,0,0,0,79,4,0,83,11,0,0,30,41,0,0,0,46,3,6,54,2835,255,118,60,3262,21,3,21,3284,109,16,3412,16,0,0,0,20,7,0,8,27,0,0,33,35,6,0,0,46,0,0,0,47,0,0,45,58,9,0,0,67,7,0,7,74,0,0,79,2892,260,119,60,3333,30,4,33,3360,112,16,3489,403,57,29,13
CED306,4940,137,14,5094,31,6,0,0,38,13,0,13,47,8,0,53,60,9,6,3,75,9,3,15,89,11,0,98,93,17,6,3,108,21,3,20,133,20,0,149,4429,377,113,81,4998,61,16,77,5074,161,14,5248,770,82,26,31,901,31,13,43,952,130,0,1087,11,0,5,13,30,0,0,0,30,0,14,37,5209,459,141,125,5933,94,29,120,6052,292,27,6371,1365,117,22,16,1523,15,5,24,1545,59,0,1608,1476,135,21,18,1658,13,4,19,1672,55,5,1734,52,3,6,0,62,0,0,0,65,4,0,72,5,0,0,19,31,0,0,0,31,7,0,34,2906,262,58,51,3278,34,10,45,3321,126,6,3450,20,5,0,0,23,4,0,4,27,3,0,26,37,5,0,0,40,3,5,9,41,3,0,49,57,7,0,0,60,7,5,10,70,6,0,74,2959,265,60,56,3336,42,14,53,3389,129,6,3524,382,49,9,11
CED307,6582,274,5,6868,48,10,3,0,61,9,0,9,67,13,0,79,123,14,3,3,142,0,0,0,140,3,0,144,168,25,0,3,198,3,0,3,208,20,0,225,5731,681,216,74,6706,75,17,88,6794,288,5,7087,1089,148,50,20,1308,26,0,28,1334,121,0,1451,13,0,0,7,20,0,0,0,20,7,10,35,6827,833,264,103,8032,99,18,112,8143,412,19,8578,1718,204,54,7,1977,30,4,33,2011,104,0,2112,1747,237,58,9,2047,13,0,9,2063,55,0,2120,179,25,32,0,240,6,0,6,245,9,0,252,6,0,0,16,25,0,0,0,20,4,8,30,3645,467,141,32,4292,41,0,47,4338,177,7,4517,24,7,0,0,30,3,0,3,33,8,0,43,51,7,0,3,61,0,0,0,61,3,0,64,76,13,0,3,93,3,0,3,94,15,0,106,3723,480,141,35,4379,48,0,52,4430,185,7,4622,558,67,31,6
CED308,5979,306,29,6311,58,13,3,3,85,16,0,16,93,3,0,101,128,22,4,0,156,4,4,11,168,10,0,182,189,36,9,7,239,22,4,23,265,18,0,276,4975,835,205,82,6103,104,35,140,6243,323,29,6590,1132,246,80,42,1491,61,13,75,1573,245,7,1826,11,3,0,20,29,0,0,0,29,0,45,73,6118,1084,283,139,7620,170,51,215,7843,572,75,8490,1392,170,46,15,1626,35,14,48,1675,107,5,1787,1284,257,48,8,1602,31,3,41,1643,90,8,1738,172,38,20,4,232,3,0,3,231,21,0,257,17,0,0,12,36,0,0,0,36,0,13,45,2866,462,117,43,3492,69,17,85,3580,217,22,3820,27,10,5,0,42,4,0,4,43,5,0,51,50,3,0,4,60,5,0,4,65,6,0,71,79,15,5,3,99,8,0,10,112,12,0,118,2947,479,116,48,3592,77,20,101,3689,226,22,3938,550,123,26,17
CED309,5710,203,12,5921,21,4,0,0,27,0,0,0,32,6,0,39,84,22,3,0,113,5,4,9,120,10,0,131,108,27,3,0,143,9,4,10,152,19,0,167,4594,881,227,77,5777,59,19,80,5857,224,12,6095,915,162,39,25,1131,20,7,26,1155,150,3,1309,16,3,0,7,31,0,0,0,29,0,21,51,5519,1046,268,103,6934,78,24,108,7038,377,34,7447,1132,183,42,5,1361,22,7,30,1386,70,0,1460,1539,338,55,10,1945,16,3,18,1960,73,3,2037,160,48,29,4,237,4,3,3,245,9,0,245,19,0,0,24,42,0,0,0,42,7,7,56,2846,575,122,40,3584,37,10,51,3633,151,14,3801,16,8,0,0,19,3,0,3,24,4,0,28,43,14,6,0,57,4,0,6,60,3,0,64,60,16,6,0,78,7,0,12,90,6,0,97,2903,589,127,46,3665,50,10,58,3725,157,14,3898,436,84,25,4
CED310,5414,209,14,5640,31,7,0,0,38,3,0,3,42,13,5,58,99,8,4,3,113,5,0,5,123,8,0,127,134,17,4,3,150,6,0,13,166,23,5,187,4392,836,203,77,5499,58,20,80,5580,231,17,5830,859,149,55,22,1081,25,15,41,1124,143,4,1270,11,7,3,0,18,0,0,0,18,4,36,59,5263,979,261,100,6606,88,33,119,6721,382,60,7159,1109,197,46,9,1360,20,4,26,1388,84,0,1469,1534,310,59,10,1913,16,6,22,1933,104,3,2044,160,49,32,7,242,3,0,6,248,10,0,257,16,0,0,15,37,0,0,0,37,0,6,46,2814,554,139,43,3553,39,14,51,3607,195,9,3809,15,6,0,0,17,3,0,4,20,0,0,26,53,12,0,3,62,6,0,6,78,5,0,80,67,11,0,3,85,7,3,9,95,7,0,104,2886,565,141,47,3636,43,17,63,3705,204,8,3915,461,87,35,16
CED311,5189,181,9,5378,45,5,0,0,53,7,0,7,62,9,0,71,85,6,6,0,97,5,0,7,106,4,0,111,135,8,6,0,145,13,0,14,161,14,0,178,4638,345,169,120,5269,71,9,83,5352,197,9,5553,1197,170,67,28,1467,46,12,56,1524,234,8,1761,9,3,0,12,23,0,0,0,23,0,44,73,5847,523,232,161,6761,116,23,137,6896,433,58,7390,1311,96,38,16,1461,16,0,20,1483,57,0,1540,1499,128,48,24,1698,15,8,18,1715,67,0,1782,61,10,8,5,83,0,0,0,83,8,0,90,9,0,0,30,42,0,0,0,42,5,5,55,2883,232,99,74,3281,33,9,37,3320,134,10,3468,23,0,0,0,32,7,0,7,42,11,0,51,42,10,4,0,60,0,0,0,60,6,0,64,73,14,0,3,90,7,0,7,101,14,0,112,2954,244,99,76,3374,42,9,53,3421,147,10,3579,509,84,35,20
CED312,6588,314,39,6936,76,19,0,3,96,20,0,20,116,14,0,137,112,26,3,12,153,10,4,12,165,4,0,165,188,43,9,15,250,26,4,31,284,20,0,301,5568,867,196,104,6742,114,15,133,6863,331,40,7237,1493,321,84,66,1972,75,24,98,2071,307,12,2393,21,0,0,28,46,0,0,0,50,0,40,85,7080,1193,288,200,8757,187,41,227,8985,636,85,9709,1618,174,47,13,1854,26,12,35,1889,102,0,1999,1406,276,41,15,1742,15,6,23,1759,91,4,1853,183,42,26,6,260,9,3,11,270,9,0,279,27,3,0,21,44,0,0,6,47,8,0,55,3239,501,114,52,3900,52,19,69,3969,210,6,4188,25,13,0,0,37,13,0,13,48,3,0,54,55,17,0,7,78,5,4,14,91,3,0,95,77,25,0,5,112,21,4,21,134,11,0,145,3314,521,116,58,4012,74,24,95,4108,219,11,4336,757,157,48,26
CED313,5434,152,5,5591,53,15,6,0,66,9,0,11,84,7,0,85,88,5,0,0,98,9,0,11,105,8,0,114,138,16,6,0,167,18,0,20,191,12,0,200,4802,575,118,28,5530,76,10,91,5618,169,5,5792,822,97,28,18,959,18,10,21,982,84,0,1070,5,0,0,4,17,0,0,0,17,0,5,30,5632,677,149,51,6507,96,18,113,6621,255,13,6892,1570,159,21,0,1746,26,0,26,1773,64,6,1839,1278,141,19,0,1436,8,8,13,1455,39,4,1495,114,18,18,0,154,3,0,3,151,3,0,159,16,0,0,4,20,0,0,0,20,0,0,21,2972,319,59,9,3357,35,10,45,3398,112,5,3516,30,10,0,0,42,5,0,9,47,0,0,50,30,4,0,0,35,0,0,3,37,4,0,38,66,12,0,0,75,7,3,11,90,6,0,87,3037,327,59,13,3434,36,11,53,3490,114,5,3600,435,52,12,6
CED314,5193,180,4,5379,30,8,0,4,43,6,3,12,53,8,0,60,82,12,0,4,98,4,3,8,110,0,0,110,112,23,0,3,141,15,4,20,160,12,0,167,4476,624,110,63,5273,64,15,82,5352,194,4,5550,1020,204,45,32,1297,43,37,80,1372,333,5,1712,3,5,0,8,13,0,0,0,13,7,20,44,5499,832,152,99,6585,109,46,155,6742,534,30,7302,1291,156,20,10,1467,17,3,21,1486,57,0,1546,1558,179,37,14,1785,20,5,23,1805,62,0,1872,60,10,5,0,73,0,0,0,77,4,0,77,16,0,0,9,31,0,0,0,31,6,6,42,2931,343,59,28,3357,38,3,42,3402,128,3,3535,19,0,0,6,24,10,0,10,28,3,0,32,40,10,0,0,55,3,4,7,63,0,0,63,61,11,0,0,79,7,4,16,90,6,0,95,2984,352,63,29,3432,52,9,61,3493,134,3,3631,504,96,14,13
CED315,5071,288,15,5369,25,5,0,3,33,5,0,7,43,10,0,47,45,10,0,3,65,5,0,10,76,5,0,80,74,17,0,4,98,11,9,17,110,15,0,130,4385,525,120,63,5092,63,27,86,5182,300,15,5499,790,152,26,28,999,47,11,60,1057,280,4,1339,8,0,0,7,16,0,0,0,16,5,15,40,5186,684,145,101,6110,105,38,147,6251,586,35,6870,1411,137,28,12,1585,20,6,25,1611,103,3,1712,1102,133,24,8,1268,19,10,23,1294,70,0,1358,57,13,11,0,80,3,0,3,87,7,0,90,14,5,0,11,26,0,0,0,28,0,0,33,2588,279,64,30,2957,38,13,51,3011,178,10,3196,17,0,0,0,19,4,3,6,21,10,0,29,27,6,0,0,35,8,0,8,42,8,0,47,44,6,0,0,47,10,3,14,62,16,0,77,2627,283,65,34,3002,49,18,72,3073,193,4,3269,355,62,10,11
CED316,3526,239,13,3782,28,4,0,0,35,16,0,17,50,3,0,53,47,7,9,7,66,7,3,9,75,4,0,80,73,16,9,7,102,18,3,25,127,13,0,140,2867,517,98,68,3547,77,34,108,3648,250,13,3918,677,152,29,31,896,44,3,56,952,281,3,1237,5,3,0,7,17,0,0,0,17,5,19,35,3552,674,123,110,4457,122,39,163,4617,536,35,5191,897,150,26,10,1083,13,5,22,1101,80,5,1181,880,214,29,8,1138,8,3,18,1148,105,0,1258,44,12,10,0,64,0,3,3,70,15,0,80,8,0,0,26,29,0,0,0,33,3,5,39,1827,383,68,47,2319,22,14,38,2361,204,7,2565,15,0,0,0,20,9,0,10,28,6,0,37,20,4,0,0,29,0,5,4,38,0,0,37,36,8,0,0,55,15,3,14,70,11,0,75,1862,392,69,53,2373,35,16,50,2420,208,7,2640,330,72,18,18
