CED_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
CED237,88,0,1390,135,893,82,7,974,0,1116,7,82,60,0,147,0,153,0,3,0,4,8,0,11,143,980,140,14,1133,0,1279,0,0,0,0,0,3,7,1448,1066,145,15,1219,3,2674,683,46,0,0,45,0,728,80,591,40,0,629,0,712,0,68,48,0,114,0,119,0,3,0,0,10,0,10,81,663,89,3,752,0,841,0,0,0,0,0,0,0,767,708,89,3,802,0,1568,369,28,3,0,30,0,395,36,309,18,0,327,0,372,0,35,33,0,67,0,68,0,4,0,0,4,0,4,42,345,48,0,397,0,439,0,0,0,0,0,0,0,411,377,51,0,430,0,840,13036,1062,20,17,1093,16,14145,1443,9091,489,52,9627,9,11082,44,892,417,7,1311,0,1352,12,38,8,37,82,0,89,1493,10021,913,94,11026,9,12523,29,6,3,0,9,19,54,14558,11085,927,110,12125,47,26726
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,40,5,2747,66,208,10,0,221,0,289,0,23,26,0,46,3,49,0,3,0,5,10,0,10,72,232,35,5,272,4,345,0,0,0,0,0,0,4,2774,267,38,5,311,8,3098,706,5,0,0,5,4,713,26,58,3,0,65,0,91,5,17,7,0,27,0,30,0,0,0,0,0,0,0,27,74,10,0,87,0,120,0,0,0,0,0,0,3,731,87,10,0,99,3,832,269,3,0,0,3,0,274,10,22,0,0,24,0,31,0,8,3,0,10,0,10,0,0,0,0,0,0,0,10,28,3,0,31,0,40,0,0,0,0,0,0,0,280,33,3,0,40,0,317,22720,465,6,11,478,43,23239,643,2201,84,11,2300,8,2949,30,225,145,0,373,3,411,4,16,0,29,44,0,52,677,2446,229,41,2719,16,3405,23,10,0,0,10,20,53,23422,2912,238,51,3203,78,26699
CED302,79,4,2702,142,554,29,0,585,0,732,4,57,57,0,112,0,122,0,7,0,0,7,0,10,150,615,90,0,707,0,857,0,0,0,0,0,7,8,2773,692,92,3,793,12,3574,1243,25,0,0,27,0,1264,73,344,26,0,376,0,447,3,26,31,0,65,0,69,3,0,0,0,3,0,3,80,374,59,0,438,0,518,0,0,0,0,0,0,0,1319,402,65,0,461,3,1786,492,17,0,0,17,0,513,28,170,12,0,180,0,203,0,13,9,0,23,0,25,0,0,0,0,0,0,0,26,183,19,0,206,0,229,0,3,0,0,3,0,3,524,207,19,0,222,0,743,20290,745,15,6,764,26,21079,1245,4811,224,15,5050,4,6295,32,372,295,0,667,0,701,9,22,3,6,34,3,44,1288,5206,517,20,5747,6,7040,21,10,0,0,10,21,45,21604,5957,530,33,6519,47,28172
CED303,61,9,3369,117,199,10,3,207,0,328,3,10,8,0,23,0,25,0,3,0,0,6,0,8,120,212,20,8,234,0,355,3,0,0,0,0,4,7,3425,271,19,8,293,10,3727,1140,27,0,0,25,0,1170,29,95,3,0,97,0,127,0,9,9,0,13,0,13,0,0,0,0,0,0,0,29,104,8,0,119,0,145,0,0,0,0,0,0,0,1168,132,10,0,143,0,1314,464,11,0,0,12,0,475,17,50,0,0,54,0,72,0,7,3,0,6,0,6,0,0,0,0,0,0,0,17,61,3,0,64,0,80,0,0,0,0,0,0,0,487,69,7,0,72,0,563,22661,514,5,3,525,25,23208,806,1487,45,10,1550,3,2360,14,85,46,0,130,0,147,14,3,0,6,10,0,19,834,1579,88,15,1680,3,2522,30,0,0,0,0,23,51,23525,2091,90,19,2209,53,25779
CED304,43,0,2028,75,178,19,0,196,0,270,0,12,11,0,24,0,26,0,0,0,0,0,0,0,77,193,29,0,223,0,298,0,0,0,0,0,0,3,2069,232,29,0,260,0,2331,1163,30,0,0,30,0,1187,42,69,4,0,76,0,121,0,15,11,0,27,0,24,0,0,0,0,0,0,0,49,88,15,0,103,0,153,0,0,0,0,0,0,0,1204,109,15,0,131,0,1339,529,9,0,0,9,0,538,14,42,3,0,46,0,60,3,10,6,0,19,0,16,0,0,0,0,0,0,0,17,54,10,0,59,0,77,0,0,0,0,0,0,0,543,60,10,0,76,0,618,16803,513,3,0,513,16,17332,946,2477,119,17,2604,0,3556,12,321,109,0,428,0,444,5,7,0,0,7,0,12,967,2806,225,17,3047,0,4009,10,7,0,0,7,12,29,17773,3318,227,17,3567,29,21371
CED305,15,0,2669,43,128,7,0,136,0,182,0,14,21,0,31,0,31,0,0,0,0,0,0,0,45,138,25,0,165,0,212,11,0,0,0,0,3,8,2712,159,25,0,184,5,2898,413,0,0,0,0,0,412,9,26,0,0,26,0,33,3,4,8,0,10,0,12,0,0,0,0,0,0,0,13,27,8,0,34,0,47,0,0,0,0,0,0,0,423,34,8,0,38,0,462,110,0,0,0,0,0,108,8,11,0,0,11,0,16,0,0,3,0,3,0,3,0,0,0,0,0,0,0,8,10,3,0,14,0,17,0,0,0,0,0,0,0,113,11,3,0,14,0,130,21556,218,0,3,225,45,21823,453,1152,46,5,1210,0,1656,15,85,142,3,235,0,255,6,5,0,6,4,0,14,474,1245,195,14,1451,0,1925,53,0,0,0,0,31,85,22085,1464,192,16,1674,76,23829
CED306,37,0,2887,73,191,5,0,196,0,274,3,14,7,0,16,0,19,0,0,0,0,0,0,0,79,203,10,0,215,0,291,7,0,0,0,0,0,4,2931,238,10,0,250,0,3182,396,4,0,0,4,3,406,24,58,3,0,60,0,86,0,0,3,0,4,0,7,0,0,0,0,0,0,0,23,62,3,0,67,0,89,0,0,0,0,0,0,0,418,68,3,0,70,3,495,157,0,0,0,0,0,157,6,25,0,4,30,0,36,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,23,3,3,34,0,35,0,0,0,0,0,0,0,161,23,3,3,34,0,194,20601,267,3,8,280,33,20911,668,1589,45,6,1643,4,2317,22,122,48,0,164,0,185,5,7,0,3,10,0,19,698,1717,90,6,1819,4,2523,36,3,0,0,3,27,73,21335,1995,97,13,2105,66,23502
CED307,59,0,3487,105,215,9,0,229,0,336,0,14,11,0,23,0,24,0,0,0,0,0,0,0,108,228,19,0,250,0,361,3,0,0,0,0,3,5,3544,286,20,3,311,3,3851,1344,15,0,0,16,0,1360,31,123,3,0,127,0,159,3,3,5,0,8,0,12,0,0,0,0,0,0,0,36,128,8,0,138,0,175,0,0,0,0,0,0,3,1376,146,8,4,157,3,1532,488,3,0,0,3,0,494,23,58,6,0,63,0,83,0,0,3,0,3,0,4,0,0,0,0,0,0,0,24,58,7,0,69,0,96,0,0,0,0,0,0,0,515,59,13,0,75,0,588,26381,525,14,3,550,24,26953,883,1897,66,21,1980,3,2863,18,123,93,0,220,0,229,15,9,0,4,10,0,22,910,2023,161,22,2206,3,3120,43,0,0,0,0,37,80,27332,2548,178,27,2755,67,30150
CED308,72,3,2911,139,355,20,0,379,0,515,3,28,18,0,44,0,44,0,3,0,0,3,0,4,147,388,34,0,421,0,566,4,0,0,0,0,4,7,2987,455,34,3,496,7,3486,855,21,0,0,21,0,877,61,199,13,0,214,0,271,0,23,18,0,38,0,38,0,0,0,0,0,0,0,61,224,28,0,254,0,316,0,0,0,0,0,0,0,913,246,28,0,272,0,1189,359,7,0,0,7,0,363,25,80,11,0,92,0,120,0,9,14,0,26,0,26,0,0,0,0,0,0,0,25,88,30,0,121,0,149,0,0,0,0,0,0,0,382,93,30,0,128,0,512,21745,686,7,3,696,19,22464,1160,3059,186,14,3255,7,4419,31,284,156,6,445,0,473,12,30,0,4,31,0,39,1203,3366,338,18,3729,7,4936,20,3,0,0,3,34,57,22968,4054,346,24,4428,56,27456
CED309,36,0,2949,84,104,3,0,107,0,192,0,0,3,0,3,0,3,3,0,0,0,0,0,5,91,102,9,0,114,0,199,0,0,0,0,0,0,3,2996,143,9,0,149,3,3145,662,12,0,0,12,0,673,24,27,4,0,33,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,5,0,32,0,61,0,0,0,0,0,0,0,687,44,5,0,45,0,733,287,3,0,0,3,0,290,10,17,0,0,17,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,17,0,21,0,0,0,0,0,0,0,290,19,0,0,19,0,308,21939,384,9,0,394,21,22355,761,1023,29,4,1058,0,1814,15,55,22,0,73,0,88,3,5,0,3,7,0,17,778,1083,53,3,1143,0,1922,15,0,0,0,0,18,34,22736,1468,61,3,1535,35,24308
CED310,36,4,2751,52,88,0,0,88,0,143,0,5,3,0,7,0,5,0,0,0,0,0,0,0,60,91,4,0,97,0,153,6,0,0,0,0,0,6,2778,129,4,0,127,9,2909,628,14,0,0,14,0,641,14,30,0,0,30,0,42,0,0,3,0,0,0,4,0,0,0,0,0,0,0,13,32,3,0,30,0,44,0,0,0,0,0,0,0,645,41,3,0,44,0,687,220,3,0,0,3,0,225,4,4,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,11,0,0,0,0,0,3,3,223,11,0,0,11,3,235,19167,328,0,0,328,43,19540,607,837,27,0,862,3,1471,14,41,11,0,52,0,69,10,0,0,0,3,0,13,631,882,37,3,917,3,1555,53,3,0,0,3,19,72,19846,1213,37,3,1246,75,21167
CED311,28,7,2874,35,147,3,3,150,0,186,0,11,6,0,17,0,17,0,3,0,0,3,0,3,35,160,11,3,169,0,204,7,0,0,0,0,9,15,2877,185,11,0,194,16,3088,158,3,0,0,3,0,160,0,28,0,0,29,0,33,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,31,0,0,31,0,35,0,0,0,0,0,0,0,155,32,0,0,36,0,192,62,0,0,0,0,0,62,3,6,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,9,0,0,0,0,0,0,0,61,6,0,0,4,0,68,24244,220,5,3,231,60,24529,464,1389,27,4,1416,0,1881,18,86,58,0,137,0,154,0,23,0,3,27,0,27,482,1489,79,7,1580,0,2067,69,7,0,0,7,49,119,24796,1721,82,9,1816,107,26715
CED312,65,4,3056,119,357,47,3,403,0,523,4,41,44,0,82,0,81,0,0,0,3,3,0,3,124,392,84,5,491,0,608,3,0,0,0,0,4,8,3115,454,85,11,551,4,3676,739,14,0,0,14,0,747,36,172,11,6,187,0,227,0,16,30,0,48,0,49,0,0,0,0,0,0,0,36,194,43,6,237,0,274,0,0,0,0,0,3,3,772,203,43,6,247,3,1025,284,10,0,0,10,0,291,30,79,4,0,88,0,115,0,13,13,0,22,0,22,0,0,0,0,0,0,0,30,93,23,0,109,0,141,0,0,0,0,0,0,0,313,98,23,0,116,0,430,24464,766,7,5,785,50,25288,1119,3205,232,24,3457,13,4590,28,373,275,4,655,3,688,14,13,7,12,31,0,42,1157,3590,510,43,4145,10,5322,41,4,0,3,5,49,93,25662,4360,521,51,4937,111,30710
CED313,56,0,2219,90,313,19,0,333,0,430,4,34,23,0,53,0,57,0,0,0,0,0,0,0,95,344,43,0,388,0,484,0,0,0,0,0,3,4,2258,400,45,0,452,3,2708,1080,27,0,0,29,0,1108,47,184,12,0,199,0,240,3,20,19,0,40,0,41,0,0,0,0,0,0,0,50,207,32,0,233,0,284,0,0,0,0,0,0,0,1126,233,35,0,269,0,1391,485,11,0,0,11,0,493,20,93,11,0,107,0,121,0,10,8,0,22,0,22,0,0,0,0,0,0,0,20,108,24,0,127,0,147,0,0,0,0,0,0,0,502,117,24,0,137,0,640,18102,636,10,0,641,7,18755,1081,3339,144,7,3492,7,4581,21,279,150,3,434,0,452,4,6,0,5,13,0,20,1102,3626,292,18,3938,11,5050,11,3,0,0,3,15,27,19219,4261,301,18,4587,34,23834
CED314,31,3,2966,52,179,10,0,190,0,238,0,22,18,0,46,0,41,0,0,0,0,0,0,0,49,203,27,0,231,0,283,3,0,0,0,0,3,9,2988,233,35,3,266,12,3260,491,3,0,0,3,0,493,11,42,4,0,46,0,60,0,13,9,0,19,0,20,0,0,0,0,3,0,3,19,61,10,0,70,0,87,0,0,0,0,0,0,0,510,62,10,0,75,0,584,200,3,0,0,3,0,207,3,20,3,0,21,0,22,0,0,6,0,6,0,6,0,0,0,0,0,0,0,3,20,11,0,27,0,29,0,0,0,0,0,0,0,206,20,11,0,29,0,233,22109,218,4,12,238,45,22397,415,1833,76,0,1911,0,2321,3,282,179,0,460,0,469,0,16,3,6,28,7,35,418,2129,257,5,2397,5,2820,45,0,0,0,0,23,74,22582,2353,265,20,2639,76,25290
CED315,49,3,2569,72,194,10,0,209,0,276,4,21,34,0,53,0,55,0,0,0,4,3,0,3,75,218,46,5,263,0,336,3,0,0,0,0,0,3,2599,259,46,8,310,3,2909,637,5,0,0,5,0,646,22,92,3,0,103,0,124,0,10,13,0,15,0,15,0,0,0,0,0,0,0,22,103,15,0,115,0,140,0,0,0,0,0,0,0,659,107,15,0,127,0,783,264,7,0,0,7,0,270,10,31,4,0,33,0,37,0,3,7,0,14,0,14,0,0,0,0,0,0,0,10,33,13,0,44,0,50,0,0,0,0,0,0,0,277,39,13,0,49,0,321,21172,376,8,7,390,20,21582,690,1753,68,7,1825,0,2516,20,170,215,0,392,0,414,11,14,0,21,29,0,46,720,1942,280,25,2248,0,2972,31,5,0,0,5,27,64,21918,2317,290,32,2641,54,24613
CED316,42,6,2395,60,79,0,0,79,0,139,4,4,0,0,10,0,10,0,0,0,0,0,0,0,67,80,4,0,88,0,153,0,0,0,0,0,4,4,2413,122,4,0,129,6,2552,254,4,0,0,4,0,266,10,11,0,0,11,0,19,3,0,0,0,3,0,3,0,0,0,0,0,0,0,10,11,0,0,14,0,24,0,0,0,0,0,0,0,268,16,0,0,17,0,289,68,0,0,0,0,0,68,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,10,0,0,0,0,0,0,0,74,7,0,0,7,0,75,16270,247,0,0,247,32,16555,448,697,22,3,721,0,1176,15,56,19,0,72,0,91,3,5,0,0,5,0,9,464,762,38,3,804,0,1273,16,5,0,0,5,35,53,16757,1010,38,3,1053,73,17880
CED317,58,4,2497,79,136,4,0,141,0,224,5,10,10,0,22,0,31,0,3,0,0,3,0,4,87,150,13,0,167,0,255,4,0,0,0,0,4,9,2520,211,13,4,230,9,2763,193,11,0,0,11,0,196,3,19,0,0,14,0,22,0,3,5,0,9,0,9,0,0,0,0,0,0,0,3,19,3,0,22,0,33,0,0,0,0,0,0,0,192,27,3,0,36,0,228,65,3,0,0,3,0,66,6,12,0,0,10,0,17,0,4,0,0,4,0,4,0,0,0,0,0,0,0,6,12,3,0,17,0,23,0,0,0,0,0,0,0,69,19,3,0,22,0,88,19921,418,4,9,439,49,20409,690,1283,44,0,1326,3,2023,18,84,66,3,159,0,176,11,16,0,26,46,0,59,718,1389,113,31,1527,3,2252,48,0,0,0,0,66,117,20693,1805,116,46,1969,117,22780
CED318,66,6,2284,188,392,13,0,400,0,587,10,23,72,0,94,0,103,4,0,0,6,6,0,7,200,417,84,6,501,0,703,3,0,0,0,0,10,8,2412,481,84,5,573,10,2997,271,10,0,0,10,3,278,24,56,0,0,56,0,86,5,14,12,0,23,0,27,0,0,0,0,0,0,0,27,70,12,0,84,0,110,0,0,0,0,0,0,0,294,79,12,0,95,3,396,117,0,0,0,0,0,122,14,28,5,0,29,0,42,0,8,11,0,15,0,15,0,0,0,0,0,0,0,14,34,15,0,45,0,59,0,0,0,0,0,0,0,135,33,15,0,45,3,183,17857,589,13,16,620,40,18520,1447,4726,213,23,4960,5,6413,44,289,443,5,738,0,778,29,42,0,31,75,0,101,1522,5059,653,54,5776,5,7296,43,4,0,0,6,66,111,19419,5660,674,69,6399,109,25931
CED319,56,0,2349,130,353,17,0,365,0,496,3,38,56,0,93,0,95,0,0,0,0,0,0,0,135,390,72,3,463,0,596,0,0,0,0,0,3,8,2429,444,72,4,513,4,2949,1020,23,0,0,28,0,1045,54,206,14,0,218,0,275,3,20,30,0,49,0,54,0,0,0,0,4,0,3,65,226,40,0,268,0,331,0,0,0,0,0,0,0,1082,252,40,0,294,0,1376,455,13,0,0,13,0,464,11,84,4,0,94,0,102,0,8,29,0,32,0,33,0,0,0,0,0,0,0,17,95,31,0,128,0,145,0,0,0,0,0,0,0,465,104,31,0,144,0,611,19463,607,3,21,629,18,20107,1228,3718,169,23,3902,0,5132,25,259,279,8,548,0,574,11,9,9,7,24,0,34,1268,3986,452,37,4478,0,5744,19,7,0,0,7,38,62,20745,4600,459,50,5107,60,25914
CED320,42,4,3101,79,171,12,0,179,0,253,0,16,7,0,27,0,27,3,5,0,0,5,0,5,79,189,22,0,213,0,289,3,0,0,0,0,0,11,3136,234,23,0,252,10,3395,788,9,0,0,9,3,796,29,60,4,0,65,0,92,0,6,6,0,14,0,14,0,3,0,0,3,0,3,34,69,13,0,78,0,109,0,0,0,0,0,0,0,816,77,10,0,89,3,907,252,4,0,0,4,0,252,10,26,0,0,23,0,34,0,3,3,0,5,0,5,0,0,0,0,0,0,0,10,25,0,0,30,0,39,0,0,0,0,0,0,0,257,31,0,0,35,0,294,23821,363,11,6,375,51,24252,637,1254,43,3,1299,3,1937,15,120,57,0,177,0,190,15,20,0,7,32,3,43,659,1395,95,13,1503,8,2171,37,3,0,0,3,34,72,24523,1759,104,22,1884,86,26490
CED321,13,4,2498,37,88,4,0,89,0,127,0,3,7,0,10,0,12,0,0,0,0,3,0,3,35,87,12,0,99,0,137,4,0,0,0,0,0,9,2519,109,12,0,116,7,2643,151,0,0,0,0,0,153,4,16,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,22,4,0,0,0,0,0,4,157,19,0,0,17,0,173,55,0,0,0,0,0,55,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,62,3,0,0,3,0,59,21012,184,3,0,194,65,21266,343,767,24,0,792,3,1138,6,53,24,0,80,0,86,10,5,0,14,19,0,29,362,821,50,14,891,3,1246,77,0,0,0,0,33,114,21450,1006,51,19,1081,96,22630
CED322,54,0,2561,130,231,21,0,256,0,387,0,28,23,0,49,0,50,0,0,0,0,0,0,0,130,257,45,0,307,0,436,5,0,0,0,0,3,11,2644,315,45,0,358,4,3007,844,18,0,0,18,3,866,35,111,9,0,122,0,161,0,16,13,0,28,0,33,0,0,0,0,0,0,0,38,130,25,0,155,0,195,0,0,0,0,0,0,0,878,154,25,0,178,3,1055,357,4,0,0,4,0,362,19,38,5,0,47,0,62,0,3,7,0,12,0,11,0,0,0,0,0,0,0,18,44,10,0,60,0,73,0,0,0,0,0,0,0,372,46,10,0,62,0,439,19675,547,8,3,555,29,20265,1107,1953,102,0,2060,12,3177,22,223,126,0,350,0,374,3,3,0,4,11,0,13,1137,2182,231,9,2419,12,3561,25,6,0,0,6,12,43,20832,2736,231,9,2977,48,23863
CED323,43,0,1944,112,260,24,0,280,0,390,5,29,18,0,52,0,52,0,4,0,0,4,0,4,109,285,44,0,330,0,446,3,0,0,0,0,0,3,2012,332,42,0,372,0,2387,693,17,0,0,13,0,713,36,104,8,3,116,0,154,3,17,18,0,36,0,39,0,0,0,0,0,0,3,42,121,29,3,153,0,193,0,0,0,0,0,0,0,735,137,31,3,163,0,906,273,6,0,0,6,0,274,12,53,5,0,62,0,75,0,12,10,0,26,0,26,0,0,0,0,0,0,0,17,64,16,0,88,0,97,0,0,0,0,0,0,0,291,73,16,0,91,0,376,14007,472,7,0,483,24,14518,1115,2532,165,17,2714,0,3829,33,258,152,3,414,0,447,4,11,0,8,16,0,20,1154,2799,312,26,3140,0,4296,17,9,0,0,9,22,45,15177,3278,326,23,3626,47,18856
