CED_CODE_2016,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
CED234,4228,171,9,4402,40,9,0,3,57,14,0,12,73,8,0,81,91,17,0,3,108,7,3,8,119,3,0,119,134,25,3,11,165,18,3,21,193,14,0,203,3800,386,94,67,4338,64,12,77,4418,184,9,4610,981,189,36,45,1254,54,22,68,1327,384,7,1722,9,0,0,4,13,0,0,0,13,0,22,37,4793,581,129,112,5616,111,35,150,5760,565,38,6367,899,83,12,7,993,9,3,13,1005,47,0,1056,1336,124,32,13,1505,17,3,15,1526,42,3,1572,56,0,13,0,70,0,3,5,73,3,0,81,14,3,0,27,40,0,0,0,40,7,3,50,2311,207,56,40,2616,29,6,36,2651,97,5,2752,25,3,3,0,30,11,0,11,38,4,0,47,27,4,3,0,41,3,7,8,48,0,0,51,53,9,3,0,64,13,7,20,84,6,0,99,2361,222,60,39,2680,45,12,54,2734,106,5,2848,431,83,20,21
CED235,4791,195,8,4991,69,15,3,3,85,29,3,34,118,19,0,140,138,24,5,4,166,17,12,28,199,24,0,224,205,37,8,6,257,43,18,65,313,47,0,363,4223,570,74,79,4952,124,37,156,5107,237,8,5356,1794,370,34,69,2257,120,29,153,2407,592,19,3023,7,6,0,7,19,0,0,0,22,3,25,50,6025,942,110,157,7233,246,65,309,7543,830,57,8430,904,121,8,11,1043,32,5,33,1076,72,0,1149,1395,185,12,12,1611,22,5,28,1641,56,3,1696,35,10,8,0,52,0,0,0,52,0,0,50,21,3,0,22,44,0,0,0,47,3,0,54,2360,313,33,42,2754,53,12,63,2817,131,7,2948,32,7,0,0,41,13,0,14,54,11,0,65,65,15,0,0,83,5,6,16,96,21,0,118,105,17,3,0,126,17,10,22,152,32,0,183,2458,333,36,43,2882,70,16,90,2967,163,7,3129,745,177,16,32
CED236,4037,137,0,4177,13,7,0,0,26,10,0,10,35,4,0,39,52,7,0,0,60,3,0,3,67,10,0,70,66,15,4,0,84,17,0,17,98,11,0,112,3505,443,82,51,4084,46,7,50,4134,149,3,4292,942,164,22,45,1177,36,11,43,1221,168,4,1392,8,4,0,0,11,0,0,0,11,0,6,19,4455,610,110,99,5268,87,12,95,5364,323,16,5708,738,87,7,5,832,6,3,11,846,33,3,881,1377,159,39,17,1592,14,5,18,1609,61,0,1669,36,11,12,0,52,0,0,0,53,4,0,58,22,0,0,21,40,0,0,0,40,0,0,36,2167,249,54,36,2516,21,8,28,2544,102,3,2643,9,0,0,0,11,11,0,10,24,3,0,26,22,4,0,0,26,5,0,3,33,4,0,40,33,8,0,0,41,10,3,11,59,12,0,68,2202,261,56,36,2554,36,10,46,2599,106,3,2711,405,67,13,15
CED237,4537,169,10,4713,55,16,0,0,72,17,0,19,90,3,0,90,122,17,0,5,147,16,6,27,177,9,0,186,178,34,0,4,216,33,9,46,260,18,0,276,3950,574,64,54,4637,111,50,162,4798,183,11,4989,1319,271,25,56,1670,94,24,113,1788,354,11,2150,10,4,0,13,27,0,0,0,27,4,17,46,5283,851,88,122,6340,206,71,277,6617,542,37,7192,696,94,12,3,803,26,9,38,841,53,0,898,1166,172,9,15,1363,27,11,36,1398,49,0,1455,23,9,6,0,30,3,0,3,37,0,0,42,14,3,0,4,26,0,0,0,26,12,0,36,1898,275,26,20,2223,57,12,76,2297,120,8,2422,31,8,0,0,32,6,0,9,48,0,0,49,56,17,0,3,75,18,3,21,90,6,0,97,84,24,0,3,112,27,5,32,137,10,0,146,1982,301,26,27,2332,84,20,103,2440,127,8,2565,523,130,16,29
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,4391,273,16,4678,134,17,3,0,156,33,0,33,191,18,3,215,151,25,4,7,187,17,4,20,208,5,0,210,286,45,11,7,343,54,4,54,397,22,3,422,3961,468,79,71,4583,169,42,209,4791,294,17,5104,1680,297,44,57,2082,113,16,130,2209,372,10,2586,12,5,0,9,20,0,0,0,20,3,29,53,5653,775,121,137,6680,276,58,336,7021,670,53,7745,982,106,12,3,1109,29,7,38,1146,84,0,1233,1126,143,16,15,1300,24,3,26,1334,73,5,1404,44,3,9,0,58,0,0,0,58,6,0,64,20,0,0,22,46,0,0,0,49,8,0,57,2166,254,36,48,2514,61,16,68,2586,165,3,2758,76,6,0,3,78,22,0,22,103,7,0,117,55,15,3,8,74,9,6,13,84,3,0,87,124,21,0,10,156,30,6,36,192,14,0,203,2295,274,42,58,2670,87,17,106,2772,178,3,2957,693,135,24,20
CED302,5532,165,0,5703,77,10,0,3,89,14,0,14,107,8,0,120,138,12,0,0,150,8,11,17,168,11,0,178,216,18,0,3,243,31,11,37,278,15,0,292,5055,498,50,68,5681,113,14,129,5810,184,0,5998,1206,131,27,32,1400,40,8,48,1451,157,0,1612,7,0,0,3,9,3,0,3,7,0,10,19,6273,636,81,106,7086,156,24,185,7272,339,14,7626,1258,127,14,7,1406,33,9,40,1442,76,0,1515,1521,135,10,12,1680,28,7,37,1715,45,0,1757,48,3,7,0,64,3,0,3,61,3,0,62,10,0,0,13,23,0,0,0,23,3,0,29,2831,276,31,24,3164,63,11,76,3240,126,0,3368,51,13,0,0,61,9,0,9,69,5,0,79,54,5,0,0,57,6,0,6,66,3,0,65,107,13,0,0,124,15,0,15,137,12,0,147,2935,293,35,24,3285,71,11,89,3374,136,0,3513,522,67,4,15
CED303,5109,160,9,5279,60,7,0,3,66,5,0,5,77,0,0,77,136,12,0,4,158,4,0,3,156,0,0,159,194,21,0,4,223,7,0,9,238,3,0,238,4667,449,70,63,5246,88,10,94,5345,161,9,5512,1184,125,23,26,1352,42,3,49,1402,128,0,1528,5,0,0,0,8,3,0,3,11,0,5,19,5857,574,93,88,6610,130,17,145,6759,287,18,7066,1134,120,11,4,1272,22,8,31,1300,73,5,1379,1543,130,19,14,1706,25,3,28,1731,46,0,1776,35,5,6,0,48,0,0,0,48,4,0,50,15,0,0,19,37,0,0,0,37,0,0,37,2720,259,35,44,3052,43,13,55,3115,126,3,3242,39,3,0,0,41,3,0,3,44,0,0,44,71,10,0,3,86,7,0,7,91,5,0,99,111,11,0,3,128,11,0,11,137,5,0,144,2832,273,39,44,3185,56,13,66,3252,132,3,3387,591,71,15,7
CED304,4121,135,3,4258,46,4,0,0,55,7,0,7,64,5,0,70,101,10,0,0,110,3,6,8,119,7,0,124,149,18,0,0,169,9,6,12,177,11,0,192,3753,360,45,34,4195,93,12,112,4306,144,3,4453,965,80,14,20,1071,36,6,35,1114,166,0,1279,0,0,0,0,4,0,0,0,4,3,7,8,4721,439,52,52,5271,124,19,148,5421,322,10,5745,876,89,9,7,977,25,7,31,1007,40,0,1047,1182,95,15,11,1296,20,4,21,1319,43,0,1363,40,0,8,0,46,0,0,0,46,3,0,51,17,0,0,11,27,0,0,0,27,3,0,30,2114,185,22,26,2351,43,10,51,2404,82,3,2488,19,3,0,0,24,4,0,4,31,7,0,30,40,3,0,0,44,5,0,4,50,3,0,54,62,4,0,0,65,9,0,10,76,9,0,84,2176,195,23,26,2416,53,13,61,2479,91,3,2576,396,34,9,4
CED305,4738,152,4,4900,67,13,7,3,83,31,0,31,116,4,0,126,180,5,3,0,191,14,3,14,209,6,0,211,242,22,7,3,279,41,3,46,327,9,0,332,4310,396,116,83,4905,139,24,159,5065,164,4,5237,1354,132,75,42,1603,71,8,80,1679,162,3,1842,8,4,0,4,15,0,0,0,21,0,19,38,5677,529,188,131,6520,213,34,245,6764,326,21,7113,977,65,20,7,1068,25,4,25,1092,55,0,1150,1324,137,30,8,1500,37,6,40,1540,38,0,1584,25,4,12,0,43,0,0,0,43,3,0,44,10,0,3,26,42,0,0,0,42,3,0,46,2335,208,64,39,2648,60,7,66,2716,98,6,2824,41,4,0,0,47,12,0,12,59,4,0,61,86,3,3,0,98,10,4,11,105,4,0,109,130,14,4,0,140,19,4,20,164,7,0,168,2465,222,67,46,2795,84,10,93,2881,103,6,2993,562,56,14,17
CED306,4690,159,8,4861,87,13,0,0,98,17,0,17,118,17,3,136,166,15,3,8,182,9,9,20,210,5,0,213,251,28,4,7,288,31,9,41,327,23,3,350,4301,365,92,91,4855,135,22,157,5017,180,11,5206,1052,116,28,39,1235,85,9,86,1323,158,7,1492,19,0,0,3,17,0,0,0,17,3,5,26,5370,484,119,129,6109,218,31,250,6356,339,31,6726,1072,98,26,9,1200,41,6,52,1250,49,0,1298,1386,137,29,15,1564,29,0,37,1592,37,0,1628,35,3,9,3,53,0,0,0,53,3,3,59,9,3,3,24,44,0,0,0,47,3,0,51,2506,235,67,47,2859,78,9,86,2941,92,3,3039,43,8,0,0,53,13,0,13,71,13,3,82,66,8,0,7,79,4,3,12,88,0,0,91,114,15,0,4,132,23,3,27,159,14,3,175,2618,248,67,57,2990,102,11,112,3104,104,3,3216,527,56,7,15
CED307,6094,194,3,6285,73,4,3,0,78,18,0,18,100,3,0,100,177,22,3,0,202,11,0,14,216,3,0,217,242,30,4,0,279,31,0,30,310,6,0,320,5582,529,87,54,6254,125,27,152,6404,198,3,6603,1556,141,35,16,1748,51,6,55,1803,142,3,1944,7,0,0,3,11,0,0,0,11,0,14,30,7142,668,122,71,8013,179,33,209,8224,338,17,8574,1274,137,24,3,1438,27,7,34,1468,65,0,1534,1850,169,28,10,2055,20,0,24,2073,62,7,2139,44,13,3,0,66,0,0,0,62,7,0,73,16,4,0,12,32,0,0,0,32,3,0,35,3178,328,53,29,3584,52,8,58,3640,133,7,3780,48,0,0,0,48,14,0,19,67,0,0,68,77,10,3,3,95,3,0,8,105,0,0,111,125,10,3,3,149,19,4,24,168,7,0,172,3310,338,51,32,3729,69,8,82,3814,142,7,3957,679,60,14,17
CED308,4964,193,8,5168,77,21,0,3,96,24,0,24,123,13,0,133,188,34,0,0,225,18,3,20,248,9,0,254,259,50,0,3,320,43,3,44,369,24,0,386,4419,594,77,69,5157,149,21,172,5328,213,8,5556,1348,220,26,41,1635,65,16,80,1712,249,4,1971,6,4,0,9,12,0,0,0,12,6,20,41,5769,823,104,111,6805,214,30,247,7059,471,36,7565,1145,126,18,3,1285,32,3,35,1321,49,0,1374,1362,174,6,10,1557,37,3,39,1599,54,3,1652,39,7,14,0,55,0,0,0,61,7,0,66,11,0,0,13,32,0,0,0,35,3,0,34,2554,313,38,27,2928,65,13,78,3008,115,6,3130,35,10,0,0,43,13,0,13,62,4,0,66,102,15,0,0,122,9,5,12,130,6,0,137,136,23,3,0,166,23,5,25,191,11,0,200,2684,335,39,36,3093,88,16,103,3196,132,6,3330,598,113,15,13
CED309,4920,210,8,5139,45,15,0,0,67,7,0,7,76,7,0,83,141,13,3,3,162,11,0,8,169,8,3,182,189,34,3,3,229,16,0,14,244,16,3,263,4335,599,73,58,5064,82,13,102,5161,227,11,5405,1155,200,30,34,1426,47,11,53,1474,175,4,1658,0,0,0,0,4,0,0,0,4,0,15,19,5499,796,104,94,6492,129,27,154,6645,405,34,7078,970,127,12,10,1115,22,10,28,1149,60,0,1213,1503,248,31,6,1787,32,3,39,1819,77,4,1897,24,3,11,0,42,0,0,0,42,3,0,47,9,0,0,13,19,3,0,3,19,0,0,20,2505,383,48,27,2961,58,10,72,3032,143,3,3178,35,13,0,0,40,3,0,3,43,5,0,50,74,13,0,0,87,10,3,10,93,4,3,101,107,18,0,0,129,10,0,9,142,10,3,149,2607,403,48,27,3090,67,12,81,3169,150,7,3324,520,77,25,23
CED310,4133,189,8,4323,43,6,3,0,58,13,0,9,68,12,0,78,131,18,0,4,150,4,4,10,158,12,0,172,171,22,8,4,209,16,3,22,233,18,0,250,3562,559,69,52,4237,101,27,124,4358,210,8,4577,1002,152,37,36,1230,64,11,73,1309,150,3,1464,7,0,0,3,9,0,0,0,9,0,15,20,4572,709,108,88,5472,162,35,198,5670,361,22,6056,836,121,14,3,972,17,3,22,993,51,0,1050,1259,205,22,14,1495,31,8,35,1526,53,0,1578,36,3,10,0,60,0,0,0,61,6,0,64,12,5,0,18,30,0,0,0,31,0,0,30,2138,336,45,34,2554,48,8,62,2613,110,0,2725,28,6,3,0,44,9,0,9,56,4,0,57,63,12,0,0,78,4,3,4,85,3,0,87,94,22,4,0,120,15,3,19,136,14,0,145,2236,352,48,36,2671,61,14,79,2749,119,0,2870,485,73,23,11
CED311,4931,168,10,5108,95,18,0,4,121,39,5,42,164,19,0,181,208,20,6,9,242,13,0,20,257,5,0,267,309,33,10,13,358,52,11,62,420,26,0,450,4576,348,131,110,5164,176,14,195,5358,195,10,5561,1808,185,63,55,2108,143,14,156,2264,302,8,2572,17,8,0,10,30,0,0,0,30,0,31,52,6394,537,193,178,7295,319,32,353,7646,495,41,8186,1138,73,25,7,1240,42,5,45,1293,44,0,1333,1413,137,43,30,1612,35,3,41,1655,57,3,1714,54,6,21,0,84,3,0,3,85,3,0,91,22,3,0,25,48,0,0,0,51,6,0,58,2621,220,80,60,2983,88,7,99,3079,115,3,3199,64,7,0,3,73,18,0,16,93,17,0,104,88,10,3,3,107,4,0,11,114,4,0,119,152,17,0,6,177,24,0,25,203,20,0,220,2771,235,87,69,3165,115,7,124,3286,136,3,3423,706,79,25,31
CED312,5578,205,6,5791,114,19,0,5,136,28,3,31,170,6,3,179,173,23,3,4,207,27,0,28,233,13,0,249,292,38,0,6,346,55,3,63,403,24,3,432,5036,562,86,90,5777,178,30,203,5980,225,13,6217,1843,271,52,46,2212,80,5,89,2298,300,8,2609,6,0,0,8,14,0,0,0,19,3,21,43,6886,837,138,144,8005,256,35,299,8297,523,47,8866,1221,120,7,10,1362,28,7,38,1401,113,0,1514,1346,147,18,12,1525,28,5,34,1555,82,0,1638,43,14,11,0,68,0,0,3,74,8,0,80,15,3,0,16,40,0,0,0,38,5,3,48,2630,284,36,39,2989,66,14,76,3067,201,3,3278,64,18,0,0,87,10,4,11,101,4,0,107,69,9,0,3,89,9,0,9,98,17,0,108,138,31,0,3,168,23,4,26,194,24,0,217,2767,318,41,43,3155,88,18,103,3261,224,3,3493,741,128,29,26
CED313,4823,145,4,4970,35,10,0,0,39,7,5,14,53,3,0,57,109,10,0,0,121,8,0,8,130,3,0,130,136,21,0,0,161,19,5,22,181,11,0,191,4404,387,48,41,4875,100,24,127,5001,149,8,5162,944,77,15,20,1055,27,9,37,1095,105,3,1199,3,0,0,0,3,0,0,0,3,0,11,16,5347,467,60,64,5940,132,34,165,6102,250,15,6371,1069,128,5,0,1200,26,3,32,1233,57,0,1295,1304,119,7,3,1439,10,3,15,1453,19,0,1469,23,3,3,0,31,0,0,0,31,6,0,32,17,0,0,7,25,0,0,0,26,3,0,25,2405,249,21,17,2691,40,5,47,2740,79,0,2826,19,6,4,0,27,3,3,11,33,3,0,38,45,6,0,0,55,3,0,3,56,4,0,59,68,9,4,3,84,8,3,15,95,4,0,97,2475,259,21,21,2771,50,7,59,2831,88,3,2923,431,32,5,11
CED314,4801,184,4,4988,53,12,0,4,65,16,0,16,82,18,0,95,119,8,7,0,139,7,11,15,152,11,0,166,177,20,7,5,209,18,11,33,238,26,0,257,4321,438,90,81,4924,87,21,111,5035,206,4,5247,1444,190,32,23,1687,74,31,107,1798,320,9,2117,11,0,0,4,14,0,0,0,14,0,12,25,5773,620,120,107,6628,164,54,214,6845,527,24,7392,1030,109,13,6,1154,18,10,23,1177,76,0,1252,1399,155,30,13,1597,23,5,26,1623,60,4,1683,46,3,8,0,56,0,0,0,56,0,0,60,14,0,0,10,28,0,0,0,25,0,0,33,2490,267,45,27,2830,38,11,54,2888,139,3,3028,45,8,0,0,50,13,0,13,58,6,0,66,66,4,0,0,74,5,5,13,84,3,0,92,106,13,0,3,121,16,5,23,144,10,0,158,2598,274,51,32,2957,59,21,75,3031,147,3,3186,624,85,14,10
CED315,4491,264,4,4751,83,6,3,0,94,43,7,45,142,14,0,156,125,10,0,3,138,27,11,38,174,12,0,189,208,22,3,3,239,68,14,83,317,27,0,349,3977,449,95,59,4574,199,33,235,4812,291,4,5103,1068,174,33,39,1308,103,29,131,1445,333,3,1780,3,0,0,0,4,0,0,0,4,0,12,22,5045,626,127,94,5889,303,64,366,6259,618,21,6894,1074,120,17,10,1224,40,5,48,1270,76,0,1350,1002,139,22,4,1170,39,0,36,1208,66,0,1277,43,14,7,0,58,0,3,4,58,3,0,58,7,5,0,21,27,0,0,0,31,0,4,33,2126,278,47,33,2485,77,10,86,2569,151,3,2722,33,11,3,0,44,18,0,18,58,9,0,67,57,14,0,0,72,11,3,14,87,12,0,101,89,22,3,0,114,32,3,32,148,20,0,168,2212,295,52,39,2599,110,15,121,2721,171,3,2890,462,87,19,17
CED316,3133,241,3,3382,48,12,4,0,61,15,8,23,88,15,0,107,93,19,9,3,119,15,3,19,136,9,0,142,141,27,6,3,184,30,11,43,222,25,0,252,2595,487,70,45,3196,127,36,168,3361,271,3,3636,875,206,31,27,1130,97,23,122,1246,346,3,1598,10,0,0,3,12,0,0,0,12,0,12,25,3474,688,101,76,4337,230,58,285,4624,615,21,5260,704,137,9,6,854,17,3,20,873,71,3,950,831,173,18,10,1034,36,14,43,1075,90,3,1169,24,3,6,0,29,0,0,0,29,3,0,38,13,3,0,10,23,0,0,0,23,3,0,25,1566,319,34,27,1945,47,18,66,2011,161,5,2184,32,10,0,0,40,17,0,19,62,20,0,83,41,4,3,6,58,7,6,10,71,6,0,77,71,17,4,4,92,29,10,35,130,29,0,157,1636,335,41,30,2042,76,28,100,2141,196,5,2343,335,83,12,12
CED317,4317,253,8,4579,43,14,0,9,61,43,0,42,102,23,0,124,88,21,5,0,112,14,0,18,130,20,0,149,130,29,13,7,182,54,4,56,240,35,0,276,3773,431,96,103,4408,129,17,142,4551,291,13,4850,1109,199,42,68,1415,130,19,154,1569,372,11,1953,13,0,0,0,20,3,0,3,17,0,38,60,4899,629,140,176,5841,261,38,296,6135,666,57,6865,1005,102,24,4,1130,21,5,31,1158,94,4,1260,1159,178,16,22,1375,43,5,48,1424,71,0,1490,28,14,8,0,42,0,0,3,44,4,0,46,13,6,0,29,44,0,0,0,44,3,8,58,2193,298,41,51,2595,68,12,80,2668,176,6,2855,35,8,0,5,46,26,0,26,72,8,0,82,42,8,0,0,56,8,3,9,61,12,0,72,78,12,4,5,102,35,3,34,135,20,0,159,2274,309,49,59,2691,101,13,114,2801,194,13,3009,477,105,20,36
CED318,5102,289,14,5400,61,15,8,3,91,58,3,60,152,18,0,169,106,25,5,13,145,20,16,35,181,19,0,196,169,40,10,16,234,78,19,94,326,37,0,364,4250,684,118,94,5154,226,48,277,5428,324,14,5767,1131,235,40,37,1440,115,31,142,1585,468,3,2060,9,0,0,4,12,0,0,0,15,5,38,55,5385,922,156,139,6612,342,77,416,7024,801,54,7881,1249,143,20,10,1423,30,7,43,1460,87,5,1549,1105,194,32,20,1348,34,11,45,1392,99,4,1491,30,8,18,0,58,0,0,0,60,5,0,63,16,8,3,24,47,0,0,0,50,8,0,57,2408,354,69,45,2876,68,20,92,2962,190,7,3167,30,8,0,0,37,29,0,29,66,15,0,84,47,13,3,3,66,7,13,13,87,12,0,94,79,21,6,3,105,34,13,46,151,25,0,178,2481,376,75,53,2986,102,27,134,3118,217,7,3342,472,100,18,17
