CED_CODE_2016,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED234,562,18,4,25,582,201,3,788,4,0,0,6,13,0,0,0,13,0,11,23,2803,301,86,69,3254,63,11,77,3331,306,17,3653,678,53,11,9,746,11,3,13,758,31,0,787,819,88,15,16,942,9,0,9,951,31,4,984,43,4,4,0,56,0,0,0,60,0,0,60,9,3,0,14,25,0,0,0,25,0,0,27,1556,148,28,42,1767,20,4,28,1797,64,4,1860,18,0,0,3,17,4,0,4,22,0,0,24,21,4,0,0,23,0,0,0,27,0,0,24,34,3,0,3,45,4,0,5,46,3,0,49,1589,151,32,45,1811,29,5,32,1841,63,4,1912,246,31,17,13,307,15,6,19,323,126,0,449,0,0,0,3,5,0,0,0,5,0,6,14,1832,179,51,56,2119,42,12,49,2172,196,12,2378,1026,89,18,3,1138,15,3,19,1158,42,3,1202,1119,124,26,13,1275,16,8,20,1301,56,4,1355
CED235,967,53,10,65,1036,382,11,1425,6,0,0,9,12,0,0,0,12,0,20,35,3210,512,52,83,3860,124,34,154,4014,547,36,4595,613,72,3,8,695,19,5,20,718,46,0,765,858,126,7,10,996,19,3,19,1020,35,0,1059,30,8,4,0,35,0,0,0,35,0,0,35,15,0,0,11,35,0,0,0,35,3,0,35,1517,206,15,26,1762,40,8,45,1809,82,4,1894,13,0,0,0,14,7,0,10,23,4,0,25,36,10,0,3,42,3,4,7,55,9,0,63,50,8,0,3,65,13,6,19,79,10,0,95,1570,214,15,30,1825,51,16,63,1888,97,4,1986,464,100,6,17,584,27,7,34,624,206,9,832,3,0,0,0,3,0,0,0,4,0,16,21,2036,317,16,52,2416,78,21,99,2516,303,25,2841,976,100,15,7,1105,30,5,35,1139,64,0,1201,1189,175,21,13,1397,27,4,25,1426,69,0,1494
CED236,500,14,9,18,518,119,0,638,9,0,0,3,7,0,0,0,7,0,0,11,2614,327,69,51,3065,49,12,68,3131,230,6,3363,560,44,5,0,607,3,0,3,615,37,0,651,819,81,16,11,934,6,12,17,952,50,0,999,23,6,8,0,36,0,0,0,36,0,0,38,3,0,0,14,16,0,0,0,23,3,0,21,1410,131,25,28,1595,11,7,21,1618,84,0,1709,7,3,0,0,13,6,0,9,19,3,0,21,17,3,0,0,22,3,0,3,23,3,0,25,24,3,0,0,32,9,0,7,37,3,0,45,1431,140,25,28,1625,21,13,33,1655,88,0,1746,220,40,13,12,289,13,3,14,299,91,0,388,6,0,0,0,3,0,0,0,3,0,6,8,1657,180,35,40,1918,32,11,41,1960,178,4,2151,820,72,11,4,903,8,4,6,916,37,0,950,1049,138,34,11,1237,19,3,17,1254,57,0,1310
CED237,697,24,9,39,733,158,3,899,11,4,0,11,22,0,0,0,22,0,8,28,2516,432,39,68,3051,114,29,142,3192,281,17,3493,476,66,8,0,551,15,0,21,574,35,0,612,636,93,10,6,749,8,0,16,761,25,0,792,7,0,3,0,18,3,0,3,20,0,0,21,4,0,0,4,8,0,0,0,8,3,0,9,1131,158,26,10,1321,34,5,34,1364,64,0,1430,8,0,0,0,10,4,0,4,14,0,0,14,22,7,0,0,32,6,0,10,47,3,0,48,32,10,0,0,46,15,0,16,62,3,0,64,1162,173,26,10,1370,47,6,51,1419,74,0,1493,303,76,7,16,400,8,13,20,421,114,5,543,4,0,0,3,6,0,0,0,6,0,10,18,1479,246,34,28,1783,57,13,72,1855,188,11,2052,634,113,19,3,765,13,5,21,782,51,0,836,803,110,13,4,928,15,0,20,947,44,7,998
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED301,878,39,12,49,925,224,5,1154,7,0,0,0,9,0,0,0,8,0,19,32,2995,411,65,84,3549,130,27,153,3708,402,32,4144,692,57,11,0,763,17,3,20,782,57,0,841,611,99,6,5,727,17,6,21,750,48,5,797,31,3,4,3,42,0,0,0,47,4,0,51,4,0,0,8,18,0,0,3,18,3,0,23,1343,156,24,18,1547,39,5,50,1595,104,5,1705,40,4,0,0,47,13,0,13,64,11,0,74,25,10,6,0,41,9,0,11,50,0,0,55,69,16,6,3,92,28,0,29,112,12,0,127,1418,171,26,22,1636,66,10,73,1714,118,5,1833,376,68,14,16,475,25,0,31,500,159,0,660,3,0,0,0,5,0,0,0,10,3,13,24,1792,239,46,34,2117,91,7,105,2216,276,18,2512,961,70,20,11,1057,15,6,20,1077,73,0,1149,814,93,16,10,927,14,0,14,943,59,7,1009
CED302,610,25,4,32,641,83,0,729,3,0,0,3,3,0,0,0,3,0,6,14,3464,357,43,41,3900,103,15,118,4018,225,8,4249,869,80,5,4,960,30,3,32,993,50,3,1043,810,86,5,9,905,10,0,14,916,33,0,952,23,8,3,0,34,0,0,0,33,0,0,40,8,0,0,8,18,0,0,0,19,3,0,19,1708,176,14,21,1914,41,6,51,1967,84,3,2052,32,7,0,0,35,5,0,5,39,0,0,44,30,3,0,0,37,3,0,3,39,3,0,45,64,5,0,0,71,9,0,9,85,3,0,86,1770,180,10,20,1984,52,6,61,2049,92,3,2142,324,52,0,10,392,7,4,10,400,67,4,470,0,0,0,5,5,0,0,0,5,0,8,11,2098,239,17,36,2383,64,8,76,2450,155,10,2621,1245,108,16,4,1371,43,7,45,1416,62,0,1475,1111,134,11,11,1267,25,4,27,1295,49,0,1344
CED303,685,14,7,25,704,83,4,786,4,0,0,3,11,0,0,0,11,0,7,17,3431,342,46,54,3873,72,15,89,3961,217,12,4194,814,78,10,5,904,18,0,16,919,42,3,970,962,92,17,16,1084,21,5,22,1106,36,0,1137,28,4,7,0,36,0,0,0,36,0,0,37,12,0,0,5,20,0,0,0,20,0,0,20,1814,169,30,26,2039,35,5,36,2074,77,3,2161,26,5,0,0,26,4,0,4,35,8,0,39,45,6,0,7,57,0,0,0,61,3,0,63,65,16,0,7,86,6,0,6,93,7,0,100,1883,186,33,25,2130,35,5,41,2168,90,3,2260,340,42,0,7,386,11,3,12,403,54,0,457,3,0,0,0,3,0,0,0,3,0,3,7,2229,226,36,33,2520,43,10,51,2572,142,12,2724,1309,126,22,6,1459,29,6,31,1489,49,3,1548,1223,118,27,5,1381,28,9,31,1411,42,0,1451
CED304,445,14,0,11,460,48,0,506,0,0,0,0,0,0,0,0,0,0,3,4,2578,227,33,29,2860,60,11,73,2933,137,9,3080,617,44,5,5,673,9,0,11,690,46,0,731,659,55,5,3,724,11,0,15,739,16,0,752,13,0,0,0,13,0,0,0,13,0,0,17,4,0,0,4,18,0,0,0,18,0,0,15,1298,100,19,14,1424,26,3,29,1455,57,0,1512,6,0,0,0,8,3,0,3,13,0,0,17,21,3,0,0,28,3,0,3,24,0,0,24,30,5,0,0,36,9,0,9,37,0,0,39,1324,106,19,14,1457,31,3,36,1497,64,0,1552,217,21,3,5,244,3,0,3,251,28,0,280,0,0,0,0,0,0,0,0,0,0,0,3,1542,126,23,15,1709,34,3,36,1747,93,3,1839,822,63,4,6,897,20,3,26,917,47,0,963,792,83,6,13,892,10,0,12,904,33,0,938
CED305,651,30,3,37,689,91,3,779,0,0,0,3,9,0,0,0,9,0,4,12,3030,279,85,61,3451,115,16,128,3580,195,12,3788,690,52,18,3,765,21,3,24,788,44,0,831,778,77,21,14,884,17,3,20,906,26,0,933,20,3,5,0,32,0,0,3,34,0,0,37,5,0,0,8,19,0,0,0,19,3,0,20,1495,134,50,25,1703,39,3,44,1748,73,0,1820,19,0,0,0,25,10,0,10,36,8,0,38,42,3,0,0,49,13,3,18,61,5,0,69,63,5,3,0,76,18,3,27,101,7,0,110,1561,141,52,25,1782,61,6,70,1848,80,0,1927,297,37,7,8,353,8,5,14,363,82,0,449,0,0,0,0,5,0,0,0,5,0,3,12,1860,176,59,36,2132,67,12,83,2213,164,3,2383,919,51,11,10,992,15,4,21,1012,51,0,1061,930,100,22,11,1055,31,3,34,1096,43,3,1141
CED306,608,41,0,42,652,101,4,753,4,0,0,0,4,0,0,0,4,0,7,13,3155,311,77,70,3604,139,12,152,3761,204,12,3978,728,61,12,5,810,25,4,30,835,30,0,865,844,83,16,6,959,32,0,32,991,23,0,1012,18,3,13,0,35,3,0,3,37,0,0,41,9,0,0,14,26,0,0,0,27,0,0,23,1608,149,45,28,1824,55,9,64,1891,57,3,1948,31,11,3,0,45,5,0,5,49,3,0,59,29,3,0,10,43,7,4,11,54,0,0,55,64,13,3,10,87,17,4,19,105,5,0,109,1671,164,47,32,1910,74,10,79,1996,58,0,2055,246,27,8,9,291,14,3,15,305,56,0,365,0,0,0,0,0,0,0,0,0,0,8,5,1917,189,59,41,2208,85,8,99,2305,113,6,2423,1041,89,25,11,1160,33,3,34,1196,34,0,1230,1054,92,27,8,1179,27,0,29,1205,31,0,1241
CED307,760,22,3,25,786,77,0,864,7,0,0,4,7,0,0,0,7,0,14,18,3990,392,68,50,4505,88,15,103,4609,213,17,4840,884,80,11,11,987,14,5,21,1003,46,0,1050,1039,95,13,6,1151,20,5,26,1174,35,0,1210,22,10,0,4,35,3,0,3,35,4,0,40,8,3,0,13,20,0,0,0,17,3,0,22,1946,182,27,30,2191,46,4,53,2241,88,0,2324,24,0,0,3,28,7,0,7,31,0,0,31,40,4,0,0,42,4,0,6,49,0,0,50,67,5,0,3,71,6,0,7,78,0,0,80,2015,187,27,29,2262,48,10,62,2322,87,0,2403,386,40,14,3,446,15,3,23,464,57,0,519,0,0,0,3,7,0,0,0,7,0,3,11,2396,234,41,35,2710,72,10,82,2790,140,5,2930,1189,96,13,3,1303,30,8,39,1347,75,0,1422,1353,126,25,12,1517,24,0,24,1540,61,0,1603
CED308,749,40,7,43,793,137,0,926,3,0,0,4,11,0,0,0,11,3,13,27,3293,449,54,56,3853,133,21,150,4001,265,14,4282,728,100,17,3,846,22,3,23,871,37,0,906,834,107,9,8,957,15,0,19,971,31,0,1010,21,5,9,0,33,0,0,0,33,4,0,34,7,4,0,18,31,0,0,0,28,0,3,35,1584,222,30,32,1862,41,3,43,1906,76,3,1983,22,4,0,0,27,11,0,11,41,5,0,45,42,10,0,0,50,8,0,11,61,3,0,64,64,10,0,0,76,17,0,24,101,5,0,107,1654,230,30,32,1946,61,4,66,2006,81,3,2093,365,59,7,16,443,14,0,14,456,89,0,542,0,0,0,0,3,0,0,0,3,0,3,10,2016,289,34,45,2388,69,4,75,2462,168,6,2639,1114,129,13,9,1269,14,3,20,1291,67,0,1357,987,165,9,4,1170,31,0,32,1199,45,0,1250
CED309,636,19,3,23,662,117,0,777,3,3,0,0,9,0,0,0,9,0,7,14,3131,481,71,51,3732,88,17,104,3836,267,15,4121,643,81,6,4,732,10,5,18,745,34,0,785,902,133,22,12,1063,22,0,23,1087,56,0,1141,12,3,9,0,24,0,0,0,24,0,0,26,7,0,0,7,21,0,0,0,21,4,3,24,1561,218,30,22,1835,32,4,39,1872,93,4,1969,21,7,0,0,32,5,0,3,35,5,0,39,31,5,0,0,40,4,3,6,45,3,0,52,57,10,0,0,71,9,3,12,85,8,0,90,1618,229,34,25,1907,44,13,51,1959,99,3,2064,297,51,6,7,359,13,4,18,373,70,0,450,0,0,0,0,4,0,0,0,4,0,6,10,1916,281,42,38,2270,55,11,66,2337,171,9,2522,869,140,12,12,1034,26,3,27,1060,42,0,1103,1063,184,24,13,1280,29,5,31,1310,48,0,1359
CED310,582,22,4,29,612,93,3,712,3,0,0,9,12,0,0,0,12,0,3,15,2721,426,69,52,3271,86,17,106,3376,210,6,3593,588,86,7,3,689,16,4,19,711,39,0,753,791,149,18,4,964,19,3,17,987,47,0,1031,18,0,5,0,27,0,0,0,27,3,0,33,9,0,0,13,25,0,0,0,24,3,0,26,1408,238,37,28,1703,33,3,38,1747,93,0,1838,22,3,0,0,20,4,0,4,31,5,0,32,37,5,0,3,46,6,0,10,55,3,0,55,58,8,0,3,69,9,0,13,80,9,0,91,1463,251,37,30,1775,45,8,48,1826,99,0,1923,258,46,16,0,325,15,7,21,338,52,3,392,3,0,0,3,6,0,0,0,6,3,0,10,1726,296,44,34,2105,60,12,71,2171,155,6,2335,875,91,20,6,984,17,5,20,1007,44,0,1050,988,174,19,14,1199,30,0,30,1230,47,0,1274
CED311,843,64,0,67,912,206,0,1118,6,3,0,0,4,0,0,0,6,0,20,32,3489,311,109,104,4013,178,11,191,4205,341,27,4572,749,42,18,4,813,28,0,28,845,30,0,879,852,102,25,15,991,16,0,20,1010,36,0,1048,26,4,11,0,36,0,0,0,38,0,0,39,14,0,3,8,21,3,0,3,29,0,0,27,1636,150,51,29,1867,54,0,58,1924,73,3,1996,30,0,3,0,32,15,0,14,51,9,0,54,49,7,3,0,55,4,0,4,62,3,0,69,79,7,6,0,91,18,0,21,108,13,0,122,1715,152,61,27,1958,76,4,78,2031,86,3,2118,368,30,15,15,435,30,5,31,468,130,0,593,3,0,0,0,3,0,0,0,3,0,11,14,2085,185,73,47,2394,104,3,107,2506,216,12,2733,920,56,18,10,995,33,0,33,1037,31,0,1068,936,92,22,18,1062,36,3,38,1100,54,0,1158
CED312,920,44,9,56,975,205,0,1186,8,0,0,4,10,0,0,0,10,0,20,28,3513,444,69,70,4092,133,28,156,4250,426,28,4699,901,89,11,9,1006,21,0,23,1036,56,0,1093,714,103,10,7,835,26,0,28,860,49,3,914,19,9,11,0,36,0,0,0,40,3,0,41,12,0,0,14,23,0,0,0,27,7,0,33,1645,200,23,26,1905,51,4,53,1959,115,3,2074,42,16,0,3,60,7,0,7,67,0,0,71,41,3,0,0,48,7,0,8,58,9,0,65,87,23,0,3,106,13,0,17,122,13,0,135,1731,223,31,33,2009,69,5,71,2082,129,3,2209,439,77,16,11,546,28,4,30,577,135,0,712,0,0,0,3,3,3,0,3,6,0,5,14,2170,302,41,49,2558,92,4,99,2659,259,11,2931,1174,122,19,13,1332,35,7,37,1374,93,0,1460,903,141,10,6,1058,26,4,31,1093,66,0,1159
CED313,485,16,0,19,503,53,0,558,3,0,0,0,3,0,0,0,3,0,8,8,2908,288,28,32,3260,69,9,79,3335,138,15,3488,658,75,8,0,742,13,0,14,755,49,0,808,773,73,11,3,860,13,3,14,871,11,0,883,12,3,0,0,21,0,0,0,21,0,0,20,11,0,0,3,12,3,0,3,13,3,0,17,1452,145,17,14,1635,29,8,34,1663,62,0,1728,17,0,0,0,18,0,0,0,19,0,0,21,30,3,0,0,34,3,0,4,35,0,0,35,43,0,0,3,53,8,0,7,57,0,0,56,1497,150,19,15,1684,31,5,39,1723,63,0,1791,273,17,4,8,302,7,0,7,313,24,0,334,3,0,0,0,4,0,0,0,4,0,4,13,1773,164,27,20,1992,41,5,50,2035,85,5,2130,920,95,11,6,1030,28,0,25,1055,68,3,1123,910,92,11,3,1019,13,3,14,1033,32,0,1071
CED314,729,34,9,41,767,145,3,918,3,0,0,0,6,0,0,0,6,0,4,7,3229,359,65,38,3692,88,25,111,3807,294,13,4112,782,76,4,8,869,22,9,22,895,36,0,924,863,93,7,5,976,13,3,15,990,37,0,1023,23,3,14,0,39,0,0,0,39,0,0,42,12,0,0,5,24,0,0,0,20,0,0,26,1685,175,28,20,1901,29,10,44,1940,68,3,2015,22,7,0,0,26,4,0,4,30,5,0,36,38,8,0,0,43,4,3,5,49,7,0,52,58,13,0,0,69,3,3,7,78,4,0,83,1741,182,28,23,1975,37,13,47,2018,77,3,2099,301,67,9,4,379,19,3,25,404,89,0,493,5,0,0,0,3,0,0,0,3,0,8,10,2045,247,36,27,2355,56,12,75,2429,162,12,2602,1064,82,20,9,1170,29,6,36,1208,56,0,1265,1045,131,15,8,1199,15,4,14,1218,55,0,1268
CED315,585,43,15,58,639,179,0,824,4,0,0,0,4,0,0,0,4,3,8,8,2675,385,72,57,3185,151,26,181,3366,348,9,3721,766,85,8,6,866,31,0,35,901,51,3,958,601,95,19,7,723,24,0,25,745,33,0,782,22,3,0,0,24,0,0,0,24,7,0,32,4,0,0,11,20,0,0,0,20,0,0,18,1393,184,35,24,1636,54,0,55,1689,97,3,1789,28,11,0,3,40,22,0,22,59,3,0,64,34,4,0,3,41,10,0,9,54,5,0,55,64,8,0,7,83,29,3,29,113,10,0,119,1460,193,35,31,1715,79,7,87,1799,103,3,1912,250,39,15,12,313,30,3,37,347,128,4,477,5,0,0,0,5,0,0,0,5,0,16,16,1714,235,43,42,2037,111,9,118,2158,233,17,2411,1046,109,22,9,1177,54,9,63,1240,54,3,1296,736,113,27,9,882,30,3,32,913,63,0,977
CED316,441,41,7,55,496,246,3,740,0,0,0,4,8,0,0,0,8,0,10,11,1975,422,52,46,2492,114,32,150,2639,441,18,3096,481,71,8,3,566,13,4,21,589,30,0,623,536,105,15,7,661,15,3,24,679,80,0,759,11,0,0,0,11,0,0,0,14,3,0,13,11,0,0,5,14,0,0,0,21,3,0,19,1040,177,20,13,1253,36,4,44,1299,117,3,1416,17,5,0,0,24,11,0,11,32,5,0,39,23,9,4,0,29,6,0,10,38,5,0,46,36,12,3,0,50,14,0,20,70,10,0,82,1081,189,25,17,1307,52,10,64,1372,128,3,1502,223,60,13,8,301,20,8,25,324,141,0,468,3,0,0,0,7,0,0,0,7,0,3,10,1304,248,33,27,1618,70,19,88,1701,267,7,1977,716,108,8,8,845,28,5,32,870,56,0,930,674,109,22,6,813,30,6,43,854,85,0,937
CED317,629,64,6,67,703,260,4,969,11,0,0,3,11,0,0,0,17,8,21,41,2760,420,63,96,3335,166,17,185,3517,460,32,4019,649,66,12,8,727,12,0,17,749,51,0,793,686,101,12,10,809,22,5,30,840,54,3,890,26,3,7,0,36,0,0,3,35,3,0,42,4,0,0,15,23,0,0,0,23,6,0,27,1356,167,32,38,1597,40,8,45,1645,106,4,1757,20,0,0,5,24,14,0,14,39,9,0,56,17,3,3,0,26,0,0,4,30,4,0,31,35,4,3,7,52,14,0,18,68,17,0,82,1394,174,34,45,1647,54,8,67,1714,121,4,1841,246,49,9,15,307,34,6,41,351,165,5,519,3,0,0,0,9,0,0,0,8,3,12,20,1644,220,44,62,1968,91,16,106,2073,292,16,2385,884,97,25,10,1025,18,4,22,1048,55,0,1103,765,131,15,12,925,19,10,30,960,52,0,1014
CED318,609,56,10,67,679,253,7,931,6,0,0,7,15,0,0,0,15,4,27,44,2962,473,91,81,3609,160,43,200,3807,474,40,4327,786,100,15,4,902,22,0,23,921,52,0,976,637,123,22,8,790,8,0,8,803,49,3,856,20,0,5,0,33,0,0,0,33,3,0,34,9,0,3,8,27,0,0,3,25,5,0,32,1454,220,48,29,1748,33,0,32,1782,113,3,1895,19,7,0,0,22,12,0,12,38,12,0,52,28,4,0,0,37,8,6,11,44,11,0,55,44,10,0,0,58,23,7,27,85,18,0,103,1501,238,48,24,1803,54,9,60,1870,131,3,1999,260,45,13,10,320,30,6,42,365,150,0,513,7,0,0,0,4,0,0,0,4,3,9,17,1762,277,57,41,2133,83,15,101,2234,278,19,2532,1054,101,16,9,1181,35,4,39,1216,75,3,1298,729,156,17,11,909,16,0,20,934,58,3,994
